step,wall_time,Episode_Reward/action_rate,Episode_Reward/action_rate_arm,Episode_Reward/alive,Episode_Reward/ang_vel_xy,Episode_Reward/arm_torque_margin,Episode_Reward/base_height,Episode_Reward/collision,Episode_Reward/dof_acc,Episode_Reward/dof_acc_arm,Episode_Reward/dof_pos_limits,Episode_Reward/dof_vel,Episode_Reward/dof_vel_arm,Episode_Reward/feet_air_time,Episode_Reward/feet_contact_forces,Episode_Reward/feet_contact_number,Episode_Reward/feet_drag,Episode_Reward/feet_height,Episode_Reward/feet_height_high,Episode_Reward/feet_pos_xy,Episode_Reward/fixture_force_tracking,Episode_Reward/fixture_lost,Episode_Reward/hip_pos,Episode_Reward/lin_vel_z,Episode_Reward/ref_dof_leg,Episode_Reward/stand_still,Episode_Reward/torque_limits,Episode_Reward/torques,Episode_Reward/tracking_ang_vel,Episode_Reward/tracking_ee_force_world,Episode_Reward/tracking_ee_orn_roll,Episode_Reward/tracking_lin_vel_force_world,Fixture/force_ceiling_n,Fixture/lost_fraction,Fixture/mean_error_n,Fixture/relative_force_error,Fixture/relative_force_error_ema,Loss/base_velocity,Loss/effective_lr,Loss/entropy,Loss/estimator,Loss/force_base,Loss/force_ee,Loss/gripper_pos,Loss/kl,Loss/kl_above_upper,Loss/kl_below_lower,Loss/kl_first_minibatch,Loss/learning_rate,Loss/surrogate,Loss/value,Perf/collection_time,Perf/learning_time,Perf/total_fps,Policy/mean_std,Train/mean_episode_length,Train/mean_reward
11033,1790233940.127,-0.08825018,-0.1427566,0.6352513,-0.0117477,-0.364691,-0.007884156,-0.1316666,-0.03850637,-0.004198009,-0.3312663,-0.02970463,-0.0007304902,-0.0052,-0.0009407377,0.6826614,-0.0111708,-0.0046414,-0.000252954,-0.02890523,0.1023336,-0.08333334,-0.1005647,-0.01099722,0.2772998,0.1304319,-0.002799202,-0.002112362,0.3007069,0.5634729,0.1998392,0.7512841,15,1,18.6347,2.869162,3.712561,0.0003703916,2.25e-05,17.91667,0.001813696,2.874514e-08,0.001144382,0.000298893,0.009920097,0,0.1,0,2.25e-05,-0.006858091,1.233246,1.215147,1.590622,35036,0.6687188,376.28,39.15215
11034,1790233942.969,-0.07263006,-0.10473,0.5115002,-0.009631786,-0.4868527,-0.009304958,-0.4199998,-0.02496621,-0.003848332,-0.2579789,-0.01749448,-0.0005794655,0,-0.0002505369,0.5474505,-0.008815854,0,0,-0.02388945,0.2555328,-0.1,-0.09060402,-0.007986249,0.2202526,0.1369525,-0.002121499,-0.001853336,0.2529774,0.5331881,0.1417543,0.6456982,15,1,11.60318,1.941772,4.609693,0.0003711827,3.375e-05,17.92768,0.001758837,2.748674e-08,0.001136042,0.0002515845,0.01212362,0,0.1,0,3.375e-05,-0.006806075,1.16928,1.224949,1.606964,34712,0.6691805,362.5,37.90213
11035,1790233945.801,-0.08579917,-0.1404812,0.6600027,-0.01353786,-0.6141815,-0.01074764,-0.6312515,-0.03035632,-0.004497061,-0.1227729,-0.02076778,-0.0006969342,0,-0.0001976965,0.7290427,-0.009782735,0,0,-0.03183345,0.2855303,-0.075,-0.1026554,-0.0071882,0.2828817,0.1762234,-0.002678866,-0.001945883,0.329557,0.6687282,0.2188753,0.8322171,15,0.75,12.30519,1.790516,3.737351,0.0003639185,3.375e-05,17.94054,0.001751758,2.721301e-08,0.001109704,0.0002781081,0.01225116,0,0.05,0,3.375e-05,-0.007018058,1.014817,1.23127,1.592063,34818,0.6696324,400.55,39.98022
11036,1790233948.639,-0.03905874,-0.06798922,0.2919005,-0.005459537,-0.1242312,-0.002998544,-0.015,-0.01080773,-0.002086571,-0.01554077,-0.007963824,-0.0003441184,0,-0.0001008653,0.3351197,-0.00498455,0,0,-0.01140212,0.07224708,-0.1,-0.03483307,-0.005088296,0.1362875,0.08137884,-0.001092274,-0.0006172583,0.1402819,0.2819932,0.0989574,0.3654853,15,1,10.96187,3.103454,2.97368,0.0003547588,2.25e-05,17.95065,0.001675217,2.662766e-08,0.001096257,0.0002241745,0.01084503,0.05,0.05,0,2.25e-05,-0.00557956,1.066941,1.22366,1.605561,34745,0.6699131,392.46,43.14529
11037,1790233951.451,-0.1074155,-0.168826,0.7790043,-0.01775733,-0.4850349,-0.01049713,-0.3175006,-0.04596905,-0.00518513,-0.5754179,-0.03378836,-0.0008631297,-0.007510001,-0.0007257594,0.8789901,-0.01239933,-0.007892089,-0.002274131,-0.0327011,0.1786516,-0.06666668,-0.100328,-0.01315775,0.3478324,0.1469195,-0.003541973,-0.002637683,0.3760116,0.709232,0.2757624,0.8856869,15,0.8000001,15.40227,2.563086,3.270838,0.0003534685,3.375e-05,17.95939,0.001762956,2.644615e-08,0.001108629,0.0003008327,0.011369,0,0.1,0,3.375e-05,-0.007885888,0.8829065,1.216063,1.586774,35073,0.6702733,472.65,49.65726
11038,1790233954.264,-0.08162196,-0.1313242,0.5856692,-0.01162101,-0.2595194,-0.006711029,-0.2088892,-0.03990357,-0.003971959,-0.2143359,-0.0318367,-0.0006772708,-0.006664446,-0.0008146476,0.6327645,-0.010105,-0.00651179,-0.005225384,-0.02478287,0.08108433,-0.06666668,-0.07772132,-0.01172716,0.2612972,0.1008806,-0.00310648,-0.002200493,0.2827172,0.5288489,0.1423714,0.6910374,15,0.8571429,19.02614,2.503017,2.994647,0.0003468879,3.375e-05,17.96967,0.001697133,2.601055e-08,0.001072482,0.0002777372,0.01112669,0,0.05,0,3.375e-05,-0.007611736,1.174001,1.21577,1.588048,35060,0.6706849,421.38,44.56172
11039,1790233957.196,-0.112146,-0.1809037,0.8090037,-0.01616817,-0.2623319,-0.008720027,-0.1316666,-0.0446741,-0.005664991,-0.3943082,-0.03431761,-0.0009301332,-0.007780001,-0.0009510098,0.936108,-0.01376154,-0.008392736,0,-0.0345265,0.1444888,-0.06666668,-0.1144318,-0.01084677,0.3727021,0.1533626,-0.003240243,-0.002153297,0.3858088,0.7575229,0.2043733,0.9835091,15,1,10.78825,1.640723,2.703697,0.0003687115,3.375e-05,17.98181,0.001698802,2.635692e-08,0.001047249,0.0002828147,0.01232385,0,0.05,0,3.375e-05,-0.007057237,0.8293801,1.32626,1.595263,33648,0.6711373,487.13,51.0312
11040,1790233960.087,-0.1675795,-0.2620279,1.206759,-0.02645111,-0.4946074,-0.01264996,-0.2037501,-0.07826634,-0.008344539,-0.685953,-0.06317183,-0.001391949,-0.017815,-0.001605029,1.360551,-0.02129457,-0.01867911,-0.001511335,-0.05208121,0.1734034,-0.05,-0.1706541,-0.02084327,0.5469511,0.1731258,-0.005595577,-0.003889458,0.5696379,1.043095,0.3830069,1.322114,15,1,16.14502,3.16401,3.125644,0.0003474305,3.375e-05,17.99482,0.001700008,2.703487e-08,0.00105213,0.0003004201,0.01175779,0,0.05,0,3.375e-05,-0.007235694,0.9447095,1.333739,1.547409,34119,0.6716201,481.85,51.55539
11041,1790233963.011,-0.1055488,-0.1732609,0.80663,-0.01783874,-0.8509735,-0.0128845,-0.5875012,-0.03583849,-0.005309423,-0.452686,-0.02436849,-0.0008495382,0,-0.0002586836,0.8938321,-0.01233259,0,0,-0.03773519,0.2503863,-0.075,-0.09867452,-0.008245617,0.346713,0.2157556,-0.003305495,-0.002378887,0.405896,0.760369,0.320609,1.020056,15,0.75,19.84749,5.113423,3.567113,0.0003476269,3.375e-05,18.00774,0.001780423,2.661286e-08,0.001058024,0.000374746,0.01029367,0,0.05,0,3.375e-05,-0.008752259,0.8776487,1.334655,1.580399,33722,0.672105,469.23,50.78384
11042,1790233965.921,-0.1669162,-0.2589601,1.22911,-0.02868026,-1.022975,-0.01473601,-0.4750009,-0.06380278,-0.008076623,-0.5136011,-0.0463386,-0.001283036,-0.006720002,-0.001261479,1.389344,-0.01987601,-0.008349768,-2.873428e-05,-0.05460244,0.2578912,-0.04,-0.1330135,-0.01551472,0.5493585,0.2714986,-0.00502404,-0.003305539,0.5975914,1.168184,0.3500631,1.525968,15,0.5,20.1862,5.553701,3.372838,0.0003339414,3.375e-05,18.02079,0.001727478,2.837587e-08,0.001060983,0.0003325249,0.0120087,0.05,0.1,0,3.375e-05,-0.006765597,0.8729064,1.30363,1.594098,33924,0.672545,541.48,58.91315
11043,1790233968.849,-0.1510483,-0.2351452,1.083418,-0.02337256,-0.5850121,-0.01423975,-0.2677277,-0.06749182,-0.007238018,-0.6335257,-0.05176187,-0.001221293,-0.01296546,-0.001257415,1.199508,-0.01816142,-0.01292782,-0.0001737003,-0.04881505,0.1868324,-0.03636364,-0.1691779,-0.01793749,0.4767107,0.1888801,-0.004824833,-0.003411929,0.5116248,0.9372336,0.3205168,1.235574,15,0.5714287,17.28987,3.372563,3.203624,0.0003284483,3.375e-05,18.03208,0.001583301,2.99866e-08,0.001051372,0.0002034505,0.01096305,0,0.05,0,3.375e-05,-0.007837814,0.9634456,1.343146,1.573955,33699,0.6729708,640.66,66.8168
11044,1790233971.748,-0.1635252,-0.2530491,1.194224,-0.02612441,-0.8645952,-0.01660498,-0.398572,-0.0574983,-0.008375542,-0.7606444,-0.04203995,-0.001311673,-0.005297144,-0.0007402647,1.379379,-0.01913462,-0.005292526,-5.670711e-05,-0.05485266,0.2490593,-0.02857143,-0.1773004,-0.01415979,0.5250286,0.2783842,-0.004928756,-0.003033311,0.5727824,1.078119,0.3470276,1.43586,15,0.4,19.53849,2.795709,3.717732,0.0003250636,3.375e-05,18.04347,0.001572432,2.968452e-08,0.001041613,0.0002057262,0.009795098,0,0.05,0,3.375e-05,-0.007465749,0.6433125,1.305908,1.583155,34026,0.6733642,750.73,78.58182
11045,1790233974.650,-0.1508971,-0.2354368,1.082009,-0.01974091,-0.3061762,-0.01016383,-0.11,-0.06669399,-0.007991525,-0.7364607,-0.05120675,-0.001283646,-0.01206,-0.001157298,1.191453,-0.01799856,-0.01270951,-0.0001010943,-0.04669492,0.09939709,-0.03333334,-0.1887522,-0.01510385,0.4866384,0.1897177,-0.004579652,-0.003263943,0.5173615,0.9798707,0.3385411,1.240174,15,0.6666667,16.14496,3.480855,3.137152,0.0003087844,3.375e-05,18.05353,0.001604546,2.636864e-08,0.001016851,0.0002788839,0.01073351,0,0.05,0,3.375e-05,-0.008266882,0.7392166,1.302771,1.589804,33984,0.6736996,655.67,72.20085
11046,1790233977.543,-0.1514921,-0.2266888,1.038571,-0.02301494,-0.2722985,-0.009198567,-0.1975003,-0.07997499,-0.007053845,-0.424887,-0.0668982,-0.00123936,-0.020655,-0.001998247,1.175381,-0.01882617,-0.02223634,-0.0007622705,-0.04196041,0.1065033,-0.0375,-0.1319741,-0.02005412,0.4806793,0.1040227,-0.004789161,-0.003720598,0.4866841,0.9013519,0.3289469,1.078711,15,0.75,14.58249,1.977479,2.789299,0.0002977038,5.0625e-05,18.06501,0.001658781,2.760135e-08,0.001011261,0.0003497889,0.0143245,0,0.1,0,5.0625e-05,-0.006545172,0.7215281,1.31547,1.567471,34098,0.674225,763.14,85.62896
11047,1790233980.442,-0.1266714,-0.1829363,0.8388819,-0.01882234,-0.04046635,-0.005592018,-0.05624999,-0.07351187,-0.005394743,-0.196595,-0.06125912,-0.001029226,-0.017995,-0.00192678,0.9631599,-0.01514868,-0.01987928,-0.006987517,-0.03421501,0.01613019,-0.05,-0.1079241,-0.02153857,0.3971847,0.05145677,-0.003751718,-0.002717742,0.3800875,0.6865794,0.2292982,0.8997467,15,1,17.29859,2.81947,2.673973,0.0003006679,3.375e-05,18.07899,0.001674306,2.648859e-08,0.0009956714,0.0003779407,0.01384964,0.05,0.05,0,3.375e-05,-0.006474035,0.6431094,1.300288,1.588294,34031,0.6746791,771.61,84.47245
11048,1790233983.346,-0.1280255,-0.1976134,0.9195063,-0.01810971,-0.6461554,-0.01186599,-0.2840002,-0.05607102,-0.006012735,-0.5838195,-0.04029192,-0.000985798,-0.006884,-0.0009414032,1.002018,-0.01487029,-0.007678216,0,-0.04053697,0.2058822,-0.06,-0.1148149,-0.01131274,0.4054374,0.1843393,-0.00397025,-0.003018413,0.442633,0.8592164,0.2658966,1.100508,15,0.75,16.14534,2.556289,3.058814,0.0002881571,2.25e-05,18.08925,0.001575451,2.529358e-08,0.00101031,0.0002769578,0.01062604,0.1,0.1,0,2.25e-05,-0.007571081,0.6687436,1.331142,1.562132,33976,0.6750044,635.15,72.30315
11049,1790233986.250,-0.1611741,-0.2340635,1.095509,-0.02222364,-0.1120861,-0.007705603,-0.03666667,-0.08112034,-0.007123443,-0.403508,-0.06788179,-0.001355328,-0.02084667,-0.002068751,1.229062,-0.01923303,-0.02089916,0,-0.04329504,0.04420009,-0.03333334,-0.1672948,-0.02253018,0.5064716,0.1299855,-0.004983737,-0.003599144,0.5159701,0.9111176,0.2883686,1.21013,15,1,14.50853,2.228228,2.946667,0.0002975954,3.375e-05,18.10068,0.001625051,2.473954e-08,0.001040161,0.0002872699,0.01124801,0,0.1,0,3.375e-05,-0.008036196,0.6019132,1.315049,1.57915,33965,0.6755652,705.86,81.64095
11050,1790233989.118,-0.1565468,-0.2329324,1.088366,-0.02309443,-0.2144332,-0.009640751,-0.2071431,-0.07706811,-0.007837629,-0.5500516,-0.06010301,-0.001309256,-0.01623429,-0.001561687,1.222913,-0.01845403,-0.01755875,-0.0003308558,-0.04391949,0.07871471,-0.04285715,-0.1571882,-0.01843134,0.5071405,0.149919,-0.004781323,-0.003544861,0.517709,0.937916,0.3433884,1.228583,15,1,14.8275,2.461393,2.805428,0.0002908389,3.375e-05,18.11511,0.001472946,2.659504e-08,0.001041341,0.00014074,0.01042869,0,0.05,0,3.375e-05,-0.008020305,0.7118394,1.308047,1.549469,34401,0.6760552,610.72,70.25175
11051,1790233992.018,-0.1396092,-0.2083732,0.9558799,-0.02195396,-0.2593923,-0.008372679,-0.07999998,-0.06535144,-0.006851064,-0.4909558,-0.0520636,-0.001146619,-0.01486,-0.001772937,1.073658,-0.01718643,-0.01597529,-0.0003504672,-0.03756902,0.1167947,-0.05,-0.1398311,-0.02075559,0.4410557,0.1331806,-0.004369104,-0.003152971,0.4601139,0.8466915,0.2653236,1.04926,15,1,12.73495,1.35634,2.745114,0.0002955978,3.375e-05,18.1275,0.001462347,2.498199e-08,0.001086479,8.024493e-05,0.010954,0,0.05,0,3.375e-05,-0.007516849,0.7144402,1.308446,1.580459,34028,0.6764981,646.98,77.27911
11052,1790233994.907,-0.2036821,-0.3149902,1.498514,-0.03228622,-1.37877,-0.02292152,-0.5520007,-0.07799663,-0.01033575,-0.7009381,-0.05545559,-0.001567682,-0.007327999,-0.0009566259,1.676139,-0.02357832,-0.00804936,0,-0.06875922,0.4471638,0,-0.1949114,-0.01769941,0.6591672,0.3425749,-0.006362551,-0.00470315,0.7130507,1.426832,0.3615798,1.814732,15,0,16.35534,3.61568,2.740584,0.0002809171,3.375e-05,18.13923,0.001488917,2.328484e-08,0.001095164,0.0001128122,0.01010465,0,0.05,0,3.375e-05,-0.007763873,0.7117351,1.300066,1.579471,34138,0.676914,644.41,76.00174
11053,1790233997.797,-0.1563342,-0.2406172,1.084257,-0.02382342,-0.5811963,-0.01040455,-0.09583332,-0.08001845,-0.0074221,-0.2271875,-0.06200331,-0.001247651,-0.01539334,-0.001928446,1.176793,-0.01894953,-0.01569061,-0.0002268346,-0.04394301,0.1293653,-0.01666667,-0.1174587,-0.01936881,0.4930383,0.1574103,-0.004916763,-0.003925196,0.5007068,0.9529044,0.2930837,1.231347,15,0.3333333,21.01149,4.115437,3.078025,0.0002848496,3.375e-05,18.15127,0.001481569,2.400604e-08,0.00108913,0.000107566,0.01087086,0,0.05,0,3.375e-05,-0.007779506,0.6431715,1.307876,1.57236,34130,0.6773682,691.47,81.94118
11054,1790234000.691,-0.1813013,-0.2726279,1.259711,-0.02954538,-0.7205843,-0.01098127,-0.1589999,-0.08136045,-0.00865383,-0.603471,-0.06259971,-0.001426313,-0.015684,-0.001415613,1.467716,-0.02060143,-0.01592095,-0.0002590919,-0.05006085,0.3113419,-0.02,-0.1172036,-0.02039127,0.5834899,0.2006643,-0.005399205,-0.003746433,0.6000094,1.205105,0.405178,1.510538,15,0.3333333,13.63901,1.614999,2.765159,0.0002801717,3.375e-05,18.16379,0.00148199,2.394264e-08,0.001114163,8.763169e-05,0.01042334,0,0.05,0,3.375e-05,-0.007316631,0.6824193,1.290633,1.585883,34174,0.6778347,647.26,76.78584
11055,1790234003.559,-0.2089409,-0.3167972,1.498514,-0.03071715,-0.9861772,-0.0152929,-0.1992857,-0.08711363,-0.01039198,-0.4146226,-0.06478741,-0.001643017,-0.01151429,-0.001305944,1.659183,-0.02419457,-0.01242234,-0.0001459163,-0.0652896,0.3575158,0,-0.178328,-0.01844471,0.674292,0.303443,-0.006311051,-0.00434846,0.7137434,1.432657,0.4071731,1.819474,15,0,15.54584,2.263302,2.504461,0.0002716399,3.375e-05,18.17712,0.001498491,2.30019e-08,0.00113892,8.790853e-05,0.01073615,0,0.05,0,3.375e-05,-0.008447357,0.4825203,1.286128,1.572827,34384,0.6783137,751.36,92.23933
11056,1790234006.399,-0.196805,-0.2924777,1.371261,-0.02879455,-0.690072,-0.01019052,-0.1724999,-0.09224506,-0.009619638,-0.2783263,-0.06881662,-0.001590086,-0.02081,-0.001516336,1.601934,-0.02171615,-0.02173983,-0.0003518191,-0.05212108,0.2426566,-0.01666667,-0.1093295,-0.01975298,0.6490844,0.1881887,-0.005797768,-0.004316093,0.6662492,1.269056,0.4252544,1.525823,15,0.3333333,15.58351,3.746572,3.460228,0.0002626473,3.375e-05,18.19257,0.001501377,2.220703e-08,0.001126229,0.0001124778,0.01223667,0.05,0.1,0,3.375e-05,-0.007468872,0.6805176,1.255439,1.576057,34718,0.6789441,679.52,85.03108
11057,1790234009.220,-0.1013836,-0.1555742,0.7185053,-0.01637371,-0.4838028,-0.007375637,-0.1181251,-0.03921653,-0.004814516,-0.1596562,-0.02874454,-0.0008066068,-0.0052925,-0.0004865006,0.8306886,-0.01171634,-0.00646585,0,-0.02812765,0.1817715,-0.0625,-0.06571133,-0.009323025,0.3316571,0.1462323,-0.00299911,-0.002094245,0.3416885,0.6849759,0.202489,0.8593907,15,0.7142857,14.81046,2.228415,3.067837,0.000256254,3.375e-05,18.2088,0.001538803,2.222918e-08,0.001111455,0.0001710716,0.01013537,0,0.05,0,3.375e-05,-0.007380619,0.6262534,1.20356,1.602153,35037,0.6794821,724.26,90.23334
11058,1790234012.037,-0.1617682,-0.2421345,1.101009,-0.02329653,-0.3491769,-0.00636786,-0.07999998,-0.07908793,-0.00731993,-0.20855,-0.06535113,-0.001304482,-0.02149,-0.002055091,1.274422,-0.01895132,-0.02298859,-0.0001130728,-0.04183097,0.1516658,-0.03333334,-0.09551536,-0.01875607,0.5277832,0.1152561,-0.004746933,-0.003522019,0.5250827,1.014083,0.3164661,1.190113,15,0.6666667,13.02148,1.686197,2.74987,0.0002564088,3.375e-05,18.22231,0.001618484,2.218507e-08,0.001131039,0.0002310138,0.01006008,0,0.05,0,3.375e-05,-0.007693139,0.6037803,1.206416,1.602493,34997,0.6799083,723.27,91.83904
11059,1790234014.886,-0.1598805,-0.2395003,1.084509,-0.02138171,-0.01323979,-0.004316271,-0.05500001,-0.08763811,-0.007504554,-0.3174475,-0.07048483,-0.001341119,-0.02741334,-0.0021122,1.27658,-0.01869517,-0.02800918,0,-0.03725375,0.01014466,-0.03333334,-0.1000657,-0.0206941,0.5340629,0.05848752,-0.004669636,-0.003604579,0.532295,0.9717237,0.2854717,1.155086,15,1,13.21796,2.019235,2.470031,0.0002569086,3.375e-05,18.23383,0.001685906,2.136516e-08,0.001116393,0.000312583,0.01047973,0,0.05,0,3.375e-05,-0.0075043,0.5962266,1.232383,1.601051,34694,0.6803325,740.46,92.71218
11060,1790234017.713,-0.1550117,-0.2418964,1.115009,-0.02200685,-0.6295818,-0.009711321,-0.06666666,-0.06775012,-0.008226364,-0.2698848,-0.05274042,-0.001270182,-0.01130667,-0.001334982,1.27348,-0.0187482,-0.01221875,-0.0004046134,-0.04438565,0.1967907,-0.03333334,-0.1287629,-0.01317989,0.510777,0.2012522,-0.004544005,-0.003238739,0.5410631,1.076408,0.3727435,1.360013,15,0.5,16.30911,3.389761,3.034895,0.0002451926,3.375e-05,18.2456,0.001611866,2.115219e-08,0.001125066,0.0002415857,0.01039471,0,0.05,0,3.375e-05,-0.007815324,0.5598814,1.230257,1.587152,34891,0.6807891,748.92,95.5285
11061,1790234020.551,-0.16848,-0.2548588,1.157009,-0.02416634,-0.1393871,-0.00596762,-0.0933333,-0.08555119,-0.007758174,-0.4421315,-0.06762454,-0.001385308,-0.02415334,-0.002336021,1.296113,-0.01896855,-0.02520511,-0.0007688666,-0.04224425,0.02743976,-0.03333334,-0.116318,-0.02069251,0.5542459,0.1144692,-0.004918345,-0.003598658,0.5597254,0.9845495,0.3445747,1.233394,15,1,23.20074,44.3951,4.684546,0.0002469336,3.375e-05,18.25801,0.001534857,2.083291e-08,0.001111667,0.000176235,0.01114225,0,0.05,0,3.375e-05,-0.007714095,0.509569,1.233676,1.58733,34847,0.6811874,734.24,96.20462
11062,1790234023.389,-0.1098303,-0.1668537,0.7703631,-0.01397105,-0.2960042,-0.004476266,-0.05928568,-0.04297934,-0.005967628,-0.05476024,-0.03234286,-0.0009059854,-0.008571429,-0.0009505895,0.8899085,-0.01253704,-0.008861547,0,-0.02856049,0.12925,-0.05714286,-0.07067372,-0.009957219,0.3692297,0.1404474,-0.003122668,-0.001941069,0.3744174,0.7609516,0.2924477,0.9236364,15,0.8000001,13.16335,1.96966,3.228966,0.0002438115,2.25e-05,18.26904,0.001504712,2.004807e-08,0.001115305,0.0001455751,0.01204685,0.1,0.1,0,2.25e-05,-0.00578247,0.6416652,1.22803,1.601755,34739,0.6815492,700.5,90.59182
11063,1790234026.222,-0.2135076,-0.3235775,1.498514,-0.03309669,-1.333698,-0.01679747,-0.11,-0.08273438,-0.01047804,-0.03958602,-0.05921162,-0.001612376,-0.010515,-0.0008926438,1.734608,-0.02336874,-0.01192742,0,-0.06158001,0.4385682,0,-0.1239309,-0.01527501,0.6905286,0.3073574,-0.006223597,-0.004035402,0.7251686,1.481869,0.5749403,1.818037,15,0,16.6697,2.809886,2.883467,0.0002339817,2.25e-05,18.27855,0.001419342,1.916856e-08,0.001091275,9.406656e-05,0.008951127,0,0.05,0,2.25e-05,-0.006866319,0.5450969,1.220315,1.603848,34808,0.6819097,748.68,98.24635
11064,1790234029.081,-0.1620748,-0.2394083,1.127259,-0.02692411,-0.6710665,-0.009705527,-0.1175,-0.07010984,-0.007875385,-0.3512505,-0.05363826,-0.001256436,-0.01327333,-0.001271874,1.297397,-0.01870079,-0.01476422,-0.0002620372,-0.04357221,0.2164178,-0.03333334,-0.1110235,-0.01569707,0.5297774,0.1892641,-0.004931616,-0.00337452,0.5280248,1.048869,0.4169892,1.279168,15,0.5,16.84389,2.726524,2.573491,0.0002357766,3.375e-05,18.29112,0.001457613,1.885973e-08,0.001110829,0.0001109884,0.01027082,0,0.1,0,3.375e-05,-0.007090017,0.5767055,1.244313,1.605962,34489,0.6824425,752.82,98.24057
11065,1790234031.927,-0.154829,-0.2274356,1.063509,-0.0247904,-0.5767869,-0.00793071,-0.2283333,-0.06791174,-0.007660856,-0.1401459,-0.05469865,-0.001219471,-0.01646,-0.00134402,1.241647,-0.0174573,-0.0154222,0,-0.04069963,0.1950129,-0.03333334,-0.09798925,-0.01964069,0.5029184,0.1555561,-0.004879287,-0.003278839,0.5007915,0.9177306,0.3381036,1.180493,15,0.5,15.90368,3.493457,2.733786,0.0002312042,3.375e-05,18.30525,0.00148088,1.976459e-08,0.001098183,0.0001514735,0.01124149,0,0.05,0,3.375e-05,-0.006836769,0.464299,1.247683,1.588264,34663,0.6829167,744.86,97.38616
11066,1790234034.811,-0.1661662,-0.2519764,1.170385,-0.02535107,-0.6361219,-0.008194238,-0.09249997,-0.0671124,-0.008257251,-0.569805,-0.05061867,-0.001324415,-0.010125,-0.001350678,1.330333,-0.01876616,-0.01167579,-0.001525977,-0.0461325,0.2231321,-0.025,-0.1288781,-0.01450065,0.5511965,0.2203713,-0.004814912,-0.003124463,0.5544318,1.058961,0.3431384,1.369432,15,0.4,15.51522,2.162495,2.921402,0.0002321023,3.375e-05,18.31903,0.001535204,2.033915e-08,0.001103476,0.0001996046,0.01252733,0.05,0.1,0,3.375e-05,-0.007194299,0.5171394,1.289409,1.584494,34205,0.6834538,768.07,100.7795
11067,1790234037.716,-0.2192506,-0.3272068,1.498514,-0.02976605,-0.6534688,-0.01247135,-0.1780001,-0.1025813,-0.01113065,-0.2638308,-0.07924487,-0.001769832,-0.024092,-0.002288078,1.701099,-0.02461716,-0.02429559,-0.0001155294,-0.05814482,0.2523509,0,-0.1456643,-0.02232869,0.7052826,0.2050207,-0.006656698,-0.004954481,0.7175404,1.419779,0.5457981,1.721034,15,0,14.56293,2.101612,3.386454,0.0002314788,3.375e-05,18.33244,0.001542864,2.0758e-08,0.001093887,0.0002174772,0.0103994,0,0.05,0,3.375e-05,-0.006228063,0.5654227,1.306628,1.589273,33945,0.6839498,775.08,103.3673
11068,1790234040.595,-0.1527218,-0.2292737,1.048009,-0.02281485,-0.5982636,-0.005667667,-0.01666667,-0.06462578,-0.007560222,-0.1537978,-0.04938935,-0.001191172,-0.01035334,-0.001012922,1.205813,-0.0175977,-0.01211764,-0.0001463011,-0.03646502,0.2008234,-0.03333334,-0.05366746,-0.01332873,0.5064453,0.1888873,-0.004479141,-0.002898257,0.5008136,1.048087,0.3133913,1.15386,15,0.5,16.25003,2.775469,2.848226,0.0002265119,3.375e-05,18.34474,0.001477713,1.966509e-08,0.001082555,0.000168627,0.01074312,0,0.05,0,3.375e-05,-0.007317283,0.4846593,1.287896,1.580741,34268,0.6843558,776.38,102.423
11069,1790234043.503,-0.2119995,-0.319916,1.498514,-0.03061727,-1.114235,-0.009764398,-0.05166667,-0.08383822,-0.0107541,-0.1436452,-0.06102259,-0.001649052,-0.01264,-0.001161457,1.679086,-0.02376357,-0.01179269,0,-0.05516785,0.4187042,0,-0.1022282,-0.01611633,0.7094266,0.3139456,-0.006566138,-0.004192728,0.7252666,1.479549,0.4344929,1.827774,15,0,14.68052,2.176903,3.505996,0.0002288593,3.375e-05,18.35561,0.001575682,2.008421e-08,0.001074445,0.0002723579,0.01145567,0.05,0.1,0,3.375e-05,-0.007385606,0.3225276,1.311286,1.586835,33919,0.6847531,794.26,105.2659
11070,1790234046.388,-0.1602646,-0.2379737,1.058108,-0.02207811,-0.12819,-0.004017384,-0.017,-0.08494498,-0.007395568,-0.1417605,-0.0715363,-0.001277659,-0.024052,-0.001888834,1.215162,-0.01885001,-0.02321136,-0.003546843,-0.03797282,0.0316324,-0.04,-0.09334302,-0.02278178,0.5188915,0.08693215,-0.004513697,-0.003318862,0.5071539,0.9485061,0.3493792,1.192876,15,1,21.78865,7.651828,3.212592,0.0002275831,2.25e-05,18.3659,0.001565141,2.184738e-08,0.00106165,0.0002758856,0.01215609,0.1,0.1,0,2.25e-05,-0.004934801,0.5961931,1.288943,1.584062,34216,0.685088,708.97,95.64664
11071,1790234049.259,-0.2044432,-0.3201481,1.498514,-0.0349308,-1.611175,-0.01040735,-0.015,-0.06319845,-0.01103947,-0.01355594,-0.04045068,-0.001590091,0,-0.0002162747,1.645718,-0.02312308,0,0,-0.05353966,0.3944961,0,-0.07138836,-0.0118677,0.7189692,0.4234821,-0.006056494,-0.003221284,0.7290314,1.467859,0.3793125,1.912071,15,0,19.39574,4.282121,3.11597,0.0002265016,2.25e-05,18.37506,0.001483117,2.106147e-08,0.001070601,0.0001859938,0.012519,0.05,0.1,0,2.25e-05,-0.005924199,0.490315,1.296073,1.564767,34361,0.6854599,783.08,104.5475
