step,wall_time,Episode_Reward/action_rate,Episode_Reward/action_rate_arm,Episode_Reward/alive,Episode_Reward/ang_vel_xy,Episode_Reward/arm_torque_margin,Episode_Reward/base_height,Episode_Reward/collision,Episode_Reward/dof_acc,Episode_Reward/dof_acc_arm,Episode_Reward/dof_pos_limits,Episode_Reward/dof_vel,Episode_Reward/dof_vel_arm,Episode_Reward/feet_air_time,Episode_Reward/feet_contact_forces,Episode_Reward/feet_contact_number,Episode_Reward/feet_drag,Episode_Reward/feet_height,Episode_Reward/feet_height_high,Episode_Reward/feet_pos_xy,Episode_Reward/fixture_force_tracking,Episode_Reward/fixture_lost,Episode_Reward/fixture_seat,Episode_Reward/fixture_tool_speed,Episode_Reward/hip_pos,Episode_Reward/lin_vel_z,Episode_Reward/ref_dof_leg,Episode_Reward/stand_still,Episode_Reward/torque_limits,Episode_Reward/torques,Episode_Reward/tracking_ang_vel,Episode_Reward/tracking_ee_force_world,Episode_Reward/tracking_ee_orn_roll,Episode_Reward/tracking_lin_vel_force_world,Fixture/force_ceiling_n,Fixture/lost_backed_off_fraction,Fixture/lost_fraction,Fixture/lost_lifted_off_fraction,Fixture/lost_slid_off_fraction,Fixture/mean_error_n,Fixture/press_lost_fraction,Fixture/press_slip_radius_m,Fixture/relative_force_error,Fixture/relative_force_error_ema,Loss/base_velocity,Loss/effective_lr,Loss/entropy,Loss/estimator,Loss/force_base,Loss/force_ee,Loss/gripper_pos,Loss/kl,Loss/kl_above_upper,Loss/kl_below_lower,Loss/kl_first_minibatch,Loss/learning_rate,Loss/surrogate,Loss/value,Perf/collection_time,Perf/learning_time,Perf/total_fps,Policy/mean_std,Train/mean_episode_length,Train/mean_reward
14592,1790245156.715,-0.5270965,-0.7189795,1.356012,-0.05617733,-1.289198,-0.00118208,-0.001875,-0.1888622,-0.008566211,-0.108944,-0.1196506,-0.001625267,-0.005622502,-0.001477098,1.281836,-0.03238632,-0.004193399,-0.0003556039,-0.03496661,0.7980803,-0.0125,-0.07897749,-0.3223016,-0.04308162,-0.01962178,0.7212789,0.3616435,-0.006291115,-0.005112877,0.5746793,1.371563,0.67949,1.66352,45,0.2857143,0.1428572,0.1428572,0,7.798292,0.51,0.15,0.4154499,0.4055745,0.000607933,0.0001139063,27.95512,0.002390414,1.426608e-10,0.001715418,6.70625e-05,0.01133559,0,0.05,0,0.0001139063,-0.01244415,0.1623256,1.238555,1.586588,34796,1.179607,878.86,105.2908
14593,1790245159.561,-0.4295979,-0.5982735,1.141259,-0.04711832,-0.9214633,-0.0007352041,0,-0.1601497,-0.00740358,-0.01963667,-0.10226,-0.001403706,-0.008386667,-0.001513036,1.06635,-0.0265353,-0.005556812,-0.0004648359,-0.02874319,0.6044278,-0.03333334,-0.08400457,-0.2121372,-0.03584322,-0.01726547,0.6078562,0.2837716,-0.005352326,-0.0042758,0.4983179,1.147557,0.5683917,1.392431,45,0,0.4,0.4,0,3.117985,0.4475,0.15,0.2282675,0.3856427,0.0005956075,0.0001708594,27.94086,0.001946064,1.338274e-10,0.001261862,8.859436e-05,0.01482879,0,0.1,0,0.0001708594,-0.01363224,0.1838297,1.23869,1.596684,34670,1.178709,833.99,100.6199
14594,1790245162.400,-0.413297,-0.5834876,1.083009,-0.04022671,-1.159138,-0.0007814335,-0.001666667,-0.145758,-0.007266774,-0.0327519,-0.09211465,-0.001337516,0,-0.001302177,0.9734072,-0.02532771,0,0,-0.02574276,0.3795769,-0.03333334,-0.1775168,-0.275918,-0.03422792,-0.01375678,0.5819974,0.3239648,-0.005168861,-0.00416431,0.4751757,1.06207,0.5451785,1.332605,45,0,0.3333333,0.3333333,0,11.82007,0.4475,0.15,0.7825174,0.3401323,0.0005921523,0.0001139063,27.92778,0.00195799,1.513058e-11,0.001301836,6.400208e-05,0.0146326,0.05,0.05,0,0.0001139063,-0.0135278,0.2017937,1.244562,1.582757,34769,1.178012,874.95,103.9158
14595,1790245165.221,-0.5790025,-0.7855649,1.498514,-0.0610285,-1.643486,-0.001403728,-0.0075,-0.2019402,-0.01011814,-0.003219658,-0.1257197,-0.0018131,0,-0.001709173,1.368649,-0.03629886,0,0,-0.03632728,1.035826,0,-0.04936356,-0.4096166,-0.0439982,-0.02152694,0.8027725,0.4475025,-0.007028823,-0.00575198,0.6518481,1.573815,0.7733585,1.858256,45,0.25,0,0,0,4.319314,0.4475,0.15,0.3877524,0.3599447,0.000608745,0.0001139063,27.91471,0.002156558,2.204338e-12,0.001484871,6.294235e-05,0.01011896,0,0.05,0,0.0001139063,-0.01324444,0.1694727,1.248538,1.561226,34986,1.177043,885.33,106.0075
14596,1790245168.112,-0.5972906,-0.7847108,1.498514,-0.06680172,-1.760824,-0.0008133136,0,-0.2135202,-0.009246192,0,-0.1309246,-0.001677977,0,-0.00133643,1.368811,-0.03663855,0,0,-0.04076551,1.693775,0,-1.918618e-16,-0.3333595,-0.03980841,-0.01993105,0.7873355,0.4433162,-0.006929129,-0.00534477,0.6402866,1.614579,0.7565156,1.860487,45,0,0,0,0,1.507318,0.4475,0.15,0.09777005,0.2870791,0.0005921351,0.0001139063,27.89957,0.001964665,3.048202e-13,0.001309598,6.293182e-05,0.0119197,0,0.05,0,0.0001139063,-0.01283221,0.1888448,1.319675,1.559127,34147,1.17635,839.21,101.9773
14597,1790245171.021,-0.570579,-0.7897383,1.498514,-0.06283249,-0.679016,-0.001402284,-0.007000001,-0.2359897,-0.009413742,-0.007682152,-0.1551064,-0.001863128,-0.025,-0.002219264,1.519225,-0.03326496,-0.01932255,-0.002256286,-0.04038255,0.4755055,0,-0.002225698,-0.1158734,-0.04752482,-0.02647308,0.7946877,0.2428966,-0.007353732,-0.006255228,0.6398188,1.507436,0.7419752,1.802141,45,0,0,0,0,2.63809,0.4475,0.15,0.1383253,0.3084746,0.0005935448,0.0001139063,27.88852,0.001987831,4.676643e-14,0.001330722,6.356403e-05,0.01543256,0.05,0.1,0,0.0001139063,-0.01040568,0.2513493,1.333523,1.562788,33941,1.175814,842.33,101.7809
14598,1790245173.971,-0.2982626,-0.4176293,0.780504,-0.02652717,-0.2415904,-0.0006167048,-0.003333334,-0.1082939,-0.004714889,-0.005174748,-0.06992397,-0.001005181,-0.00526,-0.0007400699,0.7425375,-0.01783437,-0.003513744,-0.0006962546,-0.02099299,0.1564465,-0.06666668,-0.006943665,-0.05987893,-0.02376128,-0.0114958,0.418476,0.1959229,-0.003838767,-0.003346414,0.3380826,0.8152938,0.3951155,0.9445242,45,0,1,1,0,1.285655,0.4475,0.15,0.1805404,0.4084644,0.0006119254,0.0001139063,27.8842,0.002585469,1.764666e-14,0.001908664,6.487966e-05,0.01470931,0.05,0.1,0,0.0001139063,-0.0114269,0.3289146,1.369608,1.559514,33560,1.175986,784.55,92.73251
14599,1790245176.896,-0.5685798,-0.8300899,1.498514,-0.06110002,-1.613045,-0.0003868006,0,-0.1954068,-0.01066181,-0.0006726033,-0.1219752,-0.00189246,0,-0.002188855,1.355161,-0.03511624,0,0,-0.03500898,0.6612951,0,-0.0147848,-0.4359413,-0.04419348,-0.01939247,0.8432312,0.4588024,-0.007044706,-0.005780256,0.6678306,1.560102,0.7593147,1.855025,45,0,0,0,0,9.859278,0.4475,0.15,0.4516533,0.3357491,0.0006326542,0.0001139063,27.88536,0.002066239,1.43155e-14,0.001366278,6.73071e-05,0.01343853,0.05,0.1,0,0.0001139063,-0.0128022,0.2337219,1.368232,1.544936,33744,1.175834,793.16,96.63821
14600,1790245179.815,-0.4959639,-0.6902458,1.30276,-0.0560981,-1.379235,-0.001226415,0,-0.1741305,-0.008638638,-0.04443607,-0.1091877,-0.00157525,0,-0.00143798,1.202059,-0.03198011,0,0,-0.03082795,0.8074611,-0.025,-0.04040415,-0.3818191,-0.04205854,-0.016121,0.6822635,0.3846168,-0.00637434,-0.004959285,0.5535477,1.324387,0.6722641,1.607196,45,0.5,0.25,0.25,0,6.624499,0.4475,0.15,0.5650417,0.3472036,0.0006112172,0.0001139063,27.87917,0.001974892,1.673289e-13,0.001281238,8.243652e-05,0.01473398,0.05,0.1,0,0.0001139063,-0.01140302,0.2542586,1.363023,1.543909,33817,1.175466,831.62,99.72301
14601,1790245182.784,-0.4098826,-0.5737909,1.092384,-0.04500708,-0.8568625,-0.001003818,-0.006250001,-0.1527532,-0.007125826,-0.06820493,-0.09876367,-0.001353287,-0.008452499,-0.001482007,1.023526,-0.02554943,-0.005608968,-0.0001135719,-0.02911147,0.486757,-0.025,-0.08928084,-0.2297719,-0.0388731,-0.01740161,0.5729768,0.2668934,-0.005466834,-0.004317677,0.4726287,1.085057,0.5643631,1.320337,45,0.3333333,0.3333333,0.1666667,0.1666667,6.210292,0.4475,0.15,0.4026538,0.3418239,0.0006095764,5.0625e-05,27.87351,0.002511029,7.888144e-11,0.001817545,8.390764e-05,0.01624333,0.15,0.1,0,5.0625e-05,-0.01035851,0.2147535,1.366452,1.560296,33588,1.175227,808.83,95.20328
14602,1790245185.707,-0.4406042,-0.6325521,1.18651,-0.04886802,-0.4193227,-0.0005471786,-0.00125,-0.2005784,-0.007670751,-0.01897645,-0.1340997,-0.00154095,-0.02669501,-0.001977075,1.212974,-0.02404828,-0.01758456,-0.003240974,-0.02935391,0.2069945,-0.025,-0.003747286,-0.1369328,-0.0383899,-0.02184158,0.6511621,0.1622622,-0.006010284,-0.005424445,0.5188051,1.194025,0.5486381,1.431859,45,0,0.5,0.5,0,7.735147,0.4475,0.15,0.568949,0.4159325,0.0005933546,7.59375e-05,27.87008,0.002213384,1.814714e-11,0.001550039,6.999037e-05,0.008587888,0,0.1,0,7.59375e-05,-0.01116332,0.236082,1.35387,1.556151,33781,1.17497,823.17,97.34917
14603,1790245188.707,-0.4519562,-0.6099032,1.18276,-0.04968976,-0.8692244,-0.002763744,-0.01375,-0.1620613,-0.007051822,-0.004676186,-0.1046533,-0.001430021,-0.01031,-0.0012036,1.171086,-0.02680631,-0.008173107,-0.0005943427,-0.03504205,0.5826437,-0.025,-0.002992053,-0.1423254,-0.04216905,-0.0174075,0.6072471,0.2605825,-0.005368704,-0.004364447,0.515546,1.183178,0.5772001,1.437848,45,0,0.3333333,0.3333333,0,3.669756,0.4475,0.15,0.1411441,0.4127661,0.0005997135,0.0001139063,27.86284,0.002294573,7.073041e-12,0.001631113,6.374618e-05,0.01212628,0,0.1,0,0.0001139063,-0.01167039,0.1863184,1.352818,1.635425,32896,1.174362,845.94,99.57919
14604,1790245191.594,-0.4768141,-0.6537081,1.241635,-0.05542799,-1.376033,-0.004503171,-0.0125,-0.1659807,-0.008140124,-0.06969187,-0.1025642,-0.001470077,0,-0.001620087,1.181985,-0.03221041,0,0,-0.0323087,0.7973846,-0.025,-0.01464665,-0.3395649,-0.07765447,-0.01615893,0.6030221,0.3525182,-0.005617598,-0.004537159,0.5174274,1.250014,0.6138315,1.525222,45,0,0.25,0.25,0,5.074497,0.4475,0.15,0.3736812,0.4258606,0.000600868,7.59375e-05,27.85032,0.001956076,7.515342e-11,0.001291055,6.415341e-05,0.01653394,0.1,0.1,0,7.59375e-05,-0.01245548,0.1895246,1.346228,1.528009,34201,1.173676,873.9,102.0716
14605,1790245194.511,-0.5148091,-0.7108862,1.344511,-0.06124841,-1.253589,-0.003733117,-0.02833334,-0.1852593,-0.008395577,-0.0200966,-0.114938,-0.001605059,0,-0.00150127,1.272244,-0.03506888,0,0,-0.0350326,0.7626572,-0.01666667,-0.3931051,-0.5354421,-0.07187518,-0.01948861,0.6652863,0.3855539,-0.005922529,-0.004825261,0.5707316,1.304207,0.6576113,1.648681,45,0.3333333,0.1666667,0.1666667,0,6.592659,0.4475,0.15,0.3320166,0.3432938,0.0005907082,0.0001139063,27.83833,0.001972342,8.297665e-11,0.001318751,6.288277e-05,0.01241835,0,0.1,0,0.0001139063,-0.01182083,0.1423512,1.366609,1.537823,33846,1.172708,865.8,100.3081
14606,1790245197.422,-0.560568,-0.790514,1.498514,-0.06620105,-1.683004,-0.0005351949,0,-0.202265,-0.01057314,-0.08228467,-0.1272914,-0.001845654,0,-0.002375612,1.368487,-0.03606053,0,0,-0.03167566,0.4619718,0,-0.2311092,-0.5576343,-0.03886423,-0.02229103,0.8133173,0.4504731,-0.006972355,-0.00581404,0.6606764,1.416114,0.7757322,1.855842,45,0,0,0,0,12.96359,0.4475,0.15,0.7132851,0.4071158,0.0005879712,7.59375e-05,27.81934,0.002422814,8.895433e-12,0.001771057,6.378601e-05,0.01532986,0.1,0.1,0,7.59375e-05,-0.01045989,0.1853056,1.356767,1.541367,33919,1.171806,878.27,100.4696
14607,1790245200.330,-0.5834309,-0.7992831,1.498514,-0.0600266,-1.606284,-0.00235456,0,-0.2394539,-0.009223796,-0.01255641,-0.1451242,-0.001803646,0,-0.002497633,1.31031,-0.03793142,0,0,-0.03616814,0.2623673,0,-0.6073777,-0.7531193,-0.08120506,-0.02067464,0.725459,0.4254333,-0.006737399,-0.005239225,0.6098074,1.416363,0.6896008,1.819321,45,1,0,0,0,20.42079,0.4475,0.15,0.7671449,0.3948174,0.0005850857,0.0001139063,27.80707,0.002081596,1.328087e-12,0.001429018,6.749163e-05,0.01124651,0,0.1,0,0.0001139063,-0.01206437,0.1518483,1.343902,1.552174,33943,1.170922,883.31,104.3495
14608,1790245203.245,-0.5773724,-0.7654128,1.498514,-0.06387652,-0.8699354,-0.001877141,-0.006250001,-0.2288679,-0.009049363,-0.007716976,-0.1483919,-0.001808208,-0.02766999,-0.001764755,1.550815,-0.0337169,-0.01993677,-0.0007953903,-0.04395022,0.7627147,0,-2.079497e-05,-0.1536041,-0.05045502,-0.02327806,0.7864451,0.2461029,-0.007419853,-0.00635345,0.6446477,1.533777,0.6907942,1.818446,45,0,0,0,0,3.042671,0.4475,0.15,0.1070516,0.4288461,0.0005832481,0.0001139063,27.78989,0.001998247,1.537506e-13,0.001353155,6.184452e-05,0.01347664,0.05,0.1,0,0.0001139063,-0.01193322,0.2150694,1.353723,1.548435,33872,1.170062,866.12,101.5085
14609,1790245206.126,-0.4487554,-0.6416103,1.192809,-0.05159748,-0.8996495,-0.003143696,-0.003,-0.1725966,-0.007599364,-0.05281121,-0.1108391,-0.001464927,-0.008896003,-0.001315434,1.15543,-0.02938909,-0.006317678,-0.0007165856,-0.03039108,0.49268,-0.04,-0.005225842,-0.2633778,-0.06249019,-0.01798324,0.5944676,0.2761043,-0.005581656,-0.004643006,0.5044131,1.149785,0.5699526,1.460619,45,0,0.5,0.5,0,6.836277,0.4475,0.15,0.4644742,0.4312055,0.0005954224,0.0001708594,27.78,0.002216001,2.760664e-14,0.001546332,7.424632e-05,0.01446451,0,0.1,0,0.0001708594,-0.01333153,0.2062588,1.346722,1.522085,34266,1.169589,885.1,103.2225
14610,1790245209.177,-0.3570518,-0.5027465,0.949007,-0.04501873,-0.6162664,-0.001864177,-0.0125,-0.1385893,-0.005724564,-0.1568078,-0.08892884,-0.001177421,-0.004956667,-0.001314628,0.9014481,-0.02283832,-0.003511742,-0.0009124113,-0.023382,0.3485433,-0.05,-0.1548164,-0.3311399,-0.04189825,-0.01684257,0.4821031,0.2386474,-0.004499796,-0.003763495,0.3960584,0.9198539,0.4258167,1.131895,45,0.2,0.6,0.6,0,10.52491,0.4739454,0.15,0.7348971,0.4819568,0.0006251133,7.59375e-05,27.77539,0.002863139,1.328769e-14,0.002160102,7.792416e-05,0.01480129,0.1,0.05,0,7.59375e-05,-0.01099364,0.2212681,1.352622,1.686091,32350,1.169484,851.55,96.82582
14611,1790245212.077,-0.4124591,-0.5950741,1.114759,-0.04221173,-0.3217072,-0.0008692254,-0.005000001,-0.1751162,-0.006867265,-0.03167173,-0.1158738,-0.001434227,-0.01794,-0.001973988,1.089517,-0.02486513,-0.01238647,-0.0006453098,-0.02644731,0.09608277,-0.03333334,-0.01906795,-0.1291916,-0.03786909,-0.01959671,0.5978247,0.2019467,-0.005638922,-0.004792342,0.4847624,1.049103,0.5176132,1.345529,45,0,0.6666667,0.6666667,0,15.87609,0.4739454,0.15,0.6211371,0.4216283,0.0005731623,0.0001139063,27.7695,0.00185966,1.15194e-14,0.00122648,6.001762e-05,0.01500172,0.05,0.15,0,0.0001139063,-0.01131842,0.1764735,1.339159,1.54889,34038,1.168902,888.12,104.9708
14612,1790245214.944,-0.5079038,-0.6951236,1.337155,-0.05754666,-1.236166,-0.002672934,-0.01857143,-0.1796176,-0.00860463,-0.02241922,-0.112528,-0.001591381,-0.003922857,-0.001536411,1.290726,-0.03325101,-0.003191652,-0.0001913672,-0.03671914,0.7857425,-0.01428572,-0.03855833,-0.2562793,-0.06015036,-0.01777328,0.6714167,0.3542305,-0.006029233,-0.004961829,0.5672836,1.392905,0.6569359,1.636862,45,0,0.1666667,0,0.1666667,5.707188,0.4739454,0.15,0.3262301,0.4144564,0.0005814281,0.0001708594,27.76225,0.002606681,1.133465e-14,0.001967024,5.822942e-05,0.01487651,0,0.1,0,0.0001708594,-0.008727023,0.2952008,1.30369,1.543992,34520,1.168827,915.56,106.0242
14613,1790245217.828,-0.572185,-0.7896239,1.498514,-0.0629589,-1.699297,-0.002864434,-0.009375,-0.2017322,-0.009836016,-0.01016565,-0.1261325,-0.00178807,0,-0.001472799,1.398306,-0.0369406,0,0,-0.03874606,0.9123716,0,-0.0847958,-0.4373066,-0.06118648,-0.02009484,0.7569,0.4343261,-0.00706586,-0.005748972,0.6303295,1.564228,0.7560861,1.847234,45,0.375,0,0,0,7.997018,0.4739454,0.15,0.4474083,0.3713531,0.000590461,0.0001139063,27.75836,0.0019086,1.113396e-14,0.001257859,6.027933e-05,0.01549844,0.1,0.1,0,0.0001139063,-0.01221947,0.1522022,1.29468,1.576761,34235,1.168231,898.96,106.185
14614,1790245220.682,-0.5236734,-0.7252873,1.378062,-0.0595694,-1.012691,-0.002838688,-0.009000001,-0.1916016,-0.008496217,-0.04233553,-0.123196,-0.001698251,-0.008942001,-0.001651412,1.341657,-0.03385166,-0.006938179,-0.0006609116,-0.03591897,0.6980278,-0.01,-0.05960457,-0.2360427,-0.05989688,-0.02054448,0.7051477,0.3348851,-0.006689855,-0.00555802,0.5832528,1.410194,0.6640586,1.662362,45,0,0.1428572,0.1428572,0,4.300464,0.4739454,0.15,0.2836003,0.4027112,0.0005630257,0.0001139063,27.74628,0.001812825,1.060016e-14,0.001190115,5.968487e-05,0.01300831,0.05,0.1,0,0.0001139063,-0.0111927,0.2039979,1.298226,1.54402,34586,1.167643,900.09,105.776
14615,1790245223.553,-0.5739762,-0.7791218,1.498514,-0.06331804,-0.8455985,-0.002623262,-0.0175,-0.2116044,-0.009216806,-0.02542543,-0.1354235,-0.001835697,-0.01074,-0.001800906,1.465826,-0.035896,-0.007896065,-0.0005350257,-0.04142491,0.7250025,0,-0.007716784,-0.1564119,-0.05242779,-0.02125195,0.7830355,0.3579911,-0.007095709,-0.005903915,0.6412061,1.559106,0.7241564,1.800953,45,0,0,0,0,2.183706,0.4739454,0.15,0.1183204,0.3402617,0.0005747232,0.0001139063,27.74444,0.001796661,1.593252e-14,0.001163676,5.826164e-05,0.01458111,0.05,0.1,0,0.0001139063,-0.01115445,0.2856727,1.313576,1.547274,34361,1.167955,887.13,107.2754
14616,1790245226.432,-0.5122119,-0.711308,1.349074,-0.0595026,-1.223919,-0.003080436,-0.023125,-0.1913252,-0.008865668,-0.1030468,-0.1224331,-0.001647003,-0.007325001,-0.001736992,1.311018,-0.03364038,-0.004690372,-0.0006720765,-0.0340885,0.6740477,-0.0125,-0.1997987,-0.3833379,-0.06830074,-0.01866757,0.6852659,0.3357612,-0.006596404,-0.005542181,0.583892,1.35153,0.6388965,1.644484,45,0.1428572,0.1428572,0.1428572,0.1428572,8.961322,0.4739454,0.15,0.4540996,0.4165086,0.000578238,0.0001139063,27.74829,0.001953517,9.263015e-14,0.001317437,5.784197e-05,0.01487327,0.05,0.1,0,0.0001139063,-0.01123381,0.2680655,1.311189,1.554724,34301,1.168102,907.65,106.2186
14617,1790245229.323,-0.4161429,-0.6019686,1.102009,-0.04291613,-0.5180579,-0.0007296125,0,-0.1731634,-0.007152702,-0.01345382,-0.1172454,-0.001429744,-0.02285333,-0.002364388,1.086276,-0.02467059,-0.01409951,-0.001107718,-0.02777477,0.2288827,-0.03333334,-0.4468362,-0.2118605,-0.03777526,-0.01921416,0.6010842,0.1826607,-0.005642237,-0.00477462,0.4762499,1.032203,0.5414257,1.305839,45,0.5,0.5,0.5,0,9.671493,0.4739454,0.15,0.5420593,0.3422006,0.0005754817,7.59375e-05,27.7422,0.001790813,1.148615e-10,0.00115514,6.019132e-05,0.01519366,0.1,0.1,0,7.59375e-05,-0.01358593,0.1634597,1.318806,1.554052,34218,1.167194,874.61,104.616
14618,1790245232.214,-0.5464997,-0.7893308,1.498514,-0.05248995,-1.265694,-0.00151077,-0.00125,-0.2115457,-0.01010798,-0.01001638,-0.1360513,-0.001864837,-0.01044,-0.001741451,1.421462,-0.03489089,-0.008805355,-0.0002193678,-0.03452108,0.4260033,0,-0.1180356,-0.3517286,-0.05277543,-0.02343514,0.7895924,0.359194,-0.007250549,-0.006045265,0.6548018,1.457677,0.7144048,1.840472,45,0.6666667,0,0,0,13.14615,0.4739454,0.15,0.6718701,0.3592437,0.0005711014,0.0001139063,27.72868,0.001789051,6.469401e-11,0.001158051,5.989839e-05,0.01001308,0,0.1,0,0.0001139063,-0.01339445,0.1764218,1.335133,1.543542,34149,1.166483,896.33,107.5886
14619,1790245235.111,-0.4928049,-0.6716398,1.303512,-0.05149925,-1.466926,-0.001600801,-0.003333334,-0.164995,-0.008272461,-0.005845511,-0.1018319,-0.001535421,0,-0.001144502,1.229494,-0.03228056,0,0,-0.03711779,0.9649322,-0.01666667,-0.02429662,-0.283523,-0.0452012,-0.0172882,0.6695208,0.3810968,-0.005832476,-0.004585595,0.5571551,1.380856,0.6793625,1.609366,45,0.1666667,0.1666667,0.1666667,0,3.868238,0.4739454,0.15,0.244596,0.355768,0.0005827646,7.59375e-05,27.71695,0.001815773,7.40062e-12,0.001164889,6.811879e-05,0.01340132,0.1,0.1,0,7.59375e-05,-0.01147642,0.2455195,1.346393,1.538286,34077,1.166119,866.97,104.5831
14620,1790245238.029,-0.3796245,-0.5341973,1.015208,-0.03669097,-0.7016446,-0.0005095262,-0.001,-0.1369507,-0.006696702,-0.001551413,-0.08776259,-0.001275319,-0.005944,-0.001305195,0.9565877,-0.02353838,-0.004217723,-0.0001806493,-0.0244825,0.5405791,-0.04,-0.1242871,-0.1798515,-0.02965583,-0.01547395,0.5538225,0.2606574,-0.004894231,-0.004032665,0.4445865,1.016881,0.5207921,1.252718,45,0.25,0.5,0.5,0,0.769278,0.4739454,0.15,0.1650234,0.3244486,0.0005644668,0.0001139063,27.7169,0.001786295,6.012431e-12,0.001160508,6.132039e-05,0.0118594,0,0.1,0,0.0001139063,-0.01260489,0.3231607,1.363033,1.541333,33846,1.166487,782.46,93.28386
14621,1790245240.942,-0.3186474,-0.4572205,0.8586062,-0.03245276,-0.4837767,-0.0006016171,-0.0015,-0.1203019,-0.005295725,-0.005733801,-0.07682849,-0.001082389,-0.005926001,-0.001192461,0.8149959,-0.0193431,-0.004768183,-0.00015373,-0.02002185,0.2343542,-0.06,-0.07350789,-0.1343419,-0.02860866,-0.01287315,0.4563752,0.2104775,-0.004150155,-0.003399948,0.3752625,0.8559462,0.4257209,1.049352,45,0.125,0.75,0.75,0,10.18553,0.525,0.15,0.7232961,0.3432402,0.0005645784,7.59375e-05,27.72311,0.002048761,2.323031e-11,0.001421519,6.266365e-05,0.01280347,0.1,0.1,0,7.59375e-05,-0.01190775,0.3726269,1.361614,1.538417,33897,1.166789,830.79,100.3486
14622,1790245243.964,-0.5218374,-0.7281744,1.386574,-0.05294843,-1.030125,-0.001220952,-0.000625,-0.196728,-0.008961387,-0.007889735,-0.127474,-0.001708309,-0.010865,-0.001818008,1.33843,-0.03209206,-0.008003118,-0.00104078,-0.03484243,0.5920018,-0.025,-0.1055775,-0.329601,-0.04353561,-0.02093001,0.7415463,0.3291689,-0.006746734,-0.005672207,0.6023098,1.392227,0.6734431,1.682309,45,0,0.3333333,0.3333333,0.1666667,6.626215,0.525,0.15,0.4648415,0.3532741,0.0005602849,0.0001139063,27.72862,0.001825799,3.456838e-12,0.001206715,5.87986e-05,0.0108229,0,0.1,0,0.0001139063,-0.01250966,0.3491963,1.355831,1.647241,32734,1.167296,796.14,94.51147
14623,1790245246.863,-0.4602382,-0.6330301,1.216885,-0.04716065,-0.850029,-0.001826144,-0.005,-0.1669411,-0.007909806,-0.02675085,-0.1074505,-0.001506596,-0.01065,-0.00131779,1.213011,-0.02814919,-0.008145954,-0.0006688096,-0.03172227,0.4422925,-0.025,-0.007221201,-0.1879022,-0.04161934,-0.01709571,0.6383485,0.2746851,-0.005489839,-0.004733793,0.5256438,1.223548,0.6070485,1.479762,45,0,0.3333333,0.3333333,0,7.839064,0.525,0.15,0.4022847,0.3719195,0.0005595764,0.0001139063,27.73747,0.001800683,4.350137e-12,0.001181097,6.001017e-05,0.01554822,0.05,0.1,0,0.0001139063,-0.0130528,0.3005624,1.354598,1.531232,34064,1.167874,861.3,102.1533
14624,1790245249.775,-0.4874952,-0.7042054,1.320226,-0.05063687,-0.931193,-0.001122386,-0.0007142859,-0.1880554,-0.008638255,-0.02316181,-0.1210352,-0.001652704,-0.007794286,-0.001923656,1.24011,-0.03141012,-0.006073394,-0.0004076373,-0.03035557,0.3423178,-0.01428572,-0.08920678,-0.2953518,-0.04690105,-0.01971344,0.70172,0.3288538,-0.006451129,-0.005328293,0.5747595,1.297185,0.6273603,1.60763,45,0.4,0.2,0.2,0,11.60229,0.525,0.15,0.6155049,0.3330356,0.0005799515,0.0001139063,27.74228,0.00201227,9.374337e-13,0.001373707,5.861087e-05,0.0150673,0.05,0.1,0,0.0001139063,-0.01164785,0.2600276,1.356595,1.543315,33898,1.167841,828.78,101.2292
14625,1790245252.674,-0.5686672,-0.7743667,1.498514,-0.0620117,-0.8804137,-0.007038394,-0.0225,-0.2217353,-0.008853817,-0.03996662,-0.143873,-0.001849452,-0.02108,-0.001811496,1.572592,-0.03454671,-0.01543102,-0.0006354145,-0.04224176,0.491796,0,-4.565309e-19,-0.1281445,-0.08244126,-0.02389953,0.7456623,0.2603309,-0.007197654,-0.006173264,0.6279998,1.542673,0.6852364,1.821732,45,0,0,0,0,2.976121,0.525,0.15,0.1899641,0.3384934,0.0005877436,0.0001139063,27.74109,0.001890046,2.60258e-11,0.001242256,6.004546e-05,0.01226773,0,0.05,0,0.0001139063,-0.01168101,0.3185556,1.354161,1.532913,34049,1.167765,774.35,93.25349
14626,1790245255.695,-0.5675176,-0.7918618,1.498514,-0.06138794,-1.302307,-0.00110123,-0.01583334,-0.2104529,-0.009551733,-0.05130894,-0.1346527,-0.001837766,-0.006646668,-0.001941264,1.410196,-0.03529628,-0.005484713,-0.0001579933,-0.03664553,0.8313811,0,-0.3829037,-0.5671425,-0.05085455,-0.02194723,0.8011042,0.3906562,-0.007179362,-0.005872361,0.6551266,1.535996,0.7407944,1.835257,45,0.4,0,0,0.2,6.254365,0.525,0.15,0.4510756,0.3445159,0.000592845,0.0001708594,27.74702,0.001935362,2.49018e-11,0.001281015,6.150218e-05,0.01550142,0,0.1,0,0.0001708594,-0.01327822,0.3143619,1.3476,1.660386,32681,1.168481,805.51,96.00471
