step,wall_time,Episode_Reward/action_rate,Episode_Reward/alive,Episode_Reward/base_motion,Episode_Reward/failure,Episode_Reward/joint_limits,Episode_Reward/joint_vel,Episode_Reward/reach_coarse,Episode_Reward/reach_fine,Episode_Reward/upright,Episode_Termination/bad_orientation,Episode_Termination/base_contact,Episode_Termination/low_base,Episode_Termination/outside_workspace,Episode_Termination/time_out,Loss/entropy,Loss/learning_rate,Loss/surrogate,Loss/value,Metrics/ee_position/position_error_m,Perf/collection_time,Perf/learning_time,Perf/total_fps,Policy/mean_std,Train/mean_episode_length,Train/mean_reward
1086,1789523292.094,-0.0231715,0.500002,-0.00352139,0,0,-0.002238032,1.980001,0.9500126,-0.005197685,0,0,0.0004882812,0,0.9995117,8.206326,0.0001139063,-0.001730775,6.009279e-05,0.005347281,0.481776,0.03993011,94213,0.4786083,495.32,33.61253
1087,1789523292.618,-0.0231715,0.500002,-0.00352139,0,0,-0.002238032,1.980001,0.9500126,-0.005197685,0,0,0.0004882812,0,0.9995117,8.211384,0.0001139063,1.170662e-05,5.165218e-05,0.005347281,0.4798141,0.0407505,94420,0.4787728,495.32,33.61253
1088,1789523293.141,-0.0231715,0.500002,-0.00352139,0,0,-0.002238032,1.980001,0.9500126,-0.005197685,0,0,0.0004882812,0,0.9995117,8.213228,5.0625e-05,0.001174196,6.819543e-05,0.005347281,0.4792545,0.04030609,94603,0.4788377,495.32,33.61253
1089,1789523293.668,-0.0231715,0.500002,-0.00352139,0,0,-0.002238032,1.980001,0.9500126,-0.005197685,0,0,0.0004882812,0,0.9995117,8.214267,7.59375e-05,-0.002017478,4.405613e-05,0.005347281,0.4836144,0.04020786,93833,0.478926,495.32,33.61253
1090,1789523294.196,-0.0230776,0.500002,-0.0035134,0,0,-0.002204881,1.980082,0.9488632,-0.005191647,0,0,0.0004882812,0,0.9995117,8.21369,5.0625e-05,0.00177186,4.447243e-05,0.005844464,0.484901,0.03972483,93689,0.4789938,495.32,33.6125
1091,1789523294.721,-0.02303869,0.500002,-0.003248687,0,0,-0.002025067,1.975281,0.9475858,-0.005877113,0,0,0.0004882812,0,0.9995117,8.213342,0.0001139063,-0.001486585,4.219319e-05,0.008393493,0.4824347,0.04007459,94069,0.4790326,495.32,33.61156
1092,1789523295.255,-0.02237332,0.500002,-0.003408952,0,0,-0.002049914,1.977693,0.9512997,-0.006242551,0,0,0.0004882812,0,0.9995117,8.212568,2.25e-05,0.003577568,3.387809e-05,0.006092692,0.4903784,0.03977895,92712,0.4790586,495.32,33.61189
1093,1789523295.804,-0.02280011,0.500002,-0.00353222,0,0,-0.002073854,1.977938,0.950139,-0.004874015,0,0,0.0004882812,0,0.9995117,8.212661,3.375e-05,0.0002079739,3.979982e-05,0.004931148,0.5055265,0.0397222,90146,0.4790974,495.32,33.60588
1094,1789523296.355,-0.0235514,0.500002,-0.003491185,0,0,-0.002074204,1.976825,0.9496216,-0.00545432,0,0,0.0004882812,0,0.9995117,8.213795,7.59375e-05,-0.00190528,4.708557e-05,0.006437912,0.5073316,0.04082704,89667,0.4792694,495.32,33.60339
1095,1789523296.916,-0.02376362,0.500002,-0.0037145,0,0,-0.002140278,1.97788,0.9460963,-0.005963666,0,0,0.0004882812,0,0.9995117,8.216963,0.0001139063,-0.001510054,4.312709e-05,0.00568598,0.5175934,0.03972745,88193,0.4794426,495.32,33.62024
1096,1789523297.482,-0.02335174,0.500002,-0.0034558,0,0,-0.002114173,1.977385,0.9517342,-0.005677226,0,0,0.0004882812,0,0.9995117,8.217233,1.5e-05,0.002693141,3.99642e-05,0.006142731,0.5222983,0.03941703,87503,0.4794836,500,33.95476
1097,1789523298.041,-0.02292277,0.500002,-0.003354759,0,0,-0.002084248,1.978064,0.9533812,-0.005264051,0,0,0.0004882812,0,0.9995117,8.217367,1.5e-05,0.000988901,5.94542e-05,0.00528754,0.5159736,0.0399754,88410,0.4795222,500,33.96198
1098,1789523298.610,-0.02326756,0.500002,-0.003459731,0,0,-0.002076025,1.97736,0.952351,-0.005539776,0,0,0.0004882812,0,0.9995117,8.217887,1e-05,0.004533511,7.413324e-05,0.00580572,0.5246234,0.04028988,87008,0.4795609,500,33.95915
1099,1789523299.180,-0.02289751,0.500002,-0.003440358,0,0,-0.002102952,1.978133,0.9511179,-0.005455755,0,0,0.0004882812,0,0.9995117,8.218328,1.5e-05,0.003677879,3.71464e-05,0.005617005,0.5259552,0.03998446,86850,0.4795924,500,33.95532
1100,1789523299.745,-0.02340048,0.500002,-0.003389423,0,0,-0.00207532,1.978124,0.9526013,-0.005636752,0,0,0.0004882812,0,0.9995117,8.218405,1.5e-05,0.004122179,5.150856e-05,0.005536631,0.5211506,0.04039526,87529,0.4796165,500,33.95041
1101,1789523300.309,-0.02284689,0.500002,-0.003542557,0,0,-0.002092851,1.977398,0.9516155,-0.005695678,0,0,0.0004882812,0,0.9995117,8.218511,1e-05,0.007372204,4.856722e-05,0.005853336,0.5179768,0.03952146,88165,0.4796462,500,33.94765
1102,1789523300.869,-0.02354537,0.500002,-0.003419665,0,0,-0.002086296,1.97887,0.9536632,-0.005812113,0,0,0.0004882812,0,0.9995117,8.218986,1.5e-05,-0.000944004,5.032483e-05,0.007189922,0.5161545,0.04007816,88365,0.4796923,500,33.95792
1103,1789523301.421,-0.02314382,0.500002,-0.003458881,0,0,-0.00213394,1.97585,0.9485647,-0.005704475,0,0,0.0004882812,0,0.9995117,8.219135,3.375e-05,-0.0001916927,5.746078e-05,0.005622843,0.5067971,0.04092002,89739,0.4797287,500,33.95326
1104,1789523301.955,-0.02312452,0.500002,-0.003466808,0,0,-0.002101428,1.977869,0.9506456,-0.005534334,0,0,0.0004882812,0,0.9995117,8.2198,5.0625e-05,-0.003131638,0.0002203322,0.005618005,0.4907165,0.04023361,92573,0.4797918,500,33.93668
1105,1789523302.498,-0.02235551,0.500002,-0.003714371,0,0,-0.002227723,1.974653,0.9431782,-0.00534169,0,0,0.0002237956,0,0.9997762,8.222327,3.375e-05,0.002059613,6.340758e-05,0.009733943,0.4984357,0.04050374,91201,0.4798458,500,33.93517
1106,1789523303.022,-0.02139915,0.500002,-0.003564321,0,0,-0.002190888,1.969627,0.9296524,-0.004955705,0,0,0,0,1,8.224137,7.59375e-05,-0.002946078,8.347849e-05,0.01364407,0.479583,0.04117727,94385,0.4799706,500,33.93517
1107,1789523303.543,-0.02139915,0.500002,-0.003564321,0,0,-0.002190888,1.969627,0.9296524,-0.004955705,0,0,0,0,1,8.226666,3.375e-05,0.00112933,7.08902e-05,0.01364407,0.478121,0.03994966,94875,0.4800299,500,33.93517
1108,1789523304.068,-0.02139915,0.500002,-0.003564321,0,0,-0.002190888,1.969627,0.9296524,-0.004955705,0,0,0,0,1,8.228099,7.59375e-05,-0.001561848,3.770244e-05,0.01364407,0.4812911,0.04001141,94286,0.4801633,500,33.93517
1109,1789523304.589,-0.02139915,0.500002,-0.003564321,0,0,-0.002190888,1.969627,0.9296524,-0.004955705,0,0,0,0,1,8.229167,2.25e-05,0.0018303,7.345658e-05,0.01364407,0.4777534,0.04032302,94874,0.4802212,500,33.93517
1110,1789523305.116,-0.02139915,0.500002,-0.003564321,0,0,-0.002190888,1.969627,0.9296524,-0.004955705,0,0,0,0,1,8.230195,5.0625e-05,-0.001186652,5.124905e-05,0.01364407,0.4822252,0.04107356,93927,0.4802814,500,33.93517
1111,1789523305.643,-0.02143705,0.500002,-0.00351483,0,0,-0.002160754,1.974452,0.9369333,-0.004914443,0,0,0,0,1,8.22977,7.59375e-05,-0.002264591,3.044939e-05,0.01157844,0.4822283,0.04168153,93817,0.4802601,500,33.93936
1112,1789523306.169,-0.02155846,0.500002,-0.003412195,0,0,-0.002109384,1.97422,0.950727,-0.005498966,0,0,0,0,1,8.227426,0.0001139063,-0.001904014,4.914544e-05,0.004230615,0.4819021,0.04035282,94114,0.480323,500,33.93946
1113,1789523306.704,-0.02167706,0.500002,-0.003323711,0,0,-0.002059346,1.977921,0.9578509,-0.005541928,0,0,0,0,1,8.228591,0.0001139063,0.001026347,5.857355e-05,0.004134526,0.4913867,0.04055715,92400,0.4805059,500,33.9429
1114,1789523307.264,-0.02300241,0.500002,-0.003399167,0,0,-0.002090403,1.977332,0.9528376,-0.005559312,0,0,0,0,1,8.230756,5.0625e-05,0.003539426,4.242472e-05,0.00692243,0.5158629,0.0401423,88402,0.4805801,500,33.949
1115,1789523307.812,-0.02342949,0.500002,-0.003408024,0,0,-0.002087303,1.976877,0.9514146,-0.005188663,0,0,0,0,1,8.232424,0.0001139063,-0.0007044323,4.912697e-05,0.006069005,0.5045636,0.03940988,90357,0.4807858,500,33.95206
1116,1789523308.371,-0.02270916,0.500002,-0.003713606,0,0,-0.002133707,1.978225,0.9506634,-0.00556725,0,0,0,0,1,8.234801,2.25e-05,0.004862542,5.380658e-05,0.005290823,0.516258,0.03978372,88396,0.4808155,500,33.95308
1117,1789523308.941,-0.02240527,0.500002,-0.003422646,0,0,-0.002093808,1.977699,0.9522979,-0.005402668,0,0,0,0,1,8.234285,5.0625e-05,0.0001547345,3.31376e-05,0.005348928,0.5260537,0.04008603,86819,0.480809,500,33.95599
1118,1789523309.498,-0.02317175,0.500002,-0.003494126,0,0,-0.002092881,1.977773,0.9512627,-0.005763991,0,0,0,0,1,8.235007,7.59375e-05,0.0001157352,5.263367e-05,0.007683718,0.5121346,0.04057741,88928,0.4809467,500,33.95851
1119,1789523310.068,-0.02312599,0.500002,-0.003483638,0,0,-0.002104358,1.977962,0.9530813,-0.005646169,0,0,0,0,1,8.238083,2.25e-05,0.003585861,5.053126e-05,0.006325107,0.525928,0.04054809,86768,0.4810417,500,33.9595
1120,1789523310.634,-0.02337827,0.500002,-0.003520573,0,0,-0.002103647,1.977233,0.9495892,-0.005845502,0,0,0,0,1,8.239256,5.0625e-05,-0.004174003,5.35791e-05,0.00604831,0.520201,0.04146242,87511,0.4811523,500,33.9453
1121,1789523311.202,-0.02269555,0.4902311,-0.003420589,-8.333334e-05,0,-0.00205831,1.93885,0.9324166,-0.005605222,0,0,0.0002644857,0,0.9997355,8.245001,1.5e-05,-0.001329626,0.006326471,0.005593856,0.5245039,0.03981733,87099,0.481465,495.32,33.61693
1122,1789523311.765,-0.02372876,0.500002,-0.003519152,0,0,-0.002090126,1.978296,0.951737,-0.005859878,0,0,0.0004882812,0,0.9995117,8.261024,5.0625e-05,-0.004164771,7.233654e-05,0.005810495,0.5193233,0.04025722,87837,0.4819568,495.32,33.6289
1123,1789523312.330,-0.02257758,0.500002,-0.003455015,0,0,-0.002080089,1.978083,0.9522742,-0.005434155,0,0,0.0004882812,0,0.9995117,8.270374,7.59375e-05,-0.00285338,5.513256e-05,0.005705982,0.5200815,0.04108453,87589,0.4821104,500,33.95833
1124,1789523312.890,-0.02325375,0.500002,-0.003534308,0,0,-0.002108874,1.978682,0.9516758,-0.005795624,0,0,0.0004882812,0,0.9995117,8.272038,0.0001139063,-0.001445368,4.692202e-05,0.005204198,0.5151372,0.04034257,88485,0.4821673,500,33.93794
1125,1789523313.419,-0.02303482,0.500002,-0.0035175,0,0,-0.002107189,1.977418,0.9509144,-0.005648769,0,0,0.0004882812,0,0.9995117,8.273102,5.0625e-05,0.004485471,0.000685019,0.005861921,0.4829109,0.0426302,93526,0.4822269,500,33.93695
1126,1789523313.953,-0.02379616,0.500002,-0.003728577,0,0,-0.002241683,1.97899,0.9425282,-0.007316328,0,0,0.0004882812,0,0.9995117,8.2776,0.0001139063,-0.002626188,7.086698e-05,0.006987104,0.4907477,0.04002571,92604,0.4823776,500,33.93571
1127,1789523314.475,-0.02540579,0.500002,-0.003808003,0,0,-0.002285586,1.981269,0.9404561,-0.008064079,0,0,0.0004882812,0,0.9995117,8.284921,0.0001139063,8.595515e-05,8.432611e-05,0.007608562,0.4782028,0.04023361,94808,0.4825289,500,33.93571
1128,1789523314.999,-0.02540579,0.500002,-0.003808003,0,0,-0.002285586,1.981269,0.9404561,-0.008064079,0,0,0.0004882812,0,0.9995117,8.288073,7.59375e-05,0.001080805,8.028431e-05,0.007608562,0.4810758,0.03988767,94348,0.4826203,500,33.93571
1129,1789523315.526,-0.02540579,0.500002,-0.003808003,0,0,-0.002285586,1.981269,0.9404561,-0.008064079,0,0,0.0004882812,0,0.9995117,8.289881,7.59375e-05,-0.0002753485,4.358111e-05,0.007608562,0.4836209,0.03989673,93887,0.4826768,500,33.93571
1130,1789523316.052,-0.02540579,0.500002,-0.003808003,0,0,-0.002285586,1.981269,0.9404561,-0.008064079,0,0,0.0004882812,0,0.9995117,8.288283,0.0001139063,-0.001382734,3.968495e-05,0.007608562,0.4824393,0.04050493,93990,0.4826665,500,33.93571
1131,1789523316.582,-0.02540579,0.500002,-0.003808003,0,0,-0.002285586,1.981269,0.9404561,-0.008064079,0,0,0.0004882812,0,0.9995117,8.285498,7.59375e-05,0.0006240015,4.975226e-05,0.007608562,0.4858932,0.04054785,93366,0.482696,500,33.93571
1132,1789523317.116,-0.02623082,0.500002,-0.004054635,0,0,-0.002206634,1.981371,0.9516734,-0.00800853,0,0,0.0004882812,0,0.9995117,8.283062,7.59375e-05,-0.0005495296,3.680804e-05,0.004896977,0.4907193,0.03969455,92667,0.4827244,500,33.93556
1133,1789523317.645,-0.02250816,0.500002,-0.002831419,0,0,-0.00200268,1.972751,0.9447271,-0.005204863,0,0,0.0004882812,0,0.9995117,8.279644,3.375e-05,0.001754328,4.202006e-05,0.01000346,0.4836175,0.04282188,93366,0.4826977,500,33.937
1134,1789523318.183,-0.02269344,0.500002,-0.003511207,0,0,-0.002107913,1.978428,0.9471986,-0.00589244,0,0,0.0004882812,0,0.9995117,8.278834,7.59375e-05,-0.002587797,6.388297e-05,0.01083638,0.4933991,0.03995991,92155,0.4827698,500,33.9288
1135,1789523318.741,-0.02325192,0.500002,-0.003494649,0,0,-0.002091037,1.979197,0.9514155,-0.005554381,0,0,0.0004882812,0,0.9995117,8.279043,0.0001139063,-0.0009329441,4.733696e-05,0.005483052,0.5157599,0.03954744,88513,0.4828304,500,33.93806
1136,1789523319.289,-0.02284887,0.500002,-0.003453426,0,0,-0.002058353,1.977994,0.9496733,-0.005166709,0,0,0.0004882812,0,0.9995117,8.27756,5.0625e-05,0.0002255651,3.900754e-05,0.006585245,0.5036812,0.04007125,90394,0.4829152,500,33.93282
1137,1789523319.853,-0.02338604,0.500002,-0.003514967,0,0,-0.002087292,1.978051,0.9533417,-0.00589019,0,0,0.0004882812,0,0.9995117,8.278258,7.59375e-05,-0.003136944,4.331785e-05,0.004960386,0.5204437,0.03996253,87707,0.4830521,500,33.92521
1138,1789523320.423,-0.0226774,0.500002,-0.003507524,0,0,-0.002087703,1.976916,0.9517865,-0.005513068,0,0,0.0004882812,0,0.9995117,8.279313,7.59375e-05,-0.000703529,4.794843e-05,0.005742481,0.5249805,0.0413301,86793,0.4831738,500,33.94464
1139,1789523320.980,-0.02321175,0.500002,-0.003497894,0,0,-0.002083479,1.978004,0.9534289,-0.005525611,0,0,0.0004882812,0,0.9995117,8.279674,5.0625e-05,0.00019048,4.929842e-05,0.006567154,0.5135989,0.03981423,88816,0.4832213,500,33.95625
1140,1789523321.550,-0.02306368,0.500002,-0.003447575,0,0,-0.002075051,1.977428,0.9511968,-0.0053524,0,0,0.0004882812,0,0.9995117,8.281453,0.0001139063,-0.003199526,5.896252e-05,0.004980782,0.5260098,0.03977323,86874,0.4834002,500,33.95379
1141,1789523322.115,-0.02287274,0.500002,-0.003461693,0,0,-0.002075976,1.97868,0.9529332,-0.005695675,0,0,0.0004882812,0,0.9995117,8.288352,0.0001139063,-0.0006383561,3.81826e-05,0.005586372,0.5210099,0.03975558,87651,0.4836524,500,33.9605
1142,1789523322.683,-0.02247307,0.490252,-0.003490641,-8.333334e-05,0,-0.002067379,1.939026,0.9343665,-0.00566189,0,0,0.0002441406,0,0.9997559,8.299951,1e-05,-0.002624856,0.007414106,0.005646929,0.5246789,0.0399828,87046,0.4840118,495.33,33.64445
1143,1789523323.244,-0.02342984,0.500002,-0.003448158,0,0,-0.002081167,1.977654,0.9520082,-0.0055254,0,0,0.0004882812,0,0.9995117,8.314153,3.375e-05,-0.003816199,8.721454e-05,0.005259612,0.5158906,0.04093266,88272,0.484423,495.33,33.63123
1144,1789523323.814,-0.02330418,0.500002,-0.003630688,0,0,-0.002120742,1.97676,0.9504597,-0.006098436,0,0,0.0004882812,0,0.9995117,8.322268,7.59375e-05,-0.003563213,6.487171e-05,0.007067776,0.5258062,0.0406642,86768,0.4846447,495.33,33.61805
1145,1789523324.365,-0.02280097,0.500002,-0.003519656,0,0,-0.002076583,1.978296,0.9525125,-0.005292344,0,0,0.0004882812,0,0.9995117,8.324718,2.25e-05,0.007393659,8.625576e-05,0.006292949,0.5071714,0.03993702,89839,0.4847259,500,33.93725
1146,1789523324.895,-0.02308693,0.500002,-0.003446732,0,0,-0.002065665,1.977302,0.9517035,-0.005463406,0,0,0.0004882812,0,0.9995117,8.326216,5.0625e-05,-0.004981809,0.0001849236,0.005597043,0.4859917,0.03982401,93477,0.4847811,500,33.93737
1147,1789523325.433,-0.02162117,0.4611268,-0.003131307,-0.0003333334,0,-0.00192433,1.820528,0.8757383,-0.005374761,0,0,0.001241048,0,0.998759,8.331606,1e-05,-0.001144587,0.008938006,0.004081775,0.494101,0.04045081,91949,0.4850061,490.69,33.29395
1148,1789523325.961,-0.02327079,0.500002,-0.00321191,0,0,-0.002044934,1.97476,0.9511012,-0.005843369,0,0,0.001464844,0,0.9985352,8.344272,5.0625e-05,-0.002918985,6.08246e-05,0.003858421,0.4844594,0.04004955,93710,0.4854761,490.69,33.29395
1149,1789523326.486,-0.02327079,0.500002,-0.00321191,0,0,-0.002044934,1.97476,0.9511012,-0.005843369,0,0,0.001464844,0,0.9985352,8.357273,0.0001139063,-0.000525353,7.208781e-05,0.003858421,0.4813569,0.04034066,94215,0.4858869,490.69,33.29395
1150,1789523327.014,-0.02327079,0.500002,-0.00321191,0,0,-0.002044934,1.97476,0.9511012,-0.005843369,0,0,0.001464844,0,0.9985352,8.364507,0.0001139063,0.0006282629,5.047353e-05,0.003858421,0.4842069,0.04009247,93747,0.4860922,490.69,33.29395
1151,1789523327.542,-0.02327079,0.500002,-0.00321191,0,0,-0.002044934,1.97476,0.9511012,-0.005843369,0,0,0.001464844,0,0.9985352,8.367615,0.0001139063,0.001050244,3.995024e-05,0.003858421,0.4811566,0.04064894,94196,0.4861782,490.69,33.29395
1152,1789523328.067,-0.02327079,0.500002,-0.00321191,0,0,-0.002044934,1.97476,0.9511012,-0.005843369,0,0,0.001464844,0,0.9985352,8.368286,7.59375e-05,-9.232829e-05,6.156112e-05,0.003858421,0.4814205,0.04020619,94228,0.4863156,490.69,33.29395
1153,1789523328.600,-0.02385482,0.500002,-0.003174459,0,0,-0.001997465,1.973225,0.9490278,-0.005267053,0,0,0.001464844,0,0.9985352,8.372901,7.59375e-05,-0.0009385405,6.095206e-05,0.003116905,0.4886715,0.04064679,92859,0.486564,490.69,33.29221
1154,1789523329.128,-0.02193479,0.500002,-0.002975164,0,0,-0.001986474,1.979082,0.9512562,-0.004631111,0,0,0.001464844,0,0.9985352,8.376046,0.0001139063,-0.002276119,3.352262e-05,0.005335601,0.4840732,0.04066396,93669,0.4866813,490.69,33.29117
1155,1789523329.664,-0.02258877,0.500002,-0.003183902,0,0,-0.002061684,1.978505,0.9450421,-0.005864143,0,0,0.001464844,0,0.9985352,8.377833,7.59375e-05,-0.0002698608,8.242286e-05,0.005626885,0.4930472,0.0400281,92204,0.4868397,490.69,33.29074
1156,1789523330.219,-0.02337307,0.500002,-0.003510231,0,0,-0.002085433,1.977898,0.951263,-0.005608447,0,0,0.001464844,0,0.9985352,8.37964,0.0001139063,-0.001282957,4.920386e-05,0.00670591,0.5111611,0.039572,89248,0.4870035,490.69,33.29102
1157,1789523330.772,-0.02207063,0.500002,-0.003362161,0,0,-0.002118003,1.977611,0.9494866,-0.005295838,0,0,0.001464844,0,0.9985352,8.381978,0.0001139063,-0.00107402,5.009463e-05,0.006803411,0.5096776,0.04020381,89386,0.4871424,490.69,33.28851
1158,1789523331.337,-0.02268152,0.500002,-0.003405506,0,0,-0.002076214,1.978087,0.9524242,-0.005472982,0,0,0.001464844,0,0.9985352,8.383258,7.59375e-05,-0.0003020591,4.935588e-05,0.005644146,0.5213945,0.0399437,87562,0.4871602,490.69,33.31495
1159,1789523331.911,-0.0233914,0.500002,-0.003402577,0,0,-0.002054998,1.978426,0.9549314,-0.005752548,0,0,0.001464844,0,0.9985352,8.381601,0.0001139063,-0.001579716,4.59374e-05,0.006618138,0.5282207,0.04091692,86362,0.4872103,500,33.97681
1160,1789523332.477,-0.02276536,0.500002,-0.003538122,0,0,-0.002102738,1.977468,0.9503241,-0.00590007,0,0,0.001464844,0,0.9985352,8.383183,0.0001139063,-0.0002348125,5.842109e-05,0.005783739,0.5207784,0.0414145,87429,0.4874211,500,33.97547
1161,1789523333.045,-0.02271678,0.500002,-0.00330448,0,0,-0.00208529,1.977753,0.9503853,-0.005661784,0,0,0.001464844,0,0.9985352,8.387558,3.375e-05,0.0008805272,5.790874e-05,0.005801912,0.524529,0.03991151,87080,0.4875177,500,33.95454
1162,1789523333.613,-0.02287186,0.500002,-0.003347602,0,0,-0.00206031,1.979351,0.9527974,-0.005666391,0,0,0.001464844,0,0.9985352,8.38919,7.59375e-05,-0.003324213,5.241028e-05,0.005416267,0.5223582,0.04127407,87205,0.4876346,500,33.96521
1163,1789523334.180,-0.02259662,0.500002,-0.003537116,0,0,-0.002120471,1.977851,0.9511371,-0.006090566,0,0,0.001281738,0,0.9987183,8.392653,0.0001139063,-0.001786444,5.04212e-05,0.006924681,0.5230045,0.04011774,87284,0.4877918,500,33.96438
1164,1789523334.743,-0.02207841,0.500002,-0.003407192,0,0,-0.002063569,1.978565,0.9516442,-0.005454357,0,0,0.0009765625,0,0.9990234,8.396309,3.375e-05,0.001963473,5.655343e-05,0.005988807,0.5196159,0.03985119,87855,0.4878395,500,33.95891
1165,1789523335.308,-0.02251082,0.500002,-0.003443066,0,0,-0.002082628,1.977611,0.9512186,-0.005776927,0,0,0.0009765625,0,0.9990234,8.397391,7.59375e-05,-0.002079796,5.05194e-05,0.00561316,0.5197895,0.04049706,87726,0.4878982,500,33.95562
1166,1789523335.854,-0.0226518,0.500002,-0.00344245,0,0,-0.002069472,1.977418,0.9507512,-0.00571371,0,0,0.0009765625,0,0.9990234,8.399189,5.0625e-05,0.001049974,9.294973e-05,0.005548311,0.5013518,0.04117751,90597,0.4879623,500,33.96187
1167,1789523336.381,-0.02260453,0.500002,-0.003660197,0,0,-0.002151596,1.97655,0.9486341,-0.00632151,0,0,0.0009765625,0,0.9990234,8.402738,3.375e-05,-0.0009562896,0.0001444348,0.006056581,0.4837561,0.04000616,93844,0.4880617,500,33.96131
1168,1789523336.911,-0.02053997,0.4902728,-0.003015444,-8.333334e-05,0,-0.0019423,1.937622,0.9367406,-0.004120316,0,0,0.0005289714,0,0.9994711,8.40952,2.25e-05,-0.0005121757,0.001867327,0.01654913,0.4852006,0.04112506,93387,0.4883642,495.34,33.64366
1169,1789523337.433,-0.02077956,0.500002,-0.003039687,0,0,-0.0019682,1.976351,0.9551715,-0.004019493,0,0,0.0004882812,0,0.9995117,8.424068,5.0625e-05,-0.002339562,4.639559e-05,0.0181238,0.4768574,0.04142785,94835,0.488788,495.34,33.64366
1170,1789523337.958,-0.02077956,0.500002,-0.003039687,0,0,-0.0019682,1.976351,0.9551715,-0.004019493,0,0,0.0004882812,0,0.9995117,8.432201,3.375e-05,0.001048013,6.125523e-05,0.0181238,0.4806345,0.04102755,94221,0.4889978,495.34,33.64366
1171,1789523338.488,-0.02077956,0.500002,-0.003039687,0,0,-0.0019682,1.976351,0.9551715,-0.004019493,0,0,0.0004882812,0,0.9995117,8.434991,2.25e-05,0.002470509,5.229128e-05,0.0181238,0.4851584,0.04101491,93414,0.4890706,495.34,33.64366
1172,1789523339.015,-0.02077956,0.500002,-0.003039687,0,0,-0.0019682,1.976351,0.9551715,-0.004019493,0,0,0.0004882812,0,0.9995117,8.435792,7.59375e-05,-0.001608478,3.885291e-05,0.0181238,0.4836853,0.04022646,93817,0.4891244,495.34,33.64366
1173,1789523339.540,-0.02077956,0.500002,-0.003039687,0,0,-0.0019682,1.976351,0.9551715,-0.004019493,0,0,0.0004882812,0,0.9995117,8.437884,5.0625e-05,0.0004490657,4.408678e-05,0.0181238,0.4814031,0.04106402,94076,0.4892252,495.34,33.64366
1174,1789523340.068,-0.02243796,0.500002,-0.003409907,0,0,-0.0020227,1.979749,0.946647,-0.004017245,0,0,0.0004882812,0,0.9995117,8.4423,0.0001139063,-0.0009099375,5.733186e-05,0.006034784,0.4832866,0.04151082,93658,0.4894148,495.34,33.64413
1175,1789523340.594,-0.02456456,0.500002,-0.00354898,0,0,-0.001960226,1.980487,0.945519,-0.004442239,0,0,0.0004882812,0,0.9995117,8.446806,0.0001139063,-0.0003546336,5.439683e-05,0.003959311,0.4821105,0.04018354,94107,0.489639,495.34,33.64583
1176,1789523341.130,-0.0226011,0.500002,-0.003375453,0,0,-0.00206819,1.97853,0.9520255,-0.005243182,0,0,0.0004882812,0,0.9995117,8.452986,7.59375e-05,-0.0004122044,6.619856e-05,0.004803127,0.491415,0.04120779,92282,0.4898253,495.34,33.63914
1177,1789523341.684,-0.02361812,0.500002,-0.003486662,0,0,-0.002044866,1.980015,0.953733,-0.005632155,0,0,0.0004882812,0,0.9995117,8.457118,0.0001139063,-0.0005334035,5.560317e-05,0.0059842,0.5108614,0.03995132,89235,0.4900002,495.34,33.64375
1178,1789523342.236,-0.02306682,0.500002,-0.003617954,0,0,-0.002169543,1.978301,0.948393,-0.005864003,0,0,0.0004882812,0,0.9995117,8.458333,1e-05,0.00970157,4.742042e-05,0.004996092,0.5077078,0.03987813,89761,0.4900346,495.34,33.64038
1179,1789523342.804,-0.02274207,0.500002,-0.00357667,0,0,-0.002053151,1.977833,0.9509844,-0.005553212,0,0,0.0004882812,0,0.9995117,8.458442,2.25e-05,-0.003395771,6.252226e-05,0.005528688,0.5227129,0.04105949,87184,0.4900459,500,33.96172
1180,1789523343.359,-0.0225443,0.500002,-0.003578832,0,0,-0.002070164,1.978259,0.95287,-0.005687649,0,0,0.0004882812,0,0.9995117,8.458012,5.0625e-05,-0.003521381,6.468454e-05,0.005307239,0.5112169,0.03966832,89223,0.4900876,500,33.96581
1181,1789523343.921,-0.02302535,0.500002,-0.003550625,0,0,-0.002059876,1.978178,0.9515879,-0.005611061,0,0,0.0004882812,0,0.9995117,8.458504,7.59375e-05,-0.003369909,4.975796e-05,0.006615354,0.5186901,0.03976703,88013,0.4902075,500,33.96415
1182,1789523344.489,-0.02298336,0.500002,-0.00348811,0,0,-0.002057355,1.97853,0.9529184,-0.005540641,0,0,0.0004882812,0,0.9995117,8.460463,7.59375e-05,-0.001296807,7.172755e-05,0.005221278,0.5241442,0.04063153,87029,0.4903541,500,33.95845
1183,1789523345.052,-0.02297851,0.500002,-0.003534756,0,0,-0.002053958,1.977936,0.9520661,-0.005789945,0,0,0.0004882812,0,0.9995117,8.464252,0.0001139063,-0.002592601,6.802367e-05,0.005535583,0.5181022,0.04090548,87927,0.4906107,500,33.94896
1184,1789523345.617,-0.02250208,0.500002,-0.003582422,0,0,-0.00206151,1.978936,0.9527211,-0.005508198,0,0,0.0004882812,0,0.9995117,8.470084,7.59375e-05,3.410392e-05,5.482062e-05,0.005881444,0.519624,0.04108095,87661,0.4907931,500,33.95381
