step,tip_err_l1_m,tip_err_x_m,tip_err_y_m,tip_err_z_m,base_z_m,force_cmd_n,force_meas_n,force_est_n
1307,0.72622,0.03813,0.09730,0.59079,0.32809,0.0000,0.0000,1.9583
1308,0.71777,0.02243,0.08911,0.60623,0.33263,0.0000,0.0000,2.5883
1309,0.71249,0.01256,0.08513,0.61480,0.33432,0.0000,0.0000,3.3712
1310,0.71200,0.00961,0.08582,0.61657,0.33316,0.0000,0.0000,4.1913
1311,0.71630,0.01389,0.09081,0.61160,0.32904,0.0000,0.0000,4.6528
1312,0.72462,0.02593,0.09925,0.59943,0.32202,0.0000,0.0000,4.9327
1313,0.73521,0.04520,0.11018,0.57982,0.31211,0.0000,0.0000,5.0000
1314,0.74593,0.07093,0.12251,0.55250,0.29954,0.0000,0.0000,5.0393
1315,0.75374,0.09801,0.13515,0.52057,0.28541,0.0000,0.0000,4.7969
1316,0.76062,0.12307,0.15049,0.48705,0.27004,0.0000,0.0000,4.8973
1317,0.75943,0.14447,0.16166,0.45330,0.25432,0.0000,0.0000,5.3475
1318,0.74839,0.16250,0.16499,0.42090,0.23884,0.0000,0.0000,5.5363
1319,0.72817,0.17837,0.15976,0.39005,0.22401,0.0000,0.0000,5.5141
1320,0.70180,0.19337,0.14824,0.36019,0.21013,0.0000,0.0000,5.2375
1321,0.67216,0.20585,0.13371,0.33260,0.19739,0.0000,0.0000,4.7391
1322,0.65548,0.19732,0.12792,0.33025,0.19030,0.0000,0.0000,3.8163
1323,0.65324,0.19018,0.12929,0.33376,0.18625,0.0000,0.0000,2.7716
1324,0.65656,0.18866,0.13446,0.33345,0.18502,0.0000,0.0000,2.6329
1325,0.66498,0.19081,0.14279,0.33138,0.18685,0.0000,0.0000,2.5013
1326,0.67633,0.19425,0.15188,0.33020,0.19157,0.0000,0.0000,2.0837
1327,0.68900,0.19632,0.15964,0.33304,0.19853,0.0000,0.0000,1.4496
1328,0.70272,0.19508,0.16530,0.34234,0.20726,0.0000,0.0000,0.9437
1329,0.71692,0.18959,0.16786,0.35946,0.21742,0.0000,0.0000,0.7575
1330,0.73078,0.17942,0.16703,0.38433,0.22867,0.0000,0.0000,0.6862
1331,0.74374,0.16468,0.16388,0.41517,0.24061,0.0000,0.0000,0.5988
1332,0.75513,0.14683,0.16003,0.44827,0.25265,0.0000,0.0000,0.5169
1333,0.76539,0.12821,0.15729,0.47989,0.26419,0.0000,0.0000,0.5067
1334,0.77509,0.11101,0.15634,0.50775,0.27478,0.0000,0.0000,0.6071
1335,0.78471,0.09684,0.15725,0.53062,0.28396,0.0000,0.0000,0.8586
1336,0.79438,0.08675,0.15977,0.54785,0.29115,0.0000,0.0000,1.3216
1337,0.80395,0.08154,0.16340,0.55900,0.29601,0.0000,0.0000,1.9067
1338,0.81321,0.08135,0.16777,0.56408,0.29846,0.0000,0.0000,2.7469
1339,0.82203,0.08573,0.17272,0.56358,0.29864,0.0000,0.0000,3.7794
1340,0.82983,0.09361,0.17800,0.55822,0.29662,0.0000,0.0000,4.6831
1341,0.83580,0.10346,0.18347,0.54887,0.29242,0.0000,0.0000,5.3047
1342,0.83921,0.11355,0.18916,0.53649,0.28595,0.0000,0.0000,5.7349
1343,0.83945,0.12287,0.19439,0.52219,0.27783,0.0000,0.0000,5.6993
1344,0.83644,0.13133,0.19818,0.50693,0.26880,0.0000,0.0000,5.6597
1345,0.83083,0.13930,0.20026,0.49128,0.25957,0.0000,0.0000,5.5858
1346,0.82368,0.14715,0.20085,0.47567,0.25069,0.0000,0.0000,5.3803
1347,0.81609,0.15504,0.20051,0.46054,0.24258,0.0000,0.0000,5.2002
1348,0.80950,0.16253,0.20031,0.44665,0.23556,0.0000,0.0000,5.0216
1349,0.80489,0.16882,0.20110,0.43497,0.22990,0.0000,0.0000,4.9110
1350,0.80300,0.17321,0.20338,0.42641,0.22575,0.0000,0.0000,4.7957
1351,0.80380,0.17533,0.20690,0.42157,0.22324,0.0000,0.0000,4.6374
1352,0.80729,0.17501,0.21139,0.42089,0.22246,0.0000,0.0000,4.5203
1353,0.81325,0.17199,0.21634,0.42491,0.22346,0.0000,0.0000,4.4749
1354,0.82099,0.16677,0.22077,0.43345,0.22629,0.0000,0.0000,4.3684
1355,0.83005,0.16012,0.22421,0.44572,0.23086,0.0000,0.0000,4.2537
1356,0.84003,0.15249,0.22656,0.46097,0.23702,0.0000,0.0000,4.0023
1357,0.85089,0.14427,0.22826,0.47836,0.24447,0.0000,0.0000,3.6910
1358,0.86247,0.13598,0.22975,0.49675,0.25271,0.0000,0.0000,3.4015
1359,0.87455,0.12816,0.23148,0.51491,0.26117,0.0000,0.0000,3.2368
1360,0.88682,0.12148,0.23386,0.53148,0.26913,0.0000,0.0000,3.2400
1361,0.89902,0.11664,0.23710,0.54528,0.27597,0.0000,0.0000,3.3161
1362,0.91068,0.11375,0.24114,0.55580,0.28120,0.0000,0.0000,3.4664
1363,0.92152,0.11252,0.24609,0.56290,0.28447,0.0000,0.0000,3.8433
1364,0.93111,0.11249,0.25211,0.56652,0.28561,0.0000,0.0000,4.3539
1365,0.93919,0.11364,0.25896,0.56659,0.28467,0.0000,0.0000,4.9386
1366,0.94463,0.11618,0.26526,0.56319,0.28187,0.0000,0.0000,5.4052
1367,0.94717,0.12014,0.27018,0.55685,0.27758,0.0000,0.0000,5.7333
1368,0.94697,0.12548,0.27338,0.54810,0.27226,0.0000,0.0000,5.8821
1369,0.94498,0.13203,0.27519,0.53776,0.26632,0.0000,0.0000,5.9471
1370,0.94231,0.13932,0.27643,0.52656,0.26021,0.0000,0.0000,5.9556
1371,0.94010,0.14673,0.27810,0.51527,0.25432,0.0000,0.0000,5.9140
1372,0.93930,0.15355,0.28099,0.50477,0.24899,0.0000,0.0000,5.8555
1373,0.93996,0.15927,0.28507,0.49562,0.24449,0.0000,0.0000,5.7870
1374,0.94188,0.16367,0.28990,0.48831,0.24098,0.0000,0.0000,5.7091
1375,0.94455,0.16677,0.29469,0.48310,0.23857,0.0000,0.0000,5.6975
1376,0.94767,0.16863,0.29873,0.48030,0.23731,0.0000,0.0000,5.7440
1377,0.95075,0.16924,0.30130,0.48022,0.23725,0.0000,0.0000,5.8067
1378,0.95424,0.16863,0.30229,0.48331,0.23842,0.0000,0.0000,5.8292
1379,0.95846,0.16685,0.30203,0.48958,0.24082,0.0000,0.0000,5.8042
1380,0.96350,0.16394,0.30097,0.49860,0.24435,0.0000,0.0000,5.7636
1381,0.96972,0.15993,0.29982,0.50997,0.24886,0.0000,0.0000,5.7240
1382,0.97717,0.15516,0.29912,0.52289,0.25407,0.0000,0.0000,5.6875
1383,0.98553,0.15007,0.29907,0.53639,0.25965,0.0000,0.0000,5.6692
1384,0.99467,0.14510,0.29991,0.54966,0.26521,0.0000,0.0000,5.6746
1385,1.00409,0.14072,0.30158,0.56179,0.27033,0.0000,0.0000,5.7031
1386,1.01327,0.13734,0.30390,0.57203,0.27463,0.0000,0.0000,5.7493
1387,1.02161,0.13530,0.30645,0.57987,0.27778,0.0000,0.0000,5.8391
1388,1.02860,0.13478,0.30888,0.58495,0.27953,0.0000,0.0000,5.9540
1389,1.03403,0.13582,0.31105,0.58717,0.27982,0.0000,0.0000,6.1132
1390,1.03669,0.13799,0.31230,0.58640,0.27868,0.0000,0.0000,6.2538
1391,1.03439,0.14071,0.31147,0.58221,0.27628,0.0000,0.0000,6.3585
1392,1.03110,0.14443,0.31062,0.57605,0.27287,0.0000,0.0000,6.4171
1393,1.02724,0.14885,0.31001,0.56838,0.26875,0.0000,0.0000,6.4190
1394,1.02327,0.15365,0.30987,0.55976,0.26425,0.0000,0.0000,6.3957
1395,1.01955,0.15846,0.31037,0.55073,0.25969,0.0000,0.0000,6.3574
1396,1.01628,0.16297,0.31148,0.54184,0.25537,0.0000,0.0000,6.3375
1397,1.01342,0.16690,0.31297,0.53355,0.25152,0.0000,0.0000,6.3472
1398,1.01108,0.17003,0.31463,0.52642,0.24834,0.0000,0.0000,6.3815
1399,1.00917,0.17232,0.31610,0.52076,0.24597,0.0000,0.0000,6.4425
1400,1.00773,0.17370,0.31716,0.51687,0.24448,0.0000,0.0000,6.5126
1401,1.00670,0.17410,0.31763,0.51496,0.24393,0.0000,0.0000,6.5766
1402,1.00635,0.17323,0.31766,0.51546,0.24433,0.0000,0.0000,6.6213
1403,1.00686,0.17115,0.31725,0.51847,0.24568,0.0000,0.0000,6.6529
1404,1.00841,0.16809,0.31668,0.52364,0.24791,0.0000,0.0000,6.6690
1405,1.01083,0.16422,0.31615,0.53047,0.25090,0.0000,0.0000,6.6920
1406,1.01424,0.15979,0.31598,0.53848,0.25446,0.0000,0.0000,6.7191
1407,1.01829,0.15516,0.31615,0.54698,0.25835,0.0000,0.0000,6.7477
1408,1.02266,0.15067,0.31664,0.55535,0.26230,0.0000,0.0000,6.7889
1409,1.02693,0.14663,0.31730,0.56300,0.26600,0.0000,0.0000,6.8242
1410,1.03085,0.14328,0.31803,0.56954,0.26919,0.0000,0.0000,6.8733
1411,1.03383,0.14086,0.31848,0.57449,0.27164,0.0000,0.0000,6.9384
1412,1.03587,0.13949,0.31872,0.57767,0.27318,0.0000,0.0000,7.0025
1413,1.03695,0.13918,0.31882,0.57895,0.27373,0.0000,0.0000,7.0714
1414,1.03724,0.13996,0.31895,0.57833,0.27330,0.0000,0.0000,7.1289
1415,1.03664,0.14164,0.31908,0.57592,0.27196,0.0000,0.0000,7.1718
1416,1.03533,0.14407,0.31927,0.57199,0.26988,0.0000,0.0000,7.1854
1417,1.03337,0.14700,0.31953,0.56684,0.26722,0.0000,0.0000,7.1861
1418,1.03124,0.15022,0.32009,0.56093,0.26421,0.0000,0.0000,7.1757
1419,1.02878,0.15349,0.32074,0.55454,0.26106,0.0000,0.0000,7.1596
1420,1.02631,0.15663,0.32156,0.54812,0.25800,0.0000,0.0000,7.1493
1421,1.02391,0.15948,0.32235,0.54208,0.25520,0.0000,0.0000,7.1383
1422,1.02161,0.16189,0.32297,0.53675,0.25282,0.0000,0.0000,7.1350
1423,1.01948,0.16377,0.32326,0.53245,0.25100,0.0000,0.0000,7.1336
1424,1.01769,0.16501,0.32318,0.52950,0.24983,0.0000,0.0000,7.1338
1425,1.01637,0.16547,0.32276,0.52814,0.24936,0.0000,0.0000,7.1274
1426,1.01588,0.16510,0.32233,0.52845,0.24963,0.0000,0.0000,7.1320
1427,1.01625,0.16397,0.32194,0.53033,0.25062,0.0000,0.0000,7.1286
1428,1.01707,0.16217,0.32134,0.53356,0.25226,0.0000,0.0000,7.1218
1429,1.01849,0.15982,0.32068,0.53800,0.25443,0.0000,0.0000,7.1204
1430,1.02017,0.15718,0.31984,0.54316,0.25699,0.0000,0.0000,7.1224
1431,1.02216,0.15443,0.31900,0.54873,0.25974,0.0000,0.0000,7.1198
1432,1.02434,0.15177,0.31824,0.55433,0.26250,0.0000,0.0000,7.1239
1433,1.02636,0.14939,0.31751,0.55947,0.26507,0.0000,0.0000,7.1267
1434,1.02835,0.14740,0.31701,0.56394,0.26726,0.0000,0.0000,7.1281
1435,1.02992,0.14594,0.31664,0.56734,0.26893,0.0000,0.0000,7.1443
1436,1.03117,0.14509,0.31649,0.56959,0.26997,0.0000,0.0000,7.1603
1437,1.03182,0.14485,0.31646,0.57051,0.27035,0.0000,0.0000,7.1826
1438,1.03200,0.14519,0.31660,0.57021,0.27005,0.0000,0.0000,7.1998
1439,1.03158,0.14614,0.31676,0.56868,0.26914,0.0000,0.0000,7.2120
1440,1.03051,0.14761,0.31682,0.56608,0.26772,0.0000,0.0000,7.2189
1441,1.02899,0.14955,0.31684,0.56260,0.26590,0.0000,0.0000,7.2088
1442,1.02709,0.15182,0.31678,0.55849,0.26383,0.0000,0.0000,7.1910
1443,1.02503,0.15424,0.31674,0.55405,0.26165,0.0000,0.0000,7.1630
1444,1.02300,0.15662,0.31678,0.54960,0.25952,0.0000,0.0000,7.1359
1445,1.02117,0.15875,0.31695,0.54547,0.25756,0.0000,0.0000,7.1180
1446,1.01950,0.16052,0.31717,0.54181,0.25589,0.0000,0.0000,7.1055
1447,1.01820,0.16182,0.31746,0.53892,0.25461,0.0000,0.0000,7.1028
1448,1.01731,0.16262,0.31777,0.53693,0.25378,0.0000,0.0000,7.1096
1449,1.01684,0.16282,0.31808,0.53594,0.25344,0.0000,0.0000,7.1182
1450,1.01663,0.16228,0.31833,0.53603,0.25359,0.0000,0.0000,7.1366
1451,1.01678,0.16088,0.31841,0.53749,0.25422,0.0000,0.0000,7.1515
1452,1.01738,0.15904,0.31831,0.54004,0.25529,0.0000,0.0000,7.1696
1453,1.01841,0.15700,0.31808,0.54333,0.25674,0.0000,0.0000,7.1870
1454,1.01982,0.15494,0.31782,0.54707,0.25845,0.0000,0.0000,7.1942
1455,1.02152,0.15298,0.31758,0.55095,0.26031,0.0000,0.0000,7.1981
1456,1.02335,0.15120,0.31742,0.55474,0.26217,0.0000,0.0000,7.2046
1457,1.02531,0.14963,0.31741,0.55827,0.26391,0.0000,0.0000,7.2053
1458,1.02701,0.14833,0.31742,0.56126,0.26538,0.0000,0.0000,7.2144
1459,1.02851,0.14734,0.31754,0.56363,0.26650,0.0000,0.0000,7.2283
1460,1.02962,0.14673,0.31770,0.56519,0.26719,0.0000,0.0000,7.2444
1461,1.03032,0.14646,0.31789,0.56597,0.26743,0.0000,0.0000,7.2618
1462,1.03071,0.14662,0.31821,0.56587,0.26721,0.0000,0.0000,7.2726
1463,1.03084,0.14730,0.31870,0.56485,0.26659,0.0000,0.0000,7.2832
1464,1.03053,0.14841,0.31915,0.56298,0.26562,0.0000,0.0000,7.2892
1465,1.02974,0.14984,0.31946,0.56044,0.26437,0.0000,0.0000,7.2910
1466,1.02849,0.15147,0.31958,0.55744,0.26293,0.0000,0.0000,7.2799
1467,1.02704,0.15317,0.31959,0.55428,0.26140,0.0000,0.0000,7.2642
1468,1.02550,0.15480,0.31954,0.55116,0.25990,0.0000,0.0000,7.2467
1469,1.02405,0.15621,0.31952,0.54832,0.25851,0.0000,0.0000,7.2256
1470,1.02276,0.15733,0.31956,0.54587,0.25734,0.0000,0.0000,7.2107
1471,1.02194,0.15810,0.31981,0.54403,0.25645,0.0000,0.0000,7.1978
1472,1.02132,0.15852,0.32008,0.54273,0.25589,0.0000,0.0000,7.1955
1473,1.01370,0.15704,0.32107,0.53558,0.25571,0.0000,0.0000,7.2009
1474,1.00629,0.15501,0.32202,0.52925,0.25589,0.0000,0.0000,7.2193
1475,0.99908,0.15235,0.32280,0.52393,0.25640,0.0000,0.0000,7.2417
1476,0.99212,0.14944,0.32327,0.51941,0.25722,0.0000,0.0000,7.2650
1477,0.98547,0.14662,0.32346,0.51539,0.25828,0.0000,0.0000,7.2820
1478,0.97906,0.14407,0.32342,0.51157,0.25952,0.0000,0.0000,7.2985
1479,0.97281,0.14185,0.32322,0.50774,0.26085,0.0000,0.0000,7.2972
1480,0.96675,0.13996,0.32301,0.50377,0.26216,0.0000,0.0000,7.2921
1481,0.96070,0.13834,0.32282,0.49953,0.26337,0.0000,0.0000,7.2870
1482,0.95456,0.13696,0.32266,0.49495,0.26437,0.0000,0.0000,7.2780
1483,0.94837,0.13576,0.32262,0.48999,0.26510,0.0000,0.0000,7.2725
1484,0.94177,0.13474,0.32252,0.48451,0.26552,0.0000,0.0000,7.2626
1485,0.93495,0.13383,0.32248,0.47864,0.26562,0.0000,0.0000,7.2462
1486,0.92821,0.13314,0.32266,0.47240,0.26541,0.0000,0.0000,7.2348
1487,0.92133,0.13290,0.32294,0.46550,0.26494,0.0000,0.0000,7.2257
1488,0.91410,0.13306,0.32305,0.45799,0.26426,0.0000,0.0000,7.2096
1489,0.90632,0.13359,0.32273,0.45000,0.26342,0.0000,0.0000,7.1815
1490,0.89823,0.13440,0.32201,0.44181,0.26248,0.0000,0.0000,7.1447
1491,0.88968,0.13535,0.32086,0.43348,0.26148,0.0000,0.0000,7.0976
1492,0.88118,0.13625,0.31957,0.42536,0.26051,0.0000,0.0000,7.0380
1493,0.87296,0.13699,0.31839,0.41758,0.25963,0.0000,0.0000,6.9764
1494,0.86505,0.13748,0.31740,0.41016,0.25892,0.0000,0.0000,6.9221
1495,0.85774,0.13775,0.31676,0.40323,0.25841,0.0000,0.0000,6.8723
1496,0.85067,0.13791,0.31623,0.39653,0.25813,0.0000,0.0000,6.8386
1497,0.84392,0.13787,0.31588,0.39018,0.25810,0.0000,0.0000,6.8083
1498,0.83738,0.13737,0.31565,0.38436,0.25829,0.0000,0.0000,6.7859
1499,0.83085,0.13631,0.31531,0.37924,0.25867,0.0000,0.0000,6.7738
