step,tip_err_l1_m,tip_err_x_m,tip_err_y_m,tip_err_z_m,base_z_m,force_cmd_n,force_meas_n,force_est_n
1311,0.05063,0.02971,0.01203,0.00888,0.26271,0.0000,0.0000,3.1334
1312,0.05104,0.02998,0.01217,0.00889,0.26268,0.0000,0.0000,3.1099
1313,0.05131,0.03000,0.01235,0.00896,0.26266,0.0000,0.0000,3.0885
1314,0.05136,0.02986,0.01253,0.00897,0.26264,0.0000,0.0000,3.0830
1315,0.05114,0.02960,0.01264,0.00890,0.26263,0.0000,0.0000,3.0624
1316,0.04912,0.02853,0.01054,0.01004,0.26264,0.0000,0.0000,3.0534
1317,0.04780,0.02764,0.00909,0.01107,0.26266,0.0000,0.0000,3.0494
1318,0.04888,0.02695,0.00977,0.01217,0.26270,0.0000,0.0000,3.0607
1319,0.05033,0.02550,0.01146,0.01337,0.26275,0.0000,0.0000,3.1361
1320,0.04933,0.02243,0.01242,0.01448,0.26280,0.0000,0.0000,3.2637
1321,0.04725,0.01915,0.01294,0.01516,0.26284,0.0000,0.0000,3.4158
1322,0.04495,0.01661,0.01296,0.01538,0.26288,0.0000,0.0000,3.5860
1323,0.04334,0.01512,0.01275,0.01547,0.26292,0.0000,0.0000,3.7613
1324,0.04327,0.01491,0.01285,0.01551,0.26296,0.0000,0.0000,3.9366
1325,0.04435,0.01485,0.01337,0.01613,0.26299,0.0000,0.0000,4.1122
1326,0.04566,0.01444,0.01395,0.01726,0.26302,0.0000,0.0000,4.2870
1327,0.04708,0.01370,0.01482,0.01857,0.26303,0.0000,0.0000,4.4505
1328,0.04811,0.01238,0.01598,0.01976,0.26305,0.0000,0.0000,4.6096
1329,0.04819,0.01048,0.01718,0.02053,0.26306,0.0000,0.0000,4.7750
1330,0.04724,0.00842,0.01791,0.02091,0.26308,0.0000,0.0000,4.9489
1331,0.04588,0.00675,0.01802,0.02111,0.26312,0.0000,0.0000,5.1121
1332,0.04526,0.00607,0.01800,0.02118,0.26317,0.0000,0.0000,5.2517
1333,0.04601,0.00628,0.01827,0.02146,0.26323,0.0000,0.0000,5.3675
1334,0.04792,0.00680,0.01888,0.02224,0.26330,0.0000,0.0000,5.4735
1335,0.05012,0.00712,0.01983,0.02318,0.26337,0.0000,0.0000,5.5730
1336,0.05137,0.00679,0.02049,0.02409,0.26343,0.0000,0.0000,5.6741
1337,0.05151,0.00590,0.02078,0.02483,0.26348,0.0000,0.0000,5.7732
1338,0.05096,0.00488,0.02074,0.02535,0.26352,0.0000,0.0000,5.8678
1339,0.05027,0.00413,0.02059,0.02556,0.26358,0.0000,0.0000,5.9515
1340,0.05035,0.00392,0.02082,0.02561,0.26364,0.0000,0.0000,6.0242
1341,0.05082,0.00401,0.02099,0.02582,0.26371,0.0000,0.0000,6.0989
1342,0.05164,0.00433,0.02103,0.02629,0.26378,0.0000,0.0000,6.1707
1343,0.05308,0.00462,0.02157,0.02689,0.26384,0.0000,0.0000,6.2371
1344,0.05376,0.00429,0.02206,0.02741,0.26388,0.0000,0.0000,6.3185
1345,0.05280,0.00344,0.02149,0.02787,0.26389,0.0000,0.0000,6.4163
1346,0.05427,0.00373,0.02252,0.02802,0.26392,0.0000,0.0000,6.4977
1347,0.05187,0.00471,0.01998,0.02718,0.26396,0.0000,0.0000,6.6025
1348,0.05269,0.00672,0.01989,0.02608,0.26406,0.0000,0.0000,6.6310
1349,0.05078,0.00644,0.01815,0.02619,0.26416,0.0000,0.0000,6.6229
1350,0.05200,0.00573,0.01917,0.02710,0.26428,0.0000,0.0000,6.6304
1351,0.05285,0.00693,0.01942,0.02650,0.26442,0.0000,0.0000,6.6118
1352,0.05321,0.00832,0.01964,0.02525,0.26459,0.0000,0.0000,6.6705
1353,0.05409,0.01069,0.01935,0.02404,0.26482,0.0000,0.0000,6.6606
1354,0.05468,0.01247,0.01879,0.02342,0.26510,0.0000,0.0000,6.6412
1355,0.05615,0.01452,0.01891,0.02272,0.26546,0.0000,0.0000,6.5308
1356,0.05807,0.01613,0.02026,0.02168,0.26589,0.0000,0.0000,6.4044
1357,0.05740,0.01453,0.02188,0.02100,0.26632,0.0000,0.0000,6.3401
1358,0.05370,0.01096,0.02226,0.02048,0.26676,0.0000,0.0000,6.3132
1359,0.04884,0.00702,0.02276,0.01906,0.26721,0.0000,0.0000,6.2651
1360,0.04565,0.00444,0.02354,0.01768,0.26772,0.0000,0.0000,6.2793
1361,0.04384,0.00251,0.02419,0.01714,0.26828,0.0000,0.0000,6.4010
1362,0.04283,0.00101,0.02479,0.01704,0.26885,0.0000,0.0000,6.5697
1363,0.04375,0.00089,0.02549,0.01737,0.26941,0.0000,0.0000,6.7186
1364,0.04765,0.00280,0.02684,0.01801,0.26994,0.0000,0.0000,6.7851
1365,0.05079,0.00179,0.02897,0.02003,0.27037,0.0000,0.0000,6.7612
1366,0.05479,0.00084,0.03211,0.02183,0.27067,0.0000,0.0000,6.6584
1367,0.06056,0.00177,0.03462,0.02417,0.27082,0.0000,0.0000,6.5936
1368,0.06322,0.00182,0.03510,0.02630,0.27083,0.0000,0.0000,6.5044
1369,0.06506,0.00209,0.03487,0.02810,0.27074,0.0000,0.0000,6.4098
1370,0.06695,0.00251,0.03463,0.02981,0.27058,0.0000,0.0000,6.2076
1371,0.06876,0.00293,0.03437,0.03146,0.27036,0.0000,0.0000,5.9295
1372,0.06944,0.00232,0.03393,0.03319,0.27008,0.0000,0.0000,5.6389
1373,0.06908,0.00093,0.03334,0.03481,0.26975,0.0000,0.0000,5.3278
1374,0.06949,0.00074,0.03240,0.03635,0.26936,0.0000,0.0000,4.9892
1375,0.07043,0.00134,0.03156,0.03753,0.26890,0.0000,0.0000,4.6263
1376,0.07042,0.00108,0.03081,0.03853,0.26842,0.0000,0.0000,4.3618
1377,0.06979,0.00078,0.02961,0.03940,0.26790,0.0000,0.0000,4.0781
1378,0.06907,0.00084,0.02798,0.04026,0.26736,0.0000,0.0000,3.7786
1379,0.06902,0.00146,0.02638,0.04117,0.26681,0.0000,0.0000,3.6155
1380,0.06896,0.00130,0.02554,0.04212,0.26629,0.0000,0.0000,3.3553
1381,0.06882,0.00056,0.02509,0.04316,0.26579,0.0000,0.0000,3.2133
1382,0.06943,0.00029,0.02486,0.04428,0.26532,0.0000,0.0000,3.0092
1383,0.07125,0.00112,0.02471,0.04542,0.26489,0.0000,0.0000,2.8664
1384,0.07320,0.00191,0.02464,0.04665,0.26449,0.0000,0.0000,2.7220
1385,0.07512,0.00261,0.02457,0.04795,0.26412,0.0000,0.0000,2.6279
1386,0.07574,0.00238,0.02401,0.04936,0.26377,0.0000,0.0000,2.5301
1387,0.07649,0.00182,0.02384,0.05082,0.26343,0.0000,0.0000,2.4730
1388,0.07644,0.00072,0.02392,0.05179,0.26316,0.0000,0.0000,2.4355
1389,0.07575,0.00076,0.02264,0.05235,0.26297,0.0000,0.0000,2.4031
1390,0.07707,0.00330,0.02136,0.05241,0.26284,0.0000,0.0000,2.3766
1391,0.07892,0.00564,0.02231,0.05098,0.26277,0.0000,0.0000,2.2906
1392,0.07878,0.00703,0.02221,0.04954,0.26277,0.0000,0.0000,2.1974
1393,0.07686,0.00695,0.02175,0.04815,0.26284,0.0000,0.0000,2.0763
1394,0.07223,0.00455,0.02122,0.04646,0.26302,0.0000,0.0000,1.9427
1395,0.06698,0.00128,0.02016,0.04554,0.26335,0.0000,0.0000,1.7630
1396,0.06608,0.00245,0.01898,0.04465,0.26383,0.0000,0.0000,1.5658
1397,0.06648,0.00482,0.01744,0.04422,0.26438,0.0000,0.0000,1.3540
1398,0.06829,0.00653,0.01787,0.04389,0.26492,0.0000,0.0000,1.1421
1399,0.07135,0.00819,0.01932,0.04384,0.26535,0.0000,0.0000,0.9820
1400,0.07462,0.00967,0.02107,0.04388,0.26561,0.0000,0.0000,0.8775
1401,0.07789,0.01116,0.02273,0.04400,0.26563,0.0000,0.0000,0.8007
1402,0.08078,0.01260,0.02427,0.04391,0.26544,0.0000,0.0000,0.7412
1403,0.08299,0.01405,0.02509,0.04386,0.26508,0.0000,0.0000,0.6950
1404,0.08460,0.01555,0.02533,0.04372,0.26461,0.0000,0.0000,0.6555
1405,0.08605,0.01702,0.02552,0.04351,0.26407,0.0000,0.0000,0.6071
1406,0.08736,0.01835,0.02579,0.04322,0.26352,0.0000,0.0000,0.5596
1407,0.08849,0.01960,0.02598,0.04291,0.26302,0.0000,0.0000,0.5265
1408,0.08925,0.02077,0.02593,0.04255,0.26258,0.0000,0.0000,0.5133
1409,0.08940,0.02165,0.02562,0.04212,0.26221,0.0000,0.0000,0.5066
1410,0.08940,0.02243,0.02536,0.04161,0.26191,0.0000,0.0000,0.5054
1411,0.08961,0.02342,0.02518,0.04101,0.26167,0.0000,0.0000,0.5053
1412,0.08982,0.02444,0.02501,0.04036,0.26144,0.0000,0.0000,0.4947
1413,0.09006,0.02544,0.02495,0.03966,0.26120,0.0000,0.0000,0.4742
1414,0.09006,0.02621,0.02487,0.03898,0.26093,0.0000,0.0000,0.4536
1415,0.08999,0.02680,0.02487,0.03832,0.26060,0.0000,0.0000,0.4317
1416,0.08984,0.02729,0.02483,0.03772,0.26020,0.0000,0.0000,0.4159
1417,0.08966,0.02774,0.02475,0.03716,0.25976,0.0000,0.0000,0.4009
1418,0.08958,0.02818,0.02471,0.03670,0.25929,0.0000,0.0000,0.3936
1419,0.08982,0.02874,0.02475,0.03633,0.25881,0.0000,0.0000,0.3919
1420,0.08991,0.02913,0.02470,0.03609,0.25834,0.0000,0.0000,0.3991
1421,0.09017,0.02945,0.02478,0.03595,0.25791,0.0000,0.0000,0.4090
1422,0.09059,0.02972,0.02494,0.03592,0.25752,0.0000,0.0000,0.4205
1423,0.09116,0.03001,0.02519,0.03595,0.25718,0.0000,0.0000,0.4297
1424,0.09156,0.03010,0.02544,0.03602,0.25688,0.0000,0.0000,0.4410
1425,0.09165,0.02987,0.02567,0.03611,0.25661,0.0000,0.0000,0.4507
1426,0.09157,0.02954,0.02586,0.03617,0.25635,0.0000,0.0000,0.4627
1427,0.09146,0.02930,0.02599,0.03616,0.25611,0.0000,0.0000,0.4768
1428,0.09147,0.02932,0.02608,0.03607,0.25587,0.0000,0.0000,0.4926
1429,0.09154,0.02951,0.02606,0.03598,0.25565,0.0000,0.0000,0.5081
1430,0.09164,0.02988,0.02591,0.03585,0.25545,0.0000,0.0000,0.5230
1431,0.09171,0.03035,0.02567,0.03568,0.25527,0.0000,0.0000,0.5357
1432,0.09170,0.03081,0.02537,0.03551,0.25512,0.0000,0.0000,0.5483
1433,0.09164,0.03120,0.02506,0.03538,0.25501,0.0000,0.0000,0.5635
1434,0.09181,0.03152,0.02495,0.03534,0.25496,0.0000,0.0000,0.5818
1435,0.09252,0.03179,0.02521,0.03552,0.25495,0.0000,0.0000,0.6085
1436,0.09334,0.03199,0.02553,0.03582,0.25498,0.0000,0.0000,0.6453
1437,0.09416,0.03216,0.02587,0.03613,0.25505,0.0000,0.0000,0.6889
1438,0.09505,0.03239,0.02624,0.03642,0.25514,0.0000,0.0000,0.7401
1439,0.09566,0.03260,0.02651,0.03655,0.25523,0.0000,0.0000,0.8004
1440,0.09390,0.03145,0.02645,0.03600,0.25538,0.0000,0.0000,0.8673
1441,0.08988,0.02884,0.02502,0.03602,0.25558,0.0000,0.0000,0.9205
1442,0.08606,0.02702,0.02384,0.03521,0.25583,0.0000,0.0000,0.9424
1443,0.08317,0.02586,0.02301,0.03430,0.25612,0.0000,0.0000,0.9291
1444,0.08148,0.02548,0.02229,0.03371,0.25645,0.0000,0.0000,0.9094
1445,0.08156,0.02665,0.02172,0.03319,0.25678,0.0000,0.0000,0.8919
1446,0.08288,0.02847,0.02149,0.03291,0.25709,0.0000,0.0000,0.8724
1447,0.08587,0.03012,0.02262,0.03313,0.25732,0.0000,0.0000,0.8701
1448,0.08956,0.03141,0.02445,0.03370,0.25747,0.0000,0.0000,0.8953
1449,0.09302,0.03238,0.02624,0.03440,0.25754,0.0000,0.0000,0.9430
1450,0.09505,0.03269,0.02728,0.03509,0.25754,0.0000,0.0000,1.0093
1451,0.09475,0.03153,0.02751,0.03571,0.25749,0.0000,0.0000,1.0825
1452,0.09294,0.02970,0.02749,0.03575,0.25746,0.0000,0.0000,1.1508
1453,0.08964,0.02734,0.02656,0.03573,0.25753,0.0000,0.0000,1.1979
1454,0.08645,0.02554,0.02525,0.03566,0.25773,0.0000,0.0000,1.2060
1455,0.08411,0.02464,0.02413,0.03533,0.25803,0.0000,0.0000,1.1773
1456,0.08261,0.02415,0.02327,0.03519,0.25840,0.0000,0.0000,1.1294
1457,0.08375,0.02580,0.02321,0.03473,0.25875,0.0000,0.0000,1.0822
1458,0.08564,0.02774,0.02344,0.03445,0.25902,0.0000,0.0000,1.0477
1459,0.08775,0.02905,0.02427,0.03443,0.25918,0.0000,0.0000,1.0397
1460,0.09030,0.02987,0.02573,0.03470,0.25923,0.0000,0.0000,1.0652
1461,0.09271,0.03060,0.02698,0.03513,0.25921,0.0000,0.0000,1.1123
1462,0.09362,0.03062,0.02742,0.03558,0.25913,0.0000,0.0000,1.1786
1463,0.09254,0.02937,0.02724,0.03593,0.25902,0.0000,0.0000,1.2445
1464,0.09061,0.02787,0.02681,0.03593,0.25897,0.0000,0.0000,1.3045
1465,0.08816,0.02652,0.02577,0.03587,0.25901,0.0000,0.0000,1.3418
1466,0.08588,0.02561,0.02448,0.03579,0.25917,0.0000,0.0000,1.3463
1467,0.08418,0.02525,0.02331,0.03562,0.25943,0.0000,0.0000,1.3211
1468,0.08363,0.02538,0.02256,0.03569,0.25974,0.0000,0.0000,1.2881
1469,0.08602,0.02708,0.02325,0.03569,0.26004,0.0000,0.0000,1.2551
1470,0.08897,0.02873,0.02423,0.03601,0.26028,0.0000,0.0000,1.2439
1471,0.09134,0.02975,0.02520,0.03640,0.26044,0.0000,0.0000,1.2611
1472,0.09329,0.03039,0.02611,0.03679,0.26051,0.0000,0.0000,1.2973
1473,0.08607,0.02912,0.02636,0.03059,0.26051,0.0000,0.0000,1.3448
1474,0.07857,0.02813,0.02585,0.02459,0.26047,0.0000,0.0000,1.4076
1475,0.07241,0.02804,0.02550,0.01888,0.26043,0.0000,0.0000,1.4616
1476,0.06773,0.02851,0.02519,0.01403,0.26048,0.0000,0.0000,1.5209
1477,0.06511,0.03021,0.02499,0.00992,0.26067,0.0000,0.0000,1.5855
1478,0.06408,0.03273,0.02467,0.00669,0.26103,0.0000,0.0000,1.6431
1479,0.06414,0.03528,0.02454,0.00431,0.26156,0.0000,0.0000,1.6999
1480,0.06526,0.03749,0.02499,0.00278,0.26224,0.0000,0.0000,1.7488
1481,0.06707,0.03946,0.02567,0.00193,0.26303,0.0000,0.0000,1.7686
1482,0.06844,0.04066,0.02624,0.00154,0.26391,0.0000,0.0000,1.7473
1483,0.06890,0.04038,0.02698,0.00154,0.26482,0.0000,0.0000,1.6709
1484,0.06907,0.03960,0.02785,0.00161,0.26574,0.0000,0.0000,1.5339
1485,0.06852,0.03855,0.02844,0.00153,0.26663,0.0000,0.0000,1.3549
1486,0.06714,0.03732,0.02862,0.00119,0.26745,0.0000,0.0000,1.1619
1487,0.06545,0.03610,0.02867,0.00068,0.26821,0.0000,0.0000,0.9739
1488,0.06413,0.03536,0.02865,0.00012,0.26891,0.0000,0.0000,0.8355
1489,0.06399,0.03528,0.02825,0.00046,0.26957,0.0000,0.0000,0.7376
1490,0.06431,0.03593,0.02710,0.00128,0.27024,0.0000,0.0000,0.6657
1491,0.06492,0.03699,0.02607,0.00186,0.27095,0.0000,0.0000,0.6092
1492,0.06590,0.03848,0.02507,0.00234,0.27171,0.0000,0.0000,0.5610
1493,0.06747,0.04048,0.02450,0.00248,0.27254,0.0000,0.0000,0.5127
1494,0.06956,0.04261,0.02504,0.00191,0.27343,0.0000,0.0000,0.4637
1495,0.07143,0.04442,0.02602,0.00100,0.27437,0.0000,0.0000,0.4153
1496,0.07286,0.04582,0.02693,0.00011,0.27533,0.0000,0.0000,0.3638
1497,0.07519,0.04695,0.02764,0.00060,0.27628,0.0000,0.0000,0.3169
1498,0.07706,0.04799,0.02803,0.00105,0.27722,0.0000,0.0000,0.2843
1499,0.07831,0.04898,0.02815,0.00119,0.27812,0.0000,0.0000,0.2704
