step,wall_time,Episode_Reward/action_rate,Episode_Reward/action_rate_arm,Episode_Reward/alive,Episode_Reward/ang_vel_xy,Episode_Reward/arm_torque_margin,Episode_Reward/base_height,Episode_Reward/collision,Episode_Reward/dof_acc,Episode_Reward/dof_acc_arm,Episode_Reward/dof_pos_limits,Episode_Reward/dof_vel,Episode_Reward/dof_vel_arm,Episode_Reward/feet_air_time,Episode_Reward/feet_contact_forces,Episode_Reward/feet_contact_number,Episode_Reward/feet_drag,Episode_Reward/feet_height,Episode_Reward/feet_height_high,Episode_Reward/feet_pos_xy,Episode_Reward/fixture_force_tracking,Episode_Reward/fixture_lost,Episode_Reward/hip_pos,Episode_Reward/lin_vel_z,Episode_Reward/ref_dof_leg,Episode_Reward/stand_still,Episode_Reward/torque_limits,Episode_Reward/torques,Episode_Reward/tracking_ang_vel,Episode_Reward/tracking_ee_force_world,Episode_Reward/tracking_ee_orn_roll,Episode_Reward/tracking_lin_vel_force_world,Fixture/force_ceiling_n,Fixture/lost_fraction,Fixture/mean_error_n,Fixture/relative_force_error,Fixture/relative_force_error_ema,Loss/base_velocity,Loss/effective_lr,Loss/entropy,Loss/estimator,Loss/force_base,Loss/force_ee,Loss/gripper_pos,Loss/kl,Loss/kl_above_upper,Loss/kl_below_lower,Loss/kl_first_minibatch,Loss/learning_rate,Loss/surrogate,Loss/value,Perf/collection_time,Perf/learning_time,Perf/total_fps,Policy/mean_std,Train/mean_episode_length,Train/mean_reward
11447,1790235223.524,-0.2923251,-0.3919667,1.268366,-0.04011475,-1.370863,-0.001211084,0,-0.0796954,-0.01067629,-0.001086107,-0.05134755,-0.001435714,0,-0.0007298187,1.30004,-0.02478418,0,0,-0.03081015,0.8118626,-0.02857143,-0.02901175,-0.01180967,0.6923348,0.3824341,-0.004977177,-0.002739159,0.573779,1.367721,0.5624276,1.594299,15,0.2857143,9.259646,1.191313,1.072671,0.0002899057,5.0625e-05,22.64026,0.001465063,1.016825e-08,0.001109387,6.576025e-05,0.0103046,0,0.05,0,5.0625e-05,-0.006902532,0.6611055,2.287076,1.650798,24963,0.8641724,766.3,112.3928
11448,1790235227.469,-0.2679002,-0.3662183,1.194757,-0.03949744,-1.271182,-0.001060582,0,-0.07226796,-0.009810614,-0.0001523653,-0.04596575,-0.001351221,0,-0.0004991712,1.266385,-0.02300878,0,0,-0.02974202,0.8114239,-0.075,-0.02708589,-0.01066146,0.6554016,0.3611448,-0.004675121,-0.002474383,0.5472032,1.305386,0.4726361,1.507525,15,0.75,8.343214,1.014662,1.137392,0.0002839872,7.59375e-05,22.65513,0.001503347,1.135844e-08,0.001115895,0.0001034529,0.0129517,0,0.1,0,7.59375e-05,-0.006891108,0.6476558,2.267612,1.632975,25202,0.8649707,752.61,109.7828
11449,1790235231.453,-0.3283349,-0.4344346,1.440012,-0.04584721,0,-0.004598157,-0.02,-0.1173599,-0.01165368,-0.02422353,-0.07966702,-0.001802725,-0.01448,-0.0008112759,1.625569,-0.03108419,-0.01136525,0,-0.04556484,0,0,-0.06231895,-0.01755688,0.7357373,0.3099863,-0.005664879,-0.003783045,0.6184875,1.336486,0.5899579,1.733792,15,0.3333333,9.069832,1.250586,1.081142,0.0002884966,7.59375e-05,22.6706,0.001523042,1.126091e-08,0.001112122,0.000122412,0.01301716,0,0.05,0,7.59375e-05,-0.00729218,0.4851039,2.293081,1.646531,24952,0.8656245,828.44,120.7464
11450,1790235235.426,-0.2990193,-0.4083975,1.315809,-0.04305512,-1.11999,-0.003516443,-0.021,-0.09912043,-0.01105595,-0.3890216,-0.06682567,-0.001533931,-0.006976,-0.0009547001,1.390022,-0.02631822,-0.006051076,-0.0005413414,-0.03751341,0.7013787,-0.04,-0.0621183,-0.01587649,0.6939088,0.3273275,-0.005253283,-0.003050108,0.5823891,1.299953,0.5424391,1.568274,15,0.5,8.587906,1.039795,1.121843,0.0002849303,2.25e-05,22.67984,0.00148794,1.128039e-08,0.00111545,8.7548e-05,0.01059319,0.15,0.05,0,2.25e-05,-0.003794464,0.4426658,2.283483,1.653011,24972,0.8657962,844.56,121.9959
11451,1790235238.557,-0.2823347,-0.37748,1.213009,-0.03827917,-0.8041036,-0.003506336,-0.01166667,-0.09362354,-0.009381302,-0.08792844,-0.06393084,-0.001421125,-0.006913334,-0.0007722002,1.322462,-0.02417862,-0.00653117,-0.0008263112,-0.03707831,0.5344501,-0.03333334,-0.0484345,-0.01388076,0.6221086,0.2836897,-0.00501007,-0.00316711,0.5337285,1.202484,0.4946205,1.473069,15,0.5,7.826219,0.8954465,1.063774,0.0002892446,3.375e-05,22.68447,0.001472755,1.085714e-08,0.001112034,7.146548e-05,0.00854349,0,0.1,0,3.375e-05,-0.007096984,0.543498,1.530078,1.566385,31747,0.8661559,847.67,122.9277
11452,1790235241.456,-0.3486785,-0.4677922,1.498514,-0.04640567,-1.222651,-0.003029664,-0.00375,-0.1185707,-0.0125169,-0.02353254,-0.08011108,-0.001750523,-0.0122,-0.001110129,1.602167,-0.0286818,-0.01033274,-0.001094702,-0.04215823,0.8021549,0,-0.05800928,-0.0158073,0.7887737,0.3353056,-0.005964344,-0.003863851,0.6625532,1.5432,0.6985307,1.848034,15,0,7.604068,0.7482495,1.127862,0.0002848021,5.0625e-05,22.69476,0.001442057,1.08542e-08,0.00109658,6.066416e-05,0.009735285,0,0.1,0,5.0625e-05,-0.007832171,0.4249184,1.312427,1.574411,34052,0.8667548,882.12,126.8003
11453,1790235244.454,-0.3094594,-0.4227318,1.351885,-0.04201489,-1.076668,-0.00224138,-0.01125,-0.09326343,-0.01085038,-0.0337865,-0.06089434,-0.001562811,-0.00317,-0.0007547777,1.444364,-0.02651955,-0.002790863,0,-0.03718803,0.7827158,-0.025,-0.04398102,-0.0132572,0.7195324,0.3749638,-0.005387308,-0.003136363,0.6100026,1.422129,0.5273355,1.673899,15,0.3333333,6.872539,0.640286,1.181079,0.0002837567,7.59375e-05,22.70987,0.001428735,1.103045e-08,0.00109648,4.848704e-05,0.01345331,0,0.1,0,7.59375e-05,-0.007253666,0.5148586,1.446299,1.538585,32933,0.8676136,867.15,126.2901
11454,1790235247.696,-0.2379367,-0.326349,1.034708,-0.03119789,-1.098918,-0.001551046,0,-0.06391047,-0.008535638,-0.0002345317,-0.04093199,-0.001189392,0,-0.0005476529,1.081128,-0.01972537,0,0,-0.025662,0.6907682,-0.08000001,-0.02615088,-0.01000661,0.5650486,0.311993,-0.004046035,-0.002272261,0.4706342,1.108495,0.4525596,1.30092,15,0.8000001,8.411306,1.101232,1.064709,0.0002840028,7.59375e-05,22.72851,0.001432649,1.103932e-08,0.001099909,4.872595e-05,0.01289184,0,0.05,0,7.59375e-05,-0.007919325,0.6525023,1.489993,1.726806,30559,0.8685338,840.78,122.9335
11455,1790235251.727,-0.2493274,-0.3321805,1.090506,-0.03610632,-1.207681,-0.001171251,0,-0.06649223,-0.008487051,0,-0.04296267,-0.001234994,0,-0.0005132511,1.174509,-0.02157685,0,0,-0.02784463,0.7245786,-0.05,-0.0245098,-0.0107956,0.5923342,0.3280342,-0.004285812,-0.002315188,0.4833831,1.168331,0.3620049,1.371845,15,0.5,8.775221,1.183521,1.047392,0.000281798,7.59375e-05,22.7498,0.001435622,1.038335e-08,0.001086695,6.711824e-05,0.01404857,0,0.05,0,7.59375e-05,-0.007369447,0.6119987,2.336971,1.657889,24607,0.8695893,867.04,125.0693
11456,1790235255.761,-0.3461413,-0.4717956,1.498514,-0.04263031,-0.8348514,-0.002117492,0,-0.1247967,-0.01224686,-0.05331803,-0.08630012,-0.001787571,-0.020435,-0.001302096,1.639868,-0.02798383,-0.01585393,-0.0003003776,-0.04278722,0.5734009,0,-0.06048226,-0.01830748,0.795321,0.2798873,-0.005943395,-0.003857536,0.6544532,1.49163,0.6958875,1.836985,15,0,7.564752,0.803169,1.056296,0.0002861119,5.0625e-05,22.76887,0.001443939,1.056271e-08,0.001064635,9.318162e-05,0.01238075,0.05,0.05,0,5.0625e-05,-0.006742325,0.4249274,2.344739,1.649112,24613,0.8702279,913.05,132.2545
11457,1790235259.783,-0.329733,-0.4399853,1.410612,-0.04778851,-1.369826,-0.002677551,-0.004,-0.1034928,-0.01144098,-0.03258064,-0.06767547,-0.00161622,-0.005330001,-0.0009517429,1.484249,-0.02754467,-0.004774207,-0.0001288958,-0.03693768,0.8725883,-0.03,-0.04595506,-0.0139648,0.7521667,0.3769008,-0.005578266,-0.003364,0.6377932,1.46988,0.6143517,1.761518,15,0.3333333,8.256881,0.9730229,1.025861,0.0002824459,7.59375e-05,22.78151,0.001426381,1.095162e-08,0.001062262,8.166186e-05,0.01383171,0,0.1,0,7.59375e-05,-0.006440996,0.4924816,2.337996,1.642224,24698,0.8709156,937.72,136.1899
11458,1790235263.768,-0.3179069,-0.4267278,1.364862,-0.04121326,-0.9934868,-0.002274725,-0.008,-0.1037404,-0.01138213,-0.006415877,-0.07151636,-0.001600342,-0.010368,-0.001066314,1.466865,-0.0270894,-0.008967036,-0.000189265,-0.03686859,0.6376972,-0.01,-0.04377134,-0.01767398,0.7346342,0.3207478,-0.005482738,-0.003415829,0.6197448,1.447777,0.5975613,1.677017,15,0.1428572,8.554174,0.9654511,0.9688806,0.0002900976,7.59375e-05,22.79655,0.001414712,1.118416e-08,0.00105463,6.997336e-05,0.01502765,0.05,0.1,0,7.59375e-05,-0.006817189,0.3756668,2.297038,1.651633,24895,0.8715996,944.42,138.3278
11459,1790235267.793,-0.3481882,-0.4584646,1.498514,-0.04819703,-1.381446,-0.002422585,-0.004166667,-0.1046453,-0.01256475,-0.03553049,-0.06804106,-0.001712984,-0.004336666,-0.0009784293,1.588408,-0.02958059,-0.004020882,-6.778722e-05,-0.03973009,0.8497381,0,-0.03751592,-0.01494304,0.8042552,0.4112562,-0.005907267,-0.003469087,0.6616253,1.581355,0.6676741,1.864471,15,0,9.237091,1.137359,1.002631,0.0002938694,7.59375e-05,22.8093,0.001427007,1.076849e-08,0.001057796,7.533056e-05,0.01180286,0,0.05,0,7.59375e-05,-0.006879888,0.3520251,2.331585,1.649035,24695,0.872192,962.4,140.6855
11460,1790235271.840,-0.3284985,-0.4396378,1.405239,-0.04299146,-1.063521,-0.002319065,-0.005454547,-0.104305,-0.01162664,-0.02437757,-0.07076164,-0.001643484,-0.009007274,-0.00097039,1.523124,-0.02768209,-0.008284204,-0.0004778838,-0.03885993,0.7381763,-0.01818182,-0.04353271,-0.01526227,0.7487606,0.3383289,-0.005555216,-0.003503408,0.6294362,1.479879,0.6682293,1.737789,15,0.25,7.385419,0.8205099,1.165651,0.0002962562,5.0625e-05,22.82018,0.001455673,1.056083e-08,0.001072,8.740598e-05,0.01338387,0.05,0.05,0,5.0625e-05,-0.00704973,0.5810671,2.341089,1.66006,24568,0.8726742,923.99,134.4627
11461,1790235275.880,-0.3393586,-0.4551773,1.441325,-0.04640117,-1.168428,-0.002054253,-0.000625,-0.1101021,-0.01183561,-0.003589231,-0.07399598,-0.001682478,-0.009467499,-0.001061478,1.54574,-0.02819939,-0.009323601,-0.0002118649,-0.03861115,0.7212893,-0.025,-0.04263018,-0.01570599,0.7740763,0.348215,-0.005732602,-0.003721952,0.6457335,1.530565,0.544165,1.784669,15,0.3333333,8.85318,1.106247,1.022667,0.0002948194,5.0625e-05,22.83025,0.001437281,1.093403e-08,0.001076357,6.609345e-05,0.009903248,0.05,0.1,0,5.0625e-05,-0.007306179,0.5586065,2.343763,1.654485,24586,0.8732136,856.53,124.9597
11462,1790235279.936,-0.2940111,-0.4037533,1.278511,-0.03621709,-0.8271763,-0.002230078,-0.0008333334,-0.09757691,-0.0106958,-0.03499075,-0.06569311,-0.001526756,-0.01072001,-0.001015605,1.363647,-0.02475868,-0.009579904,-0.0001848732,-0.03522664,0.5920146,-0.03333334,-0.04789203,-0.01349658,0.6929981,0.2920403,-0.005086063,-0.003113125,0.5695847,1.311878,0.5847363,1.584586,15,0.5,6.992591,0.6830225,0.9619769,0.0002973947,7.59375e-05,22.84319,0.001437404,1.10227e-08,0.001077123,6.287529e-05,0.01331628,0,0.1,0,7.59375e-05,-0.006992216,0.4160737,2.354762,1.656405,24507,0.8738952,910.21,134.0604
11463,1790235284.000,-0.2546995,-0.3420783,1.100509,-0.0383699,-1.186519,-0.001672562,0,-0.07129233,-0.009224094,0,-0.04592174,-0.001245995,0,-0.0004523608,1.175711,-0.02183953,0,0,-0.02744068,0.7136213,-0.03333334,-0.02532317,-0.009607036,0.5881075,0.3283562,-0.004304787,-0.002485577,0.4977282,1.197843,0.5355355,1.381745,15,0.3333333,9.311291,1.43146,0.9654483,0.0003026425,5.0625e-05,22.85468,0.001489486,1.130517e-08,0.001117193,6.963955e-05,0.01116656,0.05,0.05,0,5.0625e-05,-0.006316688,0.4677427,2.358277,1.659837,24465,0.8743281,883.02,129.3767
11464,1790235288.060,-0.328688,-0.4415577,1.395011,-0.04625817,-1.107274,-0.002702813,-0.03,-0.1080882,-0.01116535,-0.0498024,-0.0740463,-0.001610801,-0.01019,-0.001093334,1.50089,-0.02830191,-0.009905625,-0.00173432,-0.03987689,0.7415273,-0.05,-0.04648931,-0.01551001,0.7363338,0.3338282,-0.005673194,-0.003547313,0.6186118,1.423101,0.6460471,1.71513,15,0.6666667,7.601626,0.8686251,0.9990528,0.0002942814,3.375e-05,22.86417,0.001460507,1.159458e-08,0.00110537,6.084437e-05,0.01084279,0.1,0.1,0,3.375e-05,-0.006146331,0.6174729,2.362398,1.656064,24463,0.8747898,875.02,127.6305
11465,1790235292.075,-0.3504146,-0.4782141,1.498514,-0.04988555,-0.8036322,-0.004013169,-0.01,-0.1097858,-0.01185927,-0.01544519,-0.07488552,-0.001767456,-0.005600001,-0.0008441138,1.659368,-0.03079548,-0.004669014,0,-0.04492308,0.5877919,0,-0.05744715,-0.01578154,0.7711986,0.3832182,-0.005892602,-0.003697562,0.6438426,1.454598,0.4804148,1.831057,15,0,5.861238,0.5999293,0.9790868,0.0002862799,5.0625e-05,22.87487,0.001432458,1.063785e-08,0.00111878,2.738745e-05,0.009792841,0,0.1,0,5.0625e-05,-0.006557525,0.4004318,2.307106,1.662384,24764,0.8753295,897.49,131.4636
11466,1790235296.118,-0.3565773,-0.4898484,1.498514,-0.05230422,0,-0.00278535,0,-0.1759022,-0.01101372,-0.02621055,-0.136733,-0.00190225,-0.03812001,-0.002262083,1.726971,-0.03028793,-0.028982,-0.006669065,-0.04845168,0,0,-0.07981424,-0.03226331,0.7753159,0.1116863,-0.00647155,-0.005310049,0.6578479,1.360536,0.5784292,1.757244,15,0.25,9.746407,1.410365,1.071575,0.0002915534,3.375e-05,22.8853,0.001444419,1.033433e-08,0.001126248,2.660746e-05,0.01068398,0.1,0.1,0,3.375e-05,-0.006291663,0.5721241,2.345856,1.654535,24573,0.8757558,801.47,118.5352
11467,1790235300.170,-0.354039,-0.4704074,1.498514,-0.04442336,-0.9914888,-0.001984062,-0.005,-0.1144618,-0.01244993,-0.04808127,-0.07780522,-0.001775207,-0.011405,-0.001043932,1.615167,-0.02909172,-0.01011465,-0.0003986248,-0.03998537,0.687904,0,-0.04341872,-0.01666331,0.8109684,0.3530673,-0.005910015,-0.003669512,0.6698993,1.553235,0.6532905,1.843245,15,0,7.838843,0.9143318,1.030213,0.000296639,3.375e-05,22.89432,0.001458797,1.042016e-08,0.001129963,3.218428e-05,0.01098607,0.1,0.15,0,3.375e-05,-0.005597163,0.6863722,2.380336,1.631393,24504,0.8762195,803.93,119.2483
11468,1790235304.187,-0.2383477,-0.3221779,1.038649,-0.0340705,-1.065704,-0.001948227,-0.001428572,-0.06563327,-0.00868491,-0.0001258558,-0.04207253,-0.001182735,0,-0.000580487,1.084101,-0.0198141,0,0,-0.02544785,0.785679,-0.05714286,-0.02320097,-0.009328028,0.5607477,0.3114079,-0.00403032,-0.002242554,0.4709906,1.14306,0.5070137,1.30713,15,0.5714287,6.377588,0.6650167,1.001926,0.0002928837,5.0625e-05,22.90714,0.001445531,1.042156e-08,0.001122894,2.974344e-05,0.01096496,0,0.1,0,5.0625e-05,-0.006946657,0.7368311,2.332286,1.650036,24685,0.8769647,769.07,113.7401
11469,1790235308.190,-0.3400284,-0.4540849,1.454584,-0.04583849,-0.8901187,-0.002311653,-0.01214286,-0.1203735,-0.01191816,-0.02441532,-0.08241007,-0.001723696,-0.01722857,-0.00102315,1.602931,-0.02785777,-0.01463752,-0.0002996984,-0.0404324,0.5828137,-0.01428572,-0.05052925,-0.01659502,0.778439,0.2923476,-0.005792878,-0.003835389,0.6530607,1.527035,0.6342376,1.776656,15,0.25,8.465288,1.127231,1.022449,0.0002886055,5.0625e-05,22.92378,0.001452699,9.771158e-09,0.001116567,4.751616e-05,0.01359248,0.05,0.1,0,5.0625e-05,-0.007949257,0.7870597,2.310014,1.655265,24791,0.8777499,835.33,124.667
11470,1790235312.173,-0.2588809,-0.3410172,1.109408,-0.03751441,-0.8446488,-0.00199605,-0.001,-0.0728181,-0.008912386,-0.001792932,-0.04670325,-0.001281383,-0.003048,-0.0005845008,1.219211,-0.02241005,-0.002494494,0,-0.02859249,0.565941,-0.04,-0.02908547,-0.01089059,0.5942513,0.3088302,-0.004320293,-0.002498611,0.5038471,1.171448,0.4835919,1.384693,15,0.5,7.580247,0.9166347,0.9425232,0.0002946191,7.59375e-05,22.93995,0.001518397,1.023475e-08,0.001134368,8.939971e-05,0.01395195,0,0.1,0,7.59375e-05,-0.007049446,0.5185707,2.294116,1.649793,24925,0.8785908,832.93,122.2562
11471,1790235316.161,-0.3514243,-0.4618112,1.498514,-0.04554506,-1.648255,-0.001456317,0,-0.096174,-0.01259423,-0.001181988,-0.06126579,-0.001701137,0,-0.0008208472,1.549624,-0.02915233,0,0,-0.03592958,1.155494,0,-0.0328588,-0.01365383,0.8274919,0.454452,-0.005843908,-0.003233616,0.6819722,1.649426,0.7395603,1.888839,15,0,7.300708,0.7988123,0.9465272,0.0002901936,7.59375e-05,22.95766,0.001475759,9.762802e-09,0.001104512,8.104301e-05,0.01395608,0,0.05,0,7.59375e-05,-0.006245541,0.436928,2.292278,1.651033,24929,0.8793991,896.71,133.4565
11472,1790235320.156,-0.2447951,-0.3296977,1.036504,-0.02639152,-1.019936,-0.001059957,-0.001666667,-0.06380554,-0.009104237,0,-0.04091968,-0.001207228,0,-0.0003908866,1.075207,-0.01955158,0,0,-0.02570865,0.713608,-0.06666668,-0.02237795,-0.009549394,0.571919,0.3141994,-0.004017993,-0.002366404,0.4620845,1.141024,0.5137501,1.301018,15,0.6666667,7.620147,0.9632406,1.013551,0.0002954541,7.59375e-05,22.97472,0.001466905,1.03336e-08,0.0010948,7.66408e-05,0.01295668,0,0.05,0,7.59375e-05,-0.007487672,0.6034534,2.313065,1.643153,24847,0.8802758,836.3,123.9042
11473,1790235324.144,-0.3521717,-0.4703418,1.498514,-0.04782922,-1.320504,-0.001226734,0,-0.11142,-0.01232419,-0.01485204,-0.07403807,-0.001742523,-0.007772,-0.0008987674,1.593586,-0.02893515,-0.006692064,-0.0007091536,-0.0384228,0.9229714,0,-0.04034308,-0.01625073,0.8215975,0.3864917,-0.005891713,-0.003497449,0.6799151,1.608825,0.6799496,1.862047,15,0,7.495281,0.8375022,0.9719321,0.0002892086,7.59375e-05,22.99074,0.001419609,1.038993e-08,0.001085379,4.501136e-05,0.01146912,0,0.05,0,7.59375e-05,-0.006937069,0.3247828,2.285064,1.661713,24907,0.880869,872.15,129.202
11474,1790235328.127,-0.3254355,-0.4401247,1.394411,-0.04374043,-1.169001,-0.002249951,-0.011,-0.1031137,-0.01145386,-0.04132388,-0.06912453,-0.001610402,-0.007524,-0.000966737,1.476624,-0.02673383,-0.007331494,-2.385137e-05,-0.03699842,0.7628679,-0.02,-0.04110016,-0.01448325,0.7513274,0.3520696,-0.005497318,-0.003467173,0.6229686,1.470052,0.6622564,1.737467,15,0.25,8.202082,1.047434,0.9795402,0.0002883328,5.0625e-05,23.00063,0.001470869,1.068155e-08,0.001073953,0.0001085728,0.0115924,0.05,0.05,0,5.0625e-05,-0.005922714,0.4448686,2.286591,1.657713,24923,0.8813081,873.78,128.8467
11475,1790235332.154,-0.2548412,-0.3449484,1.068609,-0.03731146,-0.7733929,-0.002076906,-0.001,-0.08515044,-0.008513915,-0.05905631,-0.0581896,-0.001258795,-0.007747999,-0.0007415413,1.162731,-0.02115214,-0.006843369,-0.000524018,-0.02909613,0.5165154,-0.04,-0.03461247,-0.0120663,0.564361,0.2501341,-0.004264675,-0.002782503,0.4713804,1.141189,0.5071375,1.312361,15,0.5,7.881845,0.9695855,0.9737886,0.0002857625,2.25e-05,23.00938,0.001434723,1.032209e-08,0.001064534,8.441641e-05,0.01086421,0.15,0.1,0,2.25e-05,-0.005114521,0.4433989,2.337636,1.646168,24675,0.8816043,876.03,127.9097
11476,1790235336.192,-0.2017604,-0.2674159,0.8538817,-0.02690927,-0.4348488,-0.001287316,-0.00125,-0.07215175,-0.006771961,-0.08665575,-0.05098499,-0.001007748,-0.009420002,-0.000893397,0.9295337,-0.0171071,-0.009624391,-0.0003516756,-0.02508627,0.3184757,-0.05,-0.03332562,-0.01074114,0.4508244,0.1712822,-0.003358541,-0.002211802,0.3784411,0.868323,0.3560966,1.045141,15,0.6666667,6.903827,0.7806872,0.9897375,0.00028438,3.375e-05,23.01512,0.001417256,1.04047e-08,0.001070693,6.217242e-05,0.007649485,0,0.1,0,3.375e-05,-0.00723967,0.3568645,2.344223,1.653409,24590,0.8819332,899.02,132.8204
11477,1790235340.212,-0.3586438,-0.4722071,1.498514,-0.04615548,-0.6720302,-0.002528838,-0.016,-0.1452751,-0.01183497,-0.06478223,-0.1028396,-0.001789965,-0.026112,-0.001588629,1.672238,-0.02914282,-0.02133919,-0.002888732,-0.04292095,0.4733017,0,-0.05739319,-0.02168395,0.7901348,0.2242947,-0.00637368,-0.004529129,0.6528671,1.486792,0.6030647,1.781055,15,0,7.503941,0.9290106,1.070721,0.0002837565,5.0625e-05,23.0246,0.001368763,1.013351e-08,0.001056977,2.801905e-05,0.009926841,0,0.1,0,5.0625e-05,-0.008005101,0.6012495,2.315906,1.654177,24761,0.8826008,835.85,122.6441
11478,1790235344.232,-0.298341,-0.3967278,1.237511,-0.04025234,-1.009421,-0.002708738,-0.004,-0.1018482,-0.01019103,-0.001708802,-0.06870109,-0.001430619,-0.00932,-0.001140403,1.342044,-0.02522907,-0.009785881,-0.0003204318,-0.03394445,0.7726021,-0.02,-0.04082176,-0.01408882,0.6531376,0.2792333,-0.004946164,-0.00326316,0.5467622,1.301732,0.4782157,1.514717,15,0.25,6.204993,0.6422719,0.9317929,0.0002948736,7.59375e-05,23.04247,0.001396776,1.033746e-08,0.001053208,4.868395e-05,0.01204294,0,0.1,0,7.59375e-05,-0.007329198,0.4132743,2.320698,1.658194,24706,0.8835105,863.35,126.7935
11479,1790235347.795,-0.2913802,-0.3861338,1.21831,-0.03740901,-0.6396832,-0.002220701,-0.004,-0.1089732,-0.009716607,-0.00499014,-0.0758924,-0.001449417,-0.01836,-0.001217897,1.359734,-0.02405747,-0.01691783,-0.0001081772,-0.034615,0.4707542,-0.04,-0.04398957,-0.01519474,0.644865,0.2060626,-0.004851279,-0.003345979,0.5429386,1.24156,0.4957938,1.478071,15,0.6666667,6.720848,0.722374,0.94654,0.0002920766,7.59375e-05,23.05857,0.001389577,1.042307e-08,0.001066016,3.147414e-05,0.01325896,0,0.05,0,7.59375e-05,-0.007509578,0.5165471,1.975851,1.556923,27826,0.8842297,833.33,123.2394
11480,1790235350.819,-0.3573454,-0.4774858,1.498514,-0.04799103,-0.8156757,-0.002625573,-0.0025,-0.1314873,-0.01208377,-0.002872739,-0.08976422,-0.001777496,-0.0209,-0.001555182,1.669768,-0.03055427,-0.01751447,-0.0001505014,-0.04273702,0.6065511,0,-0.0659739,-0.01718634,0.7947308,0.2795616,-0.006058011,-0.003960889,0.6701618,1.454463,0.6007463,1.810467,15,0,5.772012,0.6413383,0.9974642,0.0002855133,5.0625e-05,23.07227,0.001422807,1.083618e-08,0.001068202,6.908043e-05,0.01027145,0.05,0.05,0,5.0625e-05,-0.006832009,0.4179212,1.433506,1.576676,32657,0.8847987,875.63,129.065
11481,1790235353.798,-0.3523836,-0.4899942,1.498514,-0.04671749,-1.58248,-0.001197995,0,-0.09685495,-0.01296477,-0.0006774575,-0.06314995,-0.001691527,0,-0.0008741738,1.528065,-0.02973841,0,0,-0.03617101,1.0666,0,-0.0315601,-0.01140581,0.8194792,0.4522952,-0.005841059,-0.003307886,0.6827443,1.639055,0.7835764,1.874509,15,0,8.05098,1.073419,1.034002,0.0002856585,5.0625e-05,23.08277,0.001421554,1.096145e-08,0.001053506,8.237812e-05,0.009677644,0,0.05,0,5.0625e-05,-0.007031011,0.3441826,1.422097,1.546739,33111,0.8852684,898.49,132.1401
11482,1790235356.837,-0.3581776,-0.4790103,1.481513,-0.04545809,-1.095216,-0.002326918,-0.01,-0.1081897,-0.01189571,-0.2116143,-0.06990924,-0.001724593,-0.004700001,-0.0009803397,1.589033,-0.02974286,-0.004198214,0,-0.04001486,0.825449,-0.03333334,-0.04354718,-0.01430727,0.7860459,0.4031677,-0.005810411,-0.003484472,0.6514255,1.492377,0.678502,1.838671,15,0.5,6.291137,0.6097888,0.9593109,0.0002923308,5.0625e-05,23.09084,0.001497664,1.09803e-08,0.001063984,0.0001413389,0.0100356,0,0.05,0,5.0625e-05,-0.006367433,0.3188896,1.39301,1.627794,32542,0.8856068,877.66,129.1632
11483,1790235360.810,-0.2473739,-0.3349344,1.043108,-0.03109625,-0.4462842,-0.001934337,-0.002,-0.09064128,-0.008429701,-0.0002317238,-0.06088337,-0.001261941,-0.012872,-0.0007592406,1.164741,-0.0204378,-0.0118611,0,-0.0294245,0.2451918,-0.04,-0.03057204,-0.01228727,0.557722,0.1985981,-0.004087838,-0.002775682,0.4707626,1.100169,0.4477449,1.276141,15,0.6666667,10.26302,2.416154,0.9671087,0.0002904689,7.59375e-05,23.09966,0.00146071,1.065706e-08,0.001082146,8.808439e-05,0.01453156,0,0.1,0,7.59375e-05,-0.006594212,0.5147485,2.281506,1.654506,24975,0.8862257,836.04,123.3802
11484,1790235364.796,-0.3597447,-0.4800329,1.498514,-0.05085042,-1.10328,-0.003032765,0,-0.1243688,-0.01228174,-0.00211091,-0.08322097,-0.001755747,-0.0125,-0.0009672834,1.644418,-0.02956988,-0.01086944,-0.0003423146,-0.04075781,0.8451993,0,-0.04869404,-0.01642793,0.7929608,0.3328459,-0.005856791,-0.003928215,0.6580669,1.621542,0.6562457,1.853903,15,0,5.653471,0.5243927,0.8901202,0.0002960718,7.59375e-05,23.11263,0.001495406,1.075253e-08,0.001090725,0.0001085989,0.01296366,0,0.05,0,7.59375e-05,-0.007178075,0.3841876,2.286908,1.653806,24945,0.8868693,821.12,121.5261
11485,1790235368.792,-0.2206799,-0.2970451,0.9140053,-0.02992453,-0.3714894,-0.001409779,-0.01333333,-0.06632289,-0.007149816,-0.1675562,-0.04620562,-0.00111229,-0.004853335,-0.0006530856,0.9879248,-0.01904882,-0.004737787,-0.002395516,-0.02672549,0.2029216,-0.06666668,-0.03229771,-0.01074693,0.4863703,0.2368263,-0.003568571,-0.002217289,0.4002447,0.9155073,0.3977022,1.107645,15,1,10.05333,3.310525,1.05714,0.0002933689,7.59375e-05,23.12571,0.001459761,1.065503e-08,0.001089113,7.726801e-05,0.01347826,0,0.05,0,7.59375e-05,-0.007254735,0.4546228,2.303037,1.648645,24876,0.887505,836.72,123.0229
