step,tip_err_l1_m,tip_err_x_m,tip_err_y_m,tip_err_z_m,base_z_m,force_cmd_n,force_meas_n,force_est_n
1302,0.04055,0.01771,0.00428,0.01856,0.28723,0.0000,0.0000,1.0847
1303,0.04626,0.02179,0.01070,0.01376,0.28573,0.0000,0.0000,1.1449
1304,0.04234,0.02041,0.01170,0.01023,0.28592,0.0000,0.0000,1.0857
1305,0.02605,0.01294,0.00689,0.00622,0.28750,0.0000,0.0000,1.0638
1306,0.01086,0.00608,0.00287,0.00191,0.29051,0.0000,0.0000,0.9920
1307,0.00750,0.00032,0.00638,0.00080,0.29299,0.0000,0.0000,0.7757
1308,0.01898,0.00476,0.01181,0.00241,0.29460,0.0000,0.0000,0.5541
1309,0.02035,0.00888,0.00950,0.00197,0.29531,0.0000,0.0000,0.4412
1310,0.01960,0.01436,0.00350,0.00174,0.29538,0.0000,0.0000,0.3564
1311,0.02566,0.02044,0.00400,0.00122,0.29510,0.0000,0.0000,0.3293
1312,0.03705,0.02569,0.01109,0.00027,0.29453,0.0000,0.0000,0.3066
1313,0.04538,0.02790,0.01421,0.00327,0.29365,0.0000,0.0000,0.3116
1314,0.04878,0.02722,0.01474,0.00682,0.29241,0.0000,0.0000,0.2943
1315,0.04730,0.02759,0.01184,0.00788,0.29079,0.0000,0.0000,0.2797
1316,0.04494,0.02663,0.00831,0.00999,0.28861,0.0000,0.0000,0.2880
1317,0.04577,0.02566,0.00869,0.01142,0.28597,0.0000,0.0000,0.3079
1318,0.04510,0.02457,0.00927,0.01126,0.28369,0.0000,0.0000,0.3716
1319,0.04346,0.01668,0.01252,0.01426,0.28269,0.0000,0.0000,0.4886
1320,0.03826,0.01136,0.01340,0.01351,0.28354,0.0000,0.0000,0.7229
1321,0.03322,0.00820,0.01093,0.01409,0.28601,0.0000,0.0000,0.9434
1322,0.02950,0.00448,0.00982,0.01519,0.28974,0.0000,0.0000,1.1694
1323,0.02087,0.00229,0.00547,0.01311,0.29308,0.0000,0.0000,1.2973
1324,0.01847,0.00191,0.00324,0.01332,0.29568,0.0000,0.0000,1.1641
1325,0.02567,0.00508,0.00410,0.01649,0.29746,0.0000,0.0000,1.0676
1326,0.03758,0.01160,0.00643,0.01954,0.29864,0.0000,0.0000,0.9149
1327,0.05299,0.01746,0.01265,0.02288,0.29929,0.0000,0.0000,0.8245
1328,0.06231,0.01914,0.01697,0.02619,0.29932,0.0000,0.0000,0.8157
1329,0.06693,0.01865,0.01830,0.02998,0.29870,0.0000,0.0000,1.0067
1330,0.06545,0.01890,0.01471,0.03184,0.29745,0.0000,0.0000,1.2730
1331,0.06359,0.02022,0.01074,0.03263,0.29552,0.0000,0.0000,1.5182
1332,0.05913,0.01817,0.00747,0.03349,0.29287,0.0000,0.0000,1.7176
1333,0.05088,0.01017,0.00795,0.03275,0.28970,0.0000,0.0000,1.9395
1334,0.03817,0.00235,0.00806,0.02776,0.28686,0.0000,0.0000,2.5073
1335,0.03230,0.00384,0.00636,0.02209,0.28552,0.0000,0.0000,2.7446
1336,0.03200,0.01312,0.00293,0.01595,0.28612,0.0000,0.0000,2.7332
1337,0.03402,0.02322,0.00014,0.01067,0.28823,0.0000,0.0000,2.7440
1338,0.03497,0.02597,0.00070,0.00830,0.29158,0.0000,0.0000,2.8330
1339,0.03767,0.02471,0.00392,0.00905,0.29434,0.0000,0.0000,2.5381
1340,0.03355,0.02142,0.00315,0.00898,0.29618,0.0000,0.0000,2.3829
1341,0.03194,0.02071,0.00060,0.01063,0.29724,0.0000,0.0000,2.3362
1342,0.03665,0.01902,0.00550,0.01213,0.29781,0.0000,0.0000,2.2619
1343,0.04163,0.01602,0.01194,0.01367,0.29806,0.0000,0.0000,2.2577
1344,0.04523,0.01308,0.01635,0.01580,0.29803,0.0000,0.0000,2.3989
1345,0.04609,0.01068,0.01666,0.01875,0.29769,0.0000,0.0000,2.3921
1346,0.04395,0.00746,0.01363,0.02285,0.29679,0.0000,0.0000,2.3492
1347,0.04074,0.00207,0.01374,0.02493,0.29512,0.0000,0.0000,2.3666
1348,0.04507,0.00087,0.01761,0.02659,0.29273,0.0000,0.0000,2.3651
1349,0.05151,0.00110,0.02203,0.02838,0.28983,0.0000,0.0000,2.7647
1350,0.05155,0.00025,0.02360,0.02770,0.28763,0.0000,0.0000,3.0540
1351,0.05727,0.00319,0.02480,0.02928,0.28669,0.0000,0.0000,2.9829
1352,0.06487,0.00660,0.02655,0.03172,0.28741,0.0000,0.0000,3.2409
1353,0.06785,0.00639,0.02814,0.03331,0.28973,0.0000,0.0000,3.4124
1354,0.06557,0.00694,0.02532,0.03331,0.29332,0.0000,0.0000,3.7618
1355,0.05532,0.01046,0.01279,0.03207,0.29642,0.0000,0.0000,3.7338
1356,0.04988,0.01227,0.00583,0.03178,0.29873,0.0000,0.0000,3.3273
1357,0.04414,0.00661,0.00584,0.03169,0.30023,0.0000,0.0000,2.9898
1358,0.04357,0.00330,0.00917,0.03110,0.30114,0.0000,0.0000,2.4687
1359,0.05766,0.00778,0.01594,0.03394,0.30145,0.0000,0.0000,2.2070
1360,0.06812,0.00938,0.02184,0.03690,0.30110,0.0000,0.0000,2.0818
1361,0.07345,0.00881,0.02439,0.04025,0.30006,0.0000,0.0000,2.3850
1362,0.07365,0.01023,0.02249,0.04093,0.29836,0.0000,0.0000,2.5843
1363,0.06756,0.00873,0.01742,0.04141,0.29588,0.0000,0.0000,2.6690
1364,0.05776,0.00550,0.01229,0.03997,0.29275,0.0000,0.0000,2.7654
1365,0.05015,0.00035,0.01134,0.03846,0.28911,0.0000,0.0000,2.5852
1366,0.05029,0.00308,0.01159,0.03562,0.28556,0.0000,0.0000,2.9116
1367,0.04442,0.00093,0.01269,0.03081,0.28312,0.0000,0.0000,2.9166
1368,0.04153,0.00125,0.01302,0.02727,0.28275,0.0000,0.0000,2.8491
1369,0.04607,0.00878,0.00944,0.02786,0.28418,0.0000,0.0000,2.9059
1370,0.04754,0.01440,0.00537,0.02777,0.28715,0.0000,0.0000,3.0016
1371,0.05095,0.01833,0.00345,0.02916,0.28992,0.0000,0.0000,2.7832
1372,0.05108,0.01585,0.00717,0.02806,0.29201,0.0000,0.0000,2.4149
1373,0.04895,0.01453,0.00566,0.02876,0.29335,0.0000,0.0000,2.0406
1374,0.04186,0.01351,0.00018,0.02817,0.29410,0.0000,0.0000,1.7701
1375,0.04450,0.01118,0.00530,0.02801,0.29446,0.0000,0.0000,1.5832
1376,0.04557,0.00720,0.00932,0.02906,0.29447,0.0000,0.0000,1.6802
1377,0.04576,0.00322,0.01123,0.03132,0.29408,0.0000,0.0000,1.7034
1378,0.05022,0.00360,0.01074,0.03588,0.29313,0.0000,0.0000,1.8263
1379,0.05188,0.00022,0.01297,0.03870,0.29158,0.0000,0.0000,1.9219
1380,0.05968,0.00346,0.01511,0.04110,0.28937,0.0000,0.0000,2.1993
1381,0.05982,0.00163,0.01542,0.04277,0.28678,0.0000,0.0000,2.6437
1382,0.06031,0.00335,0.01451,0.04246,0.28475,0.0000,0.0000,3.2716
1383,0.06675,0.01155,0.01172,0.04348,0.28397,0.0000,0.0000,3.5340
1384,0.07348,0.01970,0.00960,0.04418,0.28486,0.0000,0.0000,3.6912
1385,0.07698,0.02316,0.00925,0.04457,0.28757,0.0000,0.0000,3.9066
1386,0.07364,0.02258,0.00584,0.04523,0.29176,0.0000,0.0000,4.0783
1387,0.06350,0.01974,0.00044,0.04333,0.29549,0.0000,0.0000,3.9834
1388,0.06117,0.01614,0.00297,0.04206,0.29832,0.0000,0.0000,3.7835
1389,0.05534,0.01273,0.00035,0.04227,0.30018,0.0000,0.0000,3.4344
1390,0.05323,0.00754,0.00482,0.04087,0.30130,0.0000,0.0000,3.3047
1391,0.05399,0.00257,0.01184,0.03958,0.30180,0.0000,0.0000,3.2180
1392,0.05962,0.00140,0.01678,0.04145,0.30162,0.0000,0.0000,3.1375
1393,0.06135,0.00250,0.01731,0.04154,0.30079,0.0000,0.0000,3.1443
1394,0.06323,0.00657,0.01543,0.04124,0.29929,0.0000,0.0000,3.1430
1395,0.06618,0.00920,0.01681,0.04017,0.29704,0.0000,0.0000,2.8480
1396,0.06682,0.01025,0.01784,0.03872,0.29394,0.0000,0.0000,2.5850
1397,0.06618,0.01030,0.01957,0.03632,0.29013,0.0000,0.0000,2.2920
1398,0.06089,0.01094,0.01861,0.03133,0.28622,0.0000,0.0000,2.4940
1399,0.05901,0.01187,0.01988,0.02727,0.28341,0.0000,0.0000,2.2872
1400,0.05341,0.00908,0.01848,0.02585,0.28249,0.0000,0.0000,2.0900
1401,0.04533,0.00611,0.01425,0.02497,0.28313,0.0000,0.0000,2.0773
1402,0.04214,0.00436,0.01219,0.02558,0.28527,0.0000,0.0000,2.2849
1403,0.03870,0.00508,0.00863,0.02500,0.28707,0.0000,0.0000,2.1305
1404,0.03833,0.00801,0.00719,0.02313,0.28809,0.0000,0.0000,2.0185
1405,0.03578,0.00814,0.00635,0.02129,0.28857,0.0000,0.0000,1.5848
1406,0.03345,0.00861,0.00661,0.01824,0.28874,0.0000,0.0000,1.3585
1407,0.03835,0.01146,0.01064,0.01625,0.28888,0.0000,0.0000,1.0526
1408,0.04635,0.01482,0.01575,0.01578,0.28908,0.0000,0.0000,0.9218
1409,0.04761,0.01449,0.01730,0.01582,0.28912,0.0000,0.0000,0.8146
1410,0.05058,0.01467,0.01954,0.01637,0.28868,0.0000,0.0000,0.6775
1411,0.05867,0.01660,0.02430,0.01778,0.28750,0.0000,0.0000,0.6178
1412,0.07473,0.02329,0.03261,0.01883,0.28552,0.0000,0.0000,0.6472
1413,0.07906,0.02704,0.03271,0.01930,0.28284,0.0000,0.0000,0.7864
1414,0.06762,0.02287,0.02563,0.01913,0.28045,0.0000,0.0000,0.9423
1415,0.05657,0.01550,0.02231,0.01876,0.27927,0.0000,0.0000,0.8305
1416,0.05534,0.01451,0.02268,0.01814,0.27977,0.0000,0.0000,0.7355
1417,0.05737,0.01668,0.02107,0.01962,0.28185,0.0000,0.0000,0.6276
1418,0.06571,0.02428,0.02106,0.02038,0.28506,0.0000,0.0000,0.5349
1419,0.06783,0.02954,0.01631,0.02198,0.28743,0.0000,0.0000,0.5773
1420,0.06225,0.03074,0.00899,0.02252,0.28865,0.0000,0.0000,0.5932
1421,0.05029,0.02718,0.00040,0.02272,0.28905,0.0000,0.0000,0.7159
1422,0.05254,0.02644,0.00472,0.02137,0.28911,0.0000,0.0000,0.8359
1423,0.05353,0.02416,0.00791,0.02146,0.28898,0.0000,0.0000,0.8317
1424,0.05128,0.02311,0.00648,0.02169,0.28869,0.0000,0.0000,0.8017
1425,0.04665,0.02184,0.00132,0.02348,0.28809,0.0000,0.0000,0.7294
1426,0.04852,0.02029,0.00238,0.02585,0.28690,0.0000,0.0000,0.6279
1427,0.05132,0.01789,0.00505,0.02838,0.28497,0.0000,0.0000,0.6049
1428,0.05213,0.01734,0.00546,0.02933,0.28226,0.0000,0.0000,0.5572
1429,0.05060,0.01748,0.00486,0.02826,0.27902,0.0000,0.0000,0.5642
1430,0.04585,0.01629,0.00315,0.02640,0.27592,0.0000,0.0000,0.4877
1431,0.04755,0.01796,0.00649,0.02310,0.27369,0.0000,0.0000,0.5412
1432,0.04236,0.01988,0.00187,0.02061,0.27300,0.0000,0.0000,0.6050
1433,0.04706,0.02274,0.00580,0.01852,0.27377,0.0000,0.0000,0.6463
1434,0.05173,0.02479,0.00894,0.01800,0.27605,0.0000,0.0000,0.6836
1435,0.05570,0.02693,0.00968,0.01909,0.27809,0.0000,0.0000,0.8463
1436,0.05708,0.02890,0.00800,0.02019,0.27933,0.0000,0.0000,0.8219
1437,0.05827,0.02955,0.00691,0.02180,0.27999,0.0000,0.0000,0.7807
1438,0.05896,0.02996,0.00568,0.02332,0.28031,0.0000,0.0000,0.6623
1439,0.06021,0.03213,0.00292,0.02516,0.28039,0.0000,0.0000,0.5563
1440,0.06619,0.03803,0.00193,0.02623,0.28022,0.0000,0.0000,0.5030
1441,0.07491,0.04152,0.00586,0.02753,0.27971,0.0000,0.0000,0.3889
1442,0.07893,0.04321,0.00758,0.02813,0.27884,0.0000,0.0000,0.2972
1443,0.07907,0.04353,0.00714,0.02841,0.27749,0.0000,0.0000,0.2456
1444,0.07928,0.04366,0.00756,0.02805,0.27559,0.0000,0.0000,0.2656
1445,0.07567,0.04125,0.00734,0.02708,0.27334,0.0000,0.0000,0.3032
1446,0.06497,0.03400,0.00653,0.02444,0.27144,0.0000,0.0000,0.2282
1447,0.05298,0.02486,0.00618,0.02193,0.27066,0.0000,0.0000,0.2636
1448,0.04342,0.01868,0.00434,0.02040,0.27139,0.0000,0.0000,0.3718
1449,0.04027,0.01947,0.00037,0.02043,0.27370,0.0000,0.0000,0.4047
1450,0.04984,0.02596,0.00250,0.02138,0.27725,0.0000,0.0000,0.4739
1451,0.06460,0.03194,0.00814,0.02451,0.28026,0.0000,0.0000,0.5991
1452,0.07473,0.03445,0.01200,0.02828,0.28242,0.0000,0.0000,0.5328
1453,0.07615,0.03319,0.01100,0.03196,0.28375,0.0000,0.0000,0.5792
1454,0.07348,0.03053,0.00727,0.03568,0.28440,0.0000,0.0000,0.5243
1455,0.06972,0.02776,0.00295,0.03901,0.28448,0.0000,0.0000,0.4783
1456,0.06784,0.02581,0.00040,0.04164,0.28400,0.0000,0.0000,0.4040
1457,0.07032,0.02593,0.00122,0.04317,0.28300,0.0000,0.0000,0.3348
1458,0.07231,0.02627,0.00195,0.04409,0.28151,0.0000,0.0000,0.2812
1459,0.07399,0.02752,0.00234,0.04414,0.27952,0.0000,0.0000,0.2829
1460,0.07534,0.02868,0.00281,0.04385,0.27707,0.0000,0.0000,0.2907
1461,0.07578,0.02949,0.00364,0.04265,0.27428,0.0000,0.0000,0.2735
1462,0.07223,0.02738,0.00430,0.04055,0.27173,0.0000,0.0000,0.2675
1463,0.06970,0.02686,0.00565,0.03719,0.26988,0.0000,0.0000,0.3311
1464,0.06901,0.02709,0.00652,0.03540,0.26966,0.0000,0.0000,0.4305
1465,0.06941,0.02886,0.00418,0.03637,0.27087,0.0000,0.0000,0.5065
1466,0.07267,0.03017,0.00444,0.03806,0.27344,0.0000,0.0000,0.5934
1467,0.07876,0.03109,0.00696,0.04072,0.27578,0.0000,0.0000,0.6966
1468,0.08372,0.03219,0.00841,0.04312,0.27735,0.0000,0.0000,0.7295
1469,0.08370,0.03247,0.00628,0.04495,0.27819,0.0000,0.0000,0.7163
1470,0.08181,0.03278,0.00367,0.04536,0.27855,0.0000,0.0000,0.6911
1471,0.08164,0.03345,0.00271,0.04549,0.27868,0.0000,0.0000,0.5742
1472,0.08497,0.03492,0.00454,0.04550,0.27872,0.0000,0.0000,0.5316
1473,0.08058,0.03466,0.00669,0.03923,0.27867,0.0000,0.0000,0.4874
1474,0.07401,0.03358,0.00748,0.03295,0.27845,0.0000,0.0000,0.4206
1475,0.07033,0.03559,0.00829,0.02644,0.27778,0.0000,0.0000,0.3853
1476,0.06838,0.03962,0.00996,0.01880,0.27645,0.0000,0.0000,0.3184
1477,0.06194,0.04031,0.01044,0.01119,0.27468,0.0000,0.0000,0.2643
1478,0.04527,0.03415,0.00836,0.00275,0.27322,0.0000,0.0000,0.3131
1479,0.03576,0.02520,0.00596,0.00459,0.27284,0.0000,0.0000,0.3277
1480,0.03393,0.01986,0.00390,0.01017,0.27393,0.0000,0.0000,0.2766
1481,0.03756,0.02194,0.00237,0.01326,0.27664,0.0000,0.0000,0.1710
1482,0.04571,0.02926,0.00171,0.01473,0.28067,0.0000,0.0000,0.1359
1483,0.04796,0.03360,0.00060,0.01376,0.28427,0.0000,0.0000,0.2311
1484,0.04790,0.03434,0.00166,0.01190,0.28703,0.0000,0.0000,0.1859
1485,0.04387,0.03290,0.00125,0.00972,0.28912,0.0000,0.0000,0.1889
1486,0.03992,0.03078,0.00178,0.00737,0.29068,0.0000,0.0000,0.1867
1487,0.03909,0.02852,0.00553,0.00504,0.29176,0.0000,0.0000,0.2026
1488,0.03809,0.02695,0.00785,0.00329,0.29236,0.0000,0.0000,0.1651
1489,0.03894,0.02746,0.00910,0.00238,0.29251,0.0000,0.0000,0.1217
1490,0.03995,0.02845,0.00945,0.00205,0.29224,0.0000,0.0000,0.0713
1491,0.04264,0.03068,0.00910,0.00287,0.29153,0.0000,0.0000,0.1179
1492,0.04565,0.03338,0.00790,0.00437,0.29036,0.0000,0.0000,0.1759
1493,0.05101,0.03821,0.00530,0.00750,0.28892,0.0000,0.0000,0.1708
1494,0.06135,0.04567,0.00340,0.01229,0.28779,0.0000,0.0000,0.1332
1495,0.07380,0.05434,0.00286,0.01660,0.28745,0.0000,0.0000,0.2451
1496,0.08156,0.06091,0.00211,0.01854,0.28875,0.0000,0.0000,0.2802
1497,0.08163,0.06358,0.00084,0.01721,0.29156,0.0000,0.0000,0.3040
1498,0.08067,0.06460,0.00283,0.01324,0.29561,0.0000,0.0000,0.3251
1499,0.07712,0.06307,0.00776,0.00629,0.29900,0.0000,0.0000,0.3039
