step,wall_time,Episode_Reward/action_rate,Episode_Reward/action_rate_arm,Episode_Reward/alive,Episode_Reward/ang_vel_xy,Episode_Reward/base_height,Episode_Reward/collision,Episode_Reward/dof_acc,Episode_Reward/dof_acc_arm,Episode_Reward/dof_pos_limits,Episode_Reward/dof_vel,Episode_Reward/dof_vel_arm,Episode_Reward/feet_air_time,Episode_Reward/feet_contact_forces,Episode_Reward/feet_contact_number,Episode_Reward/feet_drag,Episode_Reward/feet_height,Episode_Reward/feet_height_high,Episode_Reward/feet_pos_xy,Episode_Reward/hip_pos,Episode_Reward/lin_vel_z,Episode_Reward/ref_dof_leg,Episode_Reward/stand_still,Episode_Reward/torque_limits,Episode_Reward/torques,Episode_Reward/tracking_ang_vel,Episode_Reward/tracking_ee_force_world,Episode_Reward/tracking_ee_orn_roll,Episode_Reward/tracking_lin_vel_force_world,Loss/base_velocity,Loss/effective_lr,Loss/entropy,Loss/estimator,Loss/force_base,Loss/force_ee,Loss/gripper_pos,Loss/kl,Loss/kl_above_upper,Loss/kl_below_lower,Loss/kl_first_minibatch,Loss/learning_rate,Loss/surrogate,Loss/value,Perf/collection_time,Perf/learning_time,Perf/total_fps,Policy/mean_std,Train/mean_episode_length,Train/mean_reward
6988,1790193325.946,-0.1133408,-0.1551871,1.498514,-0.01453491,-0.001151277,0,-0.03650343,-0.01789673,-0.006674543,-0.03233459,-0.001901277,-0.02064,-0.0006087433,1.924358,-0.0131224,-0.02430787,0,-0.02522646,-0.02060823,-0.01013894,0.8876097,0.1982782,-0.005052196,-0.002480502,0.8831943,1.817413,0.8165938,1.948865,3.847409e-05,5.0625e-05,11.32242,4.355277e-05,2.064845e-08,2.355754e-08,5.034476e-06,0.01421527,0,0.05,0,5.0625e-05,-0.007967857,0.0157757,1.031347,1.533594,38326,0.4656413,999,187.1034
6989,1790193328.550,-0.1176273,-0.1536361,1.498514,-0.01709025,-0.0008305504,0,-0.0451271,-0.01929269,-0.0004336697,-0.04001467,-0.00194293,-0.02742001,-0.0008834556,1.93725,-0.01447879,-0.03402813,0,-0.02707681,-0.01956851,-0.01082976,0.8761033,0.1187838,-0.005089935,-0.002817187,0.8781008,1.8156,0.8135953,1.928713,3.901129e-05,3.375e-05,11.31828,4.402828e-05,2.052223e-08,2.305055e-08,4.973412e-06,0.01499909,0.05,0.05,0,3.375e-05,-0.00574147,0.01560429,1.02407,1.574279,37833,0.4655892,999,187.3614
6990,1790193331.156,-0.1167601,-0.1529595,1.498514,-0.0149007,-0.001070857,0,-0.040458,-0.01881882,-0.000289366,-0.03423666,-0.00192132,-0.02373334,-0.0007126954,1.936925,-0.01325904,-0.02786572,0,-0.02480306,-0.01869415,-0.009500988,0.8872291,0.1580754,-0.005051547,-0.002547146,0.8868164,1.832723,0.8394763,1.938528,3.908291e-05,5.0625e-05,11.31606,4.422108e-05,2.132096e-08,2.314223e-08,5.093704e-06,0.01458027,0,0.1,0,5.0625e-05,-0.0061765,0.01318465,1.036213,1.556365,37917,0.4655555,999,188.3025
6991,1790193333.764,-0.1131413,-0.1570021,1.498514,-0.0134125,-0.00103363,0,-0.03460508,-0.01819297,-2.337903e-05,-0.03015389,-0.001900921,-0.01968,-0.0006690652,1.928313,-0.01363441,-0.0229124,0,-0.02579797,-0.01908948,-0.009971458,0.8856051,0.2072515,-0.00510848,-0.002453347,0.884971,1.813187,0.8270175,1.931077,3.91778e-05,5.0625e-05,11.3147,4.430176e-05,2.127145e-08,2.345099e-08,5.079236e-06,0.01357456,0,0.05,0,5.0625e-05,-0.006179406,0.01336135,1.038308,1.563255,37786,0.4655197,999,187.2991
6992,1790193336.387,-0.1168323,-0.1500086,1.498514,-0.0165335,-0.0009480265,0,-0.04307311,-0.01916516,-0.0004178161,-0.0375024,-0.001917894,-0.02674001,-0.0008027288,1.93335,-0.01399475,-0.03186705,0,-0.02706429,-0.02695119,-0.01108533,0.8724257,0.1169003,-0.005103038,-0.002870888,0.8797505,1.78919,0.8458688,1.930977,3.801123e-05,5.0625e-05,11.31553,4.33906e-05,2.07497e-08,2.287038e-08,5.335746e-06,0.01441068,0,0.05,0,5.0625e-05,-0.005230712,0.01586067,1.039405,1.56971,37677,0.4655912,999,187.7613
6993,1790193339.027,-0.1178122,-0.154295,1.498514,-0.01365469,-0.001006487,0,-0.04374756,-0.01832323,-0.001069677,-0.03903624,-0.001929912,-0.02680001,-0.0009668192,1.9366,-0.01403285,-0.03205935,0,-0.02618928,-0.02357885,-0.01109117,0.8805884,0.1191003,-0.005110282,-0.002798714,0.8864282,1.818601,0.823383,1.926597,3.811294e-05,3.375e-05,11.31861,4.343295e-05,2.09944e-08,2.33712e-08,5.27565e-06,0.01600646,0.1,0.1,0,3.375e-05,-0.004420784,0.01696689,1.046937,1.586863,37324,0.4656895,999,187.3601
6994,1790193341.671,-0.1162476,-0.1561867,1.498514,-0.01438065,-0.001203398,0,-0.04090543,-0.0187622,-0.0005284659,-0.03482,-0.001929326,-0.02468801,-0.0007319881,1.934065,-0.01303917,-0.02864635,0,-0.02437042,-0.02092753,-0.01032521,0.8857393,0.1424727,-0.005125472,-0.002640061,0.8841419,1.814832,0.8371472,1.933694,3.878222e-05,2.25e-05,11.32315,4.41945e-05,2.134017e-08,2.402589e-08,5.366908e-06,0.01263348,0.1,0.1,0,2.25e-05,-0.004667229,0.02466962,1.053355,1.576702,37377,0.4657985,999,187.1953
6995,1790193344.325,-0.1165844,-0.1531985,1.498514,-0.01511429,-0.001249923,0,-0.04417084,-0.01818013,-0.000759364,-0.03976146,-0.001928326,-0.02656667,-0.0006930673,1.944942,-0.01385906,-0.02999833,0,-0.02673645,-0.0268997,-0.01082597,0.8751411,0.1184517,-0.00518519,-0.002771216,0.8840332,1.812468,0.8148016,1.920994,4.238448e-05,3.375e-05,11.32678,4.820825e-05,2.777025e-08,2.586855e-08,5.770137e-06,0.01129022,0,0.1,0,3.375e-05,-0.004729282,0.01789153,1.060298,1.586934,37134,0.4658576,996.53,186.6434
6996,1790193346.963,-0.1155822,-0.152166,1.498514,-0.01510426,-0.001057819,-0.00125,-0.03869348,-0.01810681,-0.005189716,-0.03409948,-0.001901709,-0.02240501,-0.0008008005,1.929938,-0.01402327,-0.02709616,0,-0.02606787,-0.02633186,-0.0108898,0.8747636,0.1778601,-0.005137225,-0.002674005,0.8785827,1.757977,0.8045732,1.919142,4.006172e-05,5.0625e-05,11.32606,4.547154e-05,2.098294e-08,2.353319e-08,5.365306e-06,0.01410208,0,0.1,0,5.0625e-05,-0.006399935,0.01353926,1.047877,1.582755,37368,0.4657209,999,187.7394
6997,1790193349.636,-0.1158078,-0.1537894,1.498514,-0.01502105,-0.001045227,-0.00125,-0.03860027,-0.01854843,-0.0005777434,-0.03342013,-0.00193399,-0.02350751,-0.0007961715,1.929531,-0.01316963,-0.02791814,0,-0.02407667,-0.02156389,-0.009974468,0.8850712,0.1634613,-0.00504103,-0.002569317,0.8832152,1.814116,0.8287181,1.934698,4.110179e-05,3.375e-05,11.32087,4.638629e-05,2.184209e-08,2.37885e-08,5.238864e-06,0.01542434,0.05,0.05,0,3.375e-05,-0.005941832,0.01426877,1.068955,1.591071,36956,0.4656258,999,187.6901
6998,1790193352.268,-0.1164363,-0.1556582,1.498514,-0.01514952,-0.001352124,0,-0.04114837,-0.01854689,-0.0001605698,-0.03776651,-0.00193935,-0.024205,-0.001097867,1.931563,-0.01408834,-0.02875617,0,-0.02612099,-0.02106499,-0.01119105,0.8785798,0.1475054,-0.005083198,-0.002653242,0.8862228,1.822806,0.8406498,1.918749,3.914894e-05,3.375e-05,11.31946,4.464128e-05,2.384557e-08,2.410724e-08,5.444388e-06,0.01129141,0,0.05,0,3.375e-05,-0.006561936,0.01427608,1.046589,1.578667,37445,0.4656114,995.34,186.9668
6999,1790193354.926,-0.1146961,-0.148354,1.498514,-0.0138019,-0.001481967,0,-0.03835312,-0.01939198,-0.0004452673,-0.03450793,-0.001949558,-0.02205,-0.0007216516,1.92945,-0.01329415,-0.02588534,0,-0.02496157,-0.02153416,-0.009502914,0.8871546,0.1781319,-0.005014481,-0.002548312,0.8870072,1.818871,0.8536739,1.934129,3.941929e-05,3.375e-05,11.31882,4.444907e-05,2.135407e-08,2.359122e-08,4.98484e-06,0.01124408,0,0.05,0,3.375e-05,-0.007484555,0.013591,1.058608,1.585972,37171,0.4655885,999,187.7629
7000,1790193357.553,-0.1179167,-0.1548834,1.498514,-0.01616364,-0.001230601,0,-0.04298181,-0.01829503,-0.009313216,-0.03810164,-0.001919842,-0.02533001,-0.0008857639,1.936058,-0.01416041,-0.0306635,0,-0.02770658,-0.02309346,-0.01042202,0.8618674,0.1355065,-0.005122538,-0.002795996,0.8813772,1.784156,0.8112573,1.928324,4.078799e-05,3.375e-05,11.31883,4.573795e-05,2.100516e-08,2.293642e-08,4.906016e-06,0.01084621,0,0.05,0,3.375e-05,-0.00726667,0.01451507,1.043724,1.575626,37529,0.4656309,999,187.8062
7001,1790193360.187,-0.1199523,-0.1562654,1.498514,-0.01739336,-0.001083576,0,-0.04632459,-0.01715077,-0.002946494,-0.04336463,-0.001864305,-0.02768668,-0.0009867538,1.927175,-0.01584646,-0.03190645,0,-0.03072994,-0.02973206,-0.01369052,0.8591986,0.1185726,-0.005227705,-0.003070045,0.87503,1.766001,0.8073999,1.896818,4.102106e-05,3.375e-05,11.32249,4.591107e-05,2.098757e-08,2.340603e-08,4.845615e-06,0.01253087,0,0.05,0,3.375e-05,-0.00642315,0.01892748,1.041169,1.55815,37819,0.4657506,999,187.7262
7002,1790193362.827,-0.1155837,-0.156567,1.498514,-0.01567776,-0.0009081931,0,-0.03944657,-0.01824813,-0.002329899,-0.03547475,-0.001926464,-0.02232334,-0.0009050084,1.936167,-0.01419122,-0.02661211,0,-0.02668532,-0.02263416,-0.009953436,0.8738583,0.17702,-0.005135072,-0.002596018,0.8799312,1.775277,0.8166523,1.93401,4.232677e-05,3.375e-05,11.32765,4.726823e-05,2.12293e-08,2.443671e-08,4.895803e-06,0.01295655,0.05,0.1,0,3.375e-05,-0.006441326,0.01596109,1.057344,1.575669,37335,0.4658324,999,188.0511
7003,1790193365.472,-0.1217023,-0.1543432,1.498514,-0.01565022,-0.0008154155,0,-0.04721468,-0.01992918,-0.0008792616,-0.04525173,-0.001941326,-0.02704001,-0.001108301,1.940175,-0.01620032,-0.03266961,0,-0.02879353,-0.01663392,-0.01137563,0.8729638,0.118758,-0.004927876,-0.002908342,0.8916259,1.846423,0.864354,1.913553,4.065453e-05,5.0625e-05,11.32779,4.551886e-05,2.170827e-08,2.490315e-08,4.817723e-06,0.01420455,0,0.1,0,5.0625e-05,-0.007440915,0.01525949,1.052182,1.578227,37372,0.4657964,999,187.9197
7004,1790193368.096,-0.1177177,-0.1549599,1.498514,-0.01359932,-0.001424806,-0.01333333,-0.04214911,-0.01912579,-0.0006988731,-0.03580039,-0.001952,-0.02638668,-0.000895788,1.941475,-0.01316467,-0.03139636,0,-0.02486805,-0.0197972,-0.01029471,0.8857085,0.1190585,-0.005029751,-0.002655913,0.8808057,1.820589,0.8572997,1.932956,4.329872e-05,3.375e-05,11.32567,4.829939e-05,2.083237e-08,2.296575e-08,4.956868e-06,0.01463529,0.05,0.05,0,3.375e-05,-0.005536279,0.01373812,1.040749,1.575808,37569,0.465755,993.47,187.4835
7005,1790193370.732,-0.1197357,-0.1557695,1.498514,-0.01483351,-0.001190388,0,-0.04416733,-0.01834992,0,-0.03798991,-0.001925511,-0.02618801,-0.0007521195,1.946545,-0.01369756,-0.03085735,0,-0.0262221,-0.0236084,-0.01105067,0.8810098,0.1185978,-0.005156762,-0.002763308,0.8835449,1.814446,0.8000523,1.928841,3.850974e-05,3.375e-05,11.32293,4.359989e-05,2.047286e-08,2.302745e-08,5.046645e-06,0.0136908,0.05,0.1,0,3.375e-05,-0.008023288,0.01424661,1.04436,1.578758,37476,0.465633,999,187.815
7006,1790193373.356,-0.119885,-0.1537414,1.498514,-0.01578542,-0.001068594,0,-0.04497524,-0.01838149,-0.0009560868,-0.03893636,-0.001920002,-0.02659201,-0.0008570323,1.936145,-0.01395171,-0.03075158,0,-0.02540073,-0.02159254,-0.0115056,0.878601,0.1189412,-0.005125999,-0.002810759,0.88261,1.795676,0.8205308,1.92681,3.903146e-05,3.375e-05,11.31773,4.401374e-05,2.09921e-08,2.373015e-08,4.937555e-06,0.01021071,0,0.05,0,3.375e-05,-0.00858922,0.01358666,1.046607,1.570076,37568,0.4654937,999,187.3216
7007,1790193375.989,-0.113601,-0.1528649,1.498514,-0.01436493,-0.0009601674,0,-0.03385492,-0.01867928,0,-0.02987934,-0.001906356,-0.01980001,-0.0007379646,1.928865,-0.01317422,-0.0234533,0,-0.02450591,-0.017743,-0.009114971,0.8891808,0.2133885,-0.00516803,-0.002439818,0.880011,1.800223,0.8343562,1.944863,4.213322e-05,5.0625e-05,11.3138,4.747378e-05,2.098328e-08,2.371524e-08,5.295854e-06,0.0146657,0,0.1,0,5.0625e-05,-0.008893392,0.0162257,1.051585,1.574021,37440,0.4654564,999,187.805
7008,1790193378.617,-0.1181646,-0.153401,1.498514,-0.01478283,-0.001202713,0,-0.04490625,-0.01821358,-0.0006864985,-0.04007102,-0.001928348,-0.02663001,-0.0009835813,1.934,-0.01404886,-0.03177625,0,-0.02688257,-0.02487877,-0.01093009,0.877207,0.1190866,-0.005202192,-0.002765609,0.8798196,1.808375,0.8251991,1.924496,4.124967e-05,5.0625e-05,11.31612,4.64336e-05,2.085396e-08,2.35999e-08,5.139477e-06,0.01442854,0,0.05,0,5.0625e-05,-0.006687733,0.01509456,1.04684,1.574611,37499,0.4654976,999,187.4978
7009,1790193381.245,-0.1197843,-0.1546483,1.498514,-0.01495468,-0.001275511,0,-0.04481591,-0.01922696,-0.0002393401,-0.03908623,-0.001945928,-0.02733,-0.0007381863,1.93465,-0.01388647,-0.03087182,0,-0.02521289,-0.02360676,-0.01003399,0.8770432,0.118638,-0.005017131,-0.002775378,0.8863194,1.815818,0.8569852,1.920043,4.041376e-05,3.375e-05,11.31595,4.54291e-05,2.069198e-08,2.368004e-08,4.970967e-06,0.0143605,0.05,0.05,0,3.375e-05,-0.006801672,0.01388132,1.04735,1.57365,37506,0.4654303,999,187.1548
7010,1790193383.876,-0.1217754,-0.1585055,1.498514,-0.01603856,-0.0009996884,0,-0.05329015,-0.0193825,0,-0.04920416,-0.001937921,-0.03624001,-0.001392433,1.953826,-0.01485273,-0.04560335,0,-0.03004507,-0.0220089,-0.01129309,0.8626165,0,-0.004975525,-0.003169043,0.8851466,1.836706,0.8752748,1.945432,3.853895e-05,5.0625e-05,11.31408,4.355279e-05,2.071635e-08,2.319532e-08,4.969924e-06,0.01444161,0,0.1,0,5.0625e-05,-0.007263024,0.01365955,1.04909,1.575196,37459,0.4653931,999,187.7713
7011,1790193386.511,-0.1172059,-0.1532166,1.498514,-0.01524124,-0.001238863,0,-0.03945833,-0.01918853,0,-0.0332309,-0.001953861,-0.02433001,-0.0007299784,1.932538,-0.01294856,-0.02918398,0,-0.024378,-0.01935824,-0.00956645,0.8843052,0.1478786,-0.005098568,-0.002517424,0.8804203,1.812162,0.8596184,1.941834,3.787383e-05,3.375e-05,11.31144,4.319449e-05,2.109423e-08,2.405669e-08,5.275513e-06,0.01416558,0.05,0.05,0,3.375e-05,-0.007255744,0.01290331,1.044152,1.584294,37400,0.4652688,999,187.5749
7012,1790193389.137,-0.117107,-0.1550558,1.498514,-0.01601332,-0.000935568,-0.001666667,-0.04344946,-0.01766518,-0.001238695,-0.03682425,-0.001852229,-0.02706001,-0.000958332,1.941259,-0.01348706,-0.03191071,0,-0.02760889,-0.0257593,-0.01216832,0.8699393,0.1182623,-0.005189206,-0.002895087,0.8809916,1.766002,0.8189313,1.929679,3.882261e-05,5.0625e-05,11.3065,4.399244e-05,2.027127e-08,2.29126e-08,5.126651e-06,0.01371829,0,0.1,0,5.0625e-05,-0.008337184,0.01447186,1.054044,1.564029,37548,0.4652118,999,187.299
7013,1790193391.725,-0.1091886,-0.1485058,1.498514,-0.01382295,-0.001424838,0,-0.03272996,-0.01911016,-0.0004323158,-0.02837945,-0.001932753,-0.01813,-0.000519836,1.914824,-0.01257151,-0.01974552,0,-0.02463851,-0.02350407,-0.008734886,0.890962,0.2384348,-0.005094758,-0.002276629,0.8873111,1.838156,0.8649238,1.937668,3.988759e-05,5.0625e-05,11.30531,4.504091e-05,2.021883e-08,2.33883e-08,5.109707e-06,0.01256304,0,0.05,0,5.0625e-05,-0.007653315,0.01358261,1.039517,1.53476,38187,0.4651737,999,187.444
7014,1790193394.350,-0.1204465,-0.1524593,1.498514,-0.01549186,-0.001163752,0,-0.04779888,-0.01890357,-0.0001481505,-0.04298936,-0.001925567,-0.02981501,-0.0009690033,1.9431,-0.01455865,-0.03464326,0,-0.02824212,-0.02319315,-0.0108141,0.8711902,0.08851062,-0.005055498,-0.002960584,0.8874351,1.824302,0.8411748,1.920127,4.008112e-05,1.5e-05,11.30251,4.518759e-05,2.018571e-08,2.295292e-08,5.063342e-06,0.01516181,0.2,0.1,0,1.5e-05,-0.004919179,0.01455912,1.050429,1.567658,37548,0.4650899,999,187.871
7015,1790193396.986,-0.1181013,-0.1536626,1.498514,-0.01558204,-0.001069957,-0.002857144,-0.04285237,-0.01884776,-1.387699e-05,-0.03809899,-0.001926244,-0.02566287,-0.0008383289,1.938597,-0.01415295,-0.02967931,0,-0.02734983,-0.02350724,-0.01038156,0.8749702,0.1350193,-0.005101328,-0.002756238,0.8833982,1.82684,0.8432173,1.92773,3.72941e-05,2.25e-05,11.30069,4.187543e-05,2.013504e-08,2.281044e-08,4.538384e-06,0.009281057,0,0.1,0,2.25e-05,-0.006919772,0.01310815,1.055565,1.571686,37417,0.4650325,999,187.6161
7016,1790193399.637,-0.119326,-0.1547244,1.498514,-0.01437092,-0.001268626,0,-0.04716143,-0.01856711,-0.000376078,-0.04104779,-0.001919666,-0.03056001,-0.001046297,1.945635,-0.0134876,-0.03542034,0,-0.02564991,-0.02495069,-0.01115007,0.8805029,0.07117196,-0.005121762,-0.002894228,0.891494,1.801623,0.843792,1.925682,4.128751e-05,3.375e-05,11.30229,4.622526e-05,2.057515e-08,2.317908e-08,4.893997e-06,0.01177286,0,0.1,0,3.375e-05,-0.006713141,0.02431842,1.067496,1.576717,37177,0.4652219,999,187.7533
7017,1790193402.248,-0.1242152,-0.1550628,1.498514,-0.01433428,-0.001740329,0,-0.05458494,-0.01874349,0,-0.04800691,-0.001914882,-0.03529001,-0.001016344,1.955126,-0.01427174,-0.04090541,0,-0.02776575,-0.02906137,-0.01215725,0.8693602,0,-0.005083627,-0.003023872,0.8875889,1.80066,0.8222195,1.909914,4.169369e-05,3.375e-05,11.30978,4.699246e-05,2.140227e-08,2.350373e-08,5.253873e-06,0.009778534,0,0.05,0,3.375e-05,-0.008888518,0.0147835,1.042806,1.561827,37741,0.4653532,994.45,186.1574
7018,1790193404.877,-0.1160566,-0.1533995,1.498514,-0.01549071,-0.0009627311,0,-0.04376098,-0.01797209,-0.003107813,-0.03772015,-0.001910043,-0.02735501,-0.0007622116,1.942938,-0.01351588,-0.0312104,0,-0.02674832,-0.02001987,-0.01000193,0.8799171,0.1191976,-0.005107125,-0.002784158,0.8822029,1.821986,0.8147078,1.933691,3.948428e-05,3.375e-05,11.31155,4.425392e-05,2.055989e-08,2.294899e-08,4.726128e-06,0.009665696,0,0.05,0,3.375e-05,-0.009131632,0.01551006,1.050017,1.572686,37481,0.4652975,999,187.9739
7019,1790193407.485,-0.1165964,-0.1542985,1.498514,-0.01437121,-0.001190139,0,-0.04212897,-0.01871167,-9.441376e-06,-0.03622938,-0.001904323,-0.02467,-0.0007607191,1.93465,-0.01330918,-0.02821234,0,-0.02575166,-0.02105361,-0.01138026,0.8772357,0.1481941,-0.005073484,-0.002754243,0.8852872,1.819448,0.8175856,1.928407,4.066176e-05,3.375e-05,11.30905,4.552661e-05,2.032595e-08,2.30609e-08,4.821467e-06,0.01649786,0.05,0.1,0,3.375e-05,-0.006569864,0.01828691,1.048177,1.551909,37807,0.4653026,999,187.7446
7020,1790193410.128,-0.1135594,-0.1497621,1.446463,-0.01512079,-0.001090719,-0.006500002,-0.04279407,-0.01796473,-0.006732936,-0.03754193,-0.00186031,-0.02567601,-0.001086486,1.858878,-0.01361104,-0.03072046,0,-0.02611967,-0.02473504,-0.01046643,0.843184,0.1133605,-0.004994628,-0.002632726,0.8529608,1.728268,0.8073925,1.854165,4.231266e-05,3.375e-05,11.31259,4.737408e-05,2.079085e-08,2.395152e-08,5.016674e-06,0.01124735,0,0.05,0,3.375e-05,-0.008195966,0.01677665,1.064096,1.572288,37287,0.4654297,995.53,186.5341
7021,1790193412.711,-0.124799,-0.1552205,1.498514,-0.01452526,-0.001302944,0,-0.05929719,-0.01923612,-0.0007378787,-0.05550016,-0.001961116,-0.03597001,-0.001559703,1.9444,-0.01675551,-0.04337018,0,-0.03185815,-0.02830612,-0.01507838,0.8608272,0,-0.004989617,-0.003343779,0.8936059,1.828021,0.8459157,1.897558,4.027546e-05,3.375e-05,11.31618,4.589756e-05,2.108322e-08,2.386236e-08,5.577155e-06,0.01077541,0,0.05,0,3.375e-05,-0.007181375,0.02041821,1.047119,1.528861,38161,0.4654855,995.53,186.8689
7022,1790193415.333,-0.1159748,-0.1534578,1.498514,-0.01532132,-0.0009913378,0,-0.04184062,-0.01796654,-0.0002499137,-0.03792529,-0.001911173,-0.02368667,-0.0008753247,1.933025,-0.01440179,-0.02868301,0,-0.02646887,-0.02730665,-0.01025091,0.8698254,0.1559452,-0.005185038,-0.002661463,0.8808061,1.805329,0.8065414,1.930279,4.325977e-05,3.375e-05,11.31892,4.914188e-05,2.520161e-08,2.630047e-08,5.830602e-06,0.01098605,0,0.05,0,3.375e-05,-0.00695505,0.01809971,1.053178,1.562044,37589,0.4655901,999,188.0438
7023,1790193417.951,-0.1149258,-0.152316,1.498514,-0.01485125,-0.0008170176,0,-0.0406028,-0.01809781,-0.001133483,-0.03442187,-0.001917536,-0.02409334,-0.0009398737,1.929775,-0.01326432,-0.02813033,0,-0.02545962,-0.01918683,-0.009456275,0.8855152,0.1582348,-0.00514325,-0.002579632,0.8792757,1.804475,0.8196515,1.9367,4.267907e-05,3.375e-05,11.32509,4.856453e-05,2.726362e-08,3.274192e-08,5.82545e-06,0.0165584,0.05,0.1,0,3.375e-05,-0.005311328,0.01694625,1.047985,1.563304,37645,0.4658268,990.35,185.8042
7024,1790193420.587,-0.1163235,-0.1515609,1.498514,-0.01508402,-0.001004627,-0.01166667,-0.04063093,-0.01797728,-0.001042578,-0.03599994,-0.0019167,-0.02392001,-0.0006885215,1.929775,-0.01382899,-0.02789045,0,-0.02534346,-0.02759741,-0.01104819,0.8806952,0.1590413,-0.005181307,-0.002666681,0.884577,1.788452,0.8270712,1.940475,3.916522e-05,2.25e-05,11.33146,4.444859e-05,2.162725e-08,2.380666e-08,5.237936e-06,0.01333555,0.05,0.05,0,2.25e-05,-0.005452162,0.01595393,1.052811,1.575647,37399,0.4658803,994.87,186.8685
7025,1790193423.207,-0.1148232,-0.1521066,1.498514,-0.01543344,-0.001021083,0,-0.04070944,-0.01844656,-0.001347901,-0.03556766,-0.00191901,-0.02416667,-0.0008908075,1.937142,-0.01365986,-0.02872005,0,-0.02408877,-0.02604406,-0.009631706,0.881361,0.1585809,-0.005151487,-0.002545357,0.8838024,1.788848,0.8352121,1.934452,4.211253e-05,3.375e-05,11.33346,4.751629e-05,2.176766e-08,2.398837e-08,5.358009e-06,0.01175537,0,0.1,0,3.375e-05,-0.006098238,0.01865673,1.043802,1.569382,37618,0.4659166,999,187.5799
7026,1790193425.829,-0.1153734,-0.1558605,1.498514,-0.01468042,-0.001101909,0,-0.03999234,-0.01829158,-3.210306e-05,-0.03461893,-0.001929057,-0.02481601,-0.0008242388,1.936015,-0.01324546,-0.02962584,0,-0.02539972,-0.02104848,-0.01000094,0.8850374,0.1426479,-0.005190324,-0.002652328,0.8806681,1.780076,0.8307263,1.930261,4.584195e-05,3.375e-05,11.33798,5.164492e-05,2.308914e-08,2.482767e-08,5.755056e-06,0.01439511,0.05,0.1,0,3.375e-05,-0.007317724,0.01997958,1.036374,1.579316,37582,0.4661031,993.18,185.9753
7027,1790193428.446,-0.1185265,-0.1558129,1.498514,-0.01605641,-0.001046703,0,-0.04399218,-0.01813561,-0.001104848,-0.03978833,-0.001905454,-0.02741334,-0.0008779287,1.939742,-0.01444693,-0.03185228,0,-0.02792381,-0.02733454,-0.01176089,0.8660468,0.1181801,-0.00507808,-0.002842158,0.8787279,1.783545,0.8047969,1.921481,3.960192e-05,3.375e-05,11.3453,4.535805e-05,2.22825e-08,2.419164e-08,5.709656e-06,0.01069896,0,0.05,0,3.375e-05,-0.007905228,0.01561478,1.027297,1.583522,37652,0.4662308,995.01,186.5045
7028,1790193431.063,-0.1131067,-0.1536212,1.498514,-0.01421287,-0.001193277,0,-0.0368106,-0.01844061,-0.002139455,-0.03262781,-0.00192427,-0.02216,-0.0007107606,1.92815,-0.01336681,-0.02657768,0,-0.02466091,-0.02220155,-0.009703792,0.884221,0.1781507,-0.005086189,-0.002502077,0.8839297,1.822627,0.8344264,1.935777,4.05692e-05,5.0625e-05,11.34708,4.604134e-05,2.119461e-08,2.45546e-08,5.426388e-06,0.01431081,0,0.1,0,5.0625e-05,-0.00690663,0.01416701,1.034213,1.575514,37668,0.4662105,999,187.7873
7029,1790193433.661,-0.1097412,-0.1543103,1.498514,-0.01523896,-0.0009950455,0,-0.02679626,-0.01790139,0,-0.02485147,-0.001886726,-0.01354,-0.0003122324,1.915799,-0.01322868,-0.016337,0,-0.02635746,-0.02303367,-0.00945337,0.8703437,0.2933503,-0.005044792,-0.002287814,0.8751332,1.766635,0.8247826,1.939797,3.931804e-05,5.0625e-05,11.34635,4.441958e-05,2.145725e-08,2.311561e-08,5.056967e-06,0.01406661,0,0.05,0,5.0625e-05,-0.006607173,0.01762472,1.03286,1.558704,37932,0.4662468,999,188.2634
7030,1790193436.270,-0.114368,-0.1516529,1.498514,-0.01561499,-0.001114889,0,-0.03862445,-0.01846971,-1.178463e-05,-0.03274072,-0.001940132,-0.02382667,-0.0007688726,1.935083,-0.01298481,-0.02851118,0,-0.02419229,-0.02114632,-0.009519449,0.8893608,0.1587531,-0.005121961,-0.002568025,0.885015,1.803751,0.8279392,1.93334,4.223768e-05,5.0625e-05,11.3483,4.759694e-05,2.118782e-08,2.331974e-08,5.314754e-06,0.01437612,0,0.05,0,5.0625e-05,-0.006368977,0.01648474,1.02879,1.573683,37773,0.4662811,999,187.7856
7031,1790193438.870,-0.113123,-0.1541853,1.498514,-0.01519782,-0.001134492,0,-0.0335696,-0.01841471,-0.000391121,-0.02869206,-0.001921488,-0.01959601,-0.0005657662,1.930295,-0.01281536,-0.02305773,0,-0.02367034,-0.01907146,-0.008831195,0.8859024,0.2123992,-0.005135274,-0.002363888,0.8832504,1.799986,0.8281199,1.946204,3.963506e-05,5.0625e-05,11.34902,4.477632e-05,2.066669e-08,2.324602e-08,5.097355e-06,0.01291659,0,0.05,0,5.0625e-05,-0.008025412,0.0136743,1.01354,1.579748,37907,0.4662772,999,187.6016
