step,wall_time,Episode_Reward/action_rate,Episode_Reward/action_rate_arm,Episode_Reward/alive,Episode_Reward/ang_vel_xy,Episode_Reward/arm_torque_margin,Episode_Reward/base_height,Episode_Reward/collision,Episode_Reward/dof_acc,Episode_Reward/dof_acc_arm,Episode_Reward/dof_pos_limits,Episode_Reward/dof_vel,Episode_Reward/dof_vel_arm,Episode_Reward/feet_air_time,Episode_Reward/feet_contact_forces,Episode_Reward/feet_contact_number,Episode_Reward/feet_drag,Episode_Reward/feet_height,Episode_Reward/feet_height_high,Episode_Reward/feet_pos_xy,Episode_Reward/fixture_force_tracking,Episode_Reward/fixture_lost,Episode_Reward/fixture_seat,Episode_Reward/hip_pos,Episode_Reward/lin_vel_z,Episode_Reward/ref_dof_leg,Episode_Reward/stand_still,Episode_Reward/torque_limits,Episode_Reward/torques,Episode_Reward/tracking_ang_vel,Episode_Reward/tracking_ee_force_world,Episode_Reward/tracking_ee_orn_roll,Episode_Reward/tracking_lin_vel_force_world,Fixture/force_ceiling_n,Fixture/lost_backed_off_fraction,Fixture/lost_fraction,Fixture/lost_lifted_off_fraction,Fixture/lost_slid_off_fraction,Fixture/mean_error_n,Fixture/press_lost_fraction,Fixture/press_slip_radius_m,Fixture/relative_force_error,Fixture/relative_force_error_ema,Loss/base_velocity,Loss/effective_lr,Loss/entropy,Loss/estimator,Loss/force_base,Loss/force_ee,Loss/gripper_pos,Loss/kl,Loss/kl_above_upper,Loss/kl_below_lower,Loss/kl_first_minibatch,Loss/learning_rate,Loss/surrogate,Loss/value,Perf/collection_time,Perf/learning_time,Perf/total_fps,Policy/mean_std,Train/mean_episode_length,Train/mean_reward
14341,1790244392.821,-0.6306856,-0.8258785,1.498514,-0.06554537,-0.9414634,-0.0007628502,0,-0.2313385,-0.009699002,-0.01588686,-0.1523967,-0.001869363,-0.013235,-0.002157789,1.366211,-0.03701429,-0.009330108,-0.0002087995,-0.04641704,0.4963261,0,-0.3720245,-0.05046482,-0.02531362,0.7855591,0.359823,-0.007413251,-0.006207615,0.6201689,1.376817,0.7317996,1.818179,55,0,0,0,0.3333333,3.267939,1,0.15,0.1432565,0.269816,0.0006968296,7.59375e-05,28.83564,0.001846995,3.080524e-11,0.001070793,7.937239e-05,0.0134824,0.1,0.1,0,7.59375e-05,-0.01050727,0.2364005,1.26025,1.60626,34293,1.237291,790.06,89.99408
14342,1790244395.677,-0.6279653,-0.8341622,1.498514,-0.06583889,-0.8308567,-0.00118097,-0.009000001,-0.2138751,-0.009746918,-0.02724944,-0.1366853,-0.001904956,0,-0.001783415,1.349831,-0.03674918,0,0,-0.04185729,0.526827,0,-0.9406385,-0.04580859,-0.02526507,0.798224,0.4461757,-0.00707156,-0.005986842,0.6261958,1.458254,0.7770197,1.810061,55,0,0,0,0.6,4.05582,1,0.15,0.175163,0.3273473,0.0006909191,0.0001139063,28.83364,0.001849526,2.892631e-11,0.001078701,7.990641e-05,0.01083693,0,0.1,0,0.0001139063,-0.01144652,0.1882031,1.246454,1.599539,34541,1.236846,889.47,100.5332
14343,1790244398.655,-0.6321008,-0.8387359,1.498514,-0.06711514,-0.7250099,-0.001683789,-0.013,-0.2451184,-0.009567812,-0.0227294,-0.1643592,-0.00189036,-0.018956,-0.002348461,1.432253,-0.03655397,-0.01291813,-0.002799866,-0.04587091,0.4795183,0,-0.5948744,-0.05562926,-0.02739691,0.7823264,0.3085151,-0.007819787,-0.006713211,0.6170864,1.397977,0.7351861,1.791668,55,0,0,0,0.3333333,2.524603,1,0.15,0.1299976,0.2709552,0.0007084773,0.0001708594,28.8279,0.002063475,4.639471e-12,0.001271036,8.396268e-05,0.01504843,0,0.1,0,0.0001708594,-0.01226421,0.2712937,1.389591,1.576719,33140,1.236858,835.08,95.64728
14344,1790244401.633,-0.4615864,-0.5978504,1.080908,-0.04984164,-0.753311,-0.0006711133,0,-0.1751246,-0.006649354,-0.008146716,-0.1154838,-0.001354671,-0.01315601,-0.001453273,1.038208,-0.02587063,-0.008368685,-0.001647436,-0.03072189,0.5599074,-0.04,-0.05479928,-0.03587282,-0.01733605,0.5693571,0.2303594,-0.005449188,-0.004748623,0.4498783,1.131848,0.5335008,1.30828,55,0,0.5,0.5,0,1.286395,1,0.15,0.1513352,0.2810126,0.0007046401,0.0001139063,28.8303,0.002082228,1.301369e-11,0.001300958,7.662962e-05,0.01340192,0.1,0.1,0,0.0001139063,-0.01126514,0.2377849,1.390242,1.568176,33228,1.236925,844.54,97.65227
14345,1790244404.579,-0.5092804,-0.6746863,1.230344,-0.05561899,-0.7669219,-0.0006984215,-0.001666667,-0.1757037,-0.007967263,-0.01249189,-0.1136476,-0.001562264,-0.003493334,-0.001575249,1.126592,-0.03056591,-0.002253392,-0.0001730079,-0.03394098,0.5614458,-0.02222222,-0.470264,-0.03614341,-0.01892577,0.6602446,0.3427255,-0.005836179,-0.00498967,0.5110172,1.185017,0.6268734,1.489652,55,0.125,0.25,0.25,0.25,1.533168,1,0.15,0.1110771,0.273822,0.0007034039,0.0001139063,28.83083,0.002124645,2.937079e-11,0.001349294,7.19473e-05,0.0140021,0.05,0.1,0,0.0001139063,-0.01148859,0.24859,1.37937,1.554041,33511,1.237135,822.35,97.07939
14346,1790244407.509,-0.4676108,-0.6530208,1.165009,-0.04590949,-0.2509801,-0.0005056012,0,-0.1604008,-0.008074332,-0.006986135,-0.1029164,-0.001542527,0,-0.001658277,1.041357,-0.02805506,0,0,-0.02648104,0.1355836,-0.03333334,-1.030176,-0.0307183,-0.01914351,0.6483155,0.3547123,-0.005092203,-0.004200372,0.4852342,1.047589,0.6123849,1.422626,55,0,0.3333333,0.3333333,0.6666667,6.540554,1,0.15,0.7680947,0.2743105,0.00069835,0.0001708594,28.83316,0.001843028,1.559743e-12,0.001073935,7.074388e-05,0.01431454,0,0.1,0,0.0001708594,-0.01222115,0.2096033,1.365216,1.553762,33677,1.237033,821.11,93.72174
14347,1790244410.469,-0.624145,-0.8261485,1.498514,-0.06350718,-0.644195,-0.001196096,0,-0.2333899,-0.009607939,-0.01545239,-0.1515221,-0.001915943,-0.0172,-0.00238668,1.435113,-0.03562752,-0.01077873,-0.0002490411,-0.04244327,0.5477883,0,-0.5009335,-0.04257704,-0.02690842,0.8050334,0.335688,-0.007406987,-0.006226193,0.6376925,1.438517,0.7446026,1.81354,55,0,0,0,0.5,2.936775,1,0.15,0.1212484,0.2291034,0.0007007819,0.0001708594,28.82417,0.002458469,4.905268e-13,0.001685067,7.262014e-05,0.01510029,0,0.05,0,0.0001708594,-0.0123643,0.1758169,1.39024,1.557459,33349,1.235813,853.96,96.59615
14348,1790244413.412,-0.6212955,-0.8244748,1.498514,-0.06816319,-0.7469358,-0.00102361,-0.001111111,-0.230218,-0.009643901,-0.03966623,-0.1509434,-0.001925141,-0.01360667,-0.002137348,1.387445,-0.03512849,-0.008154204,-0.0007635676,-0.04080293,0.5351712,0,-0.6360604,-0.0477211,-0.02632667,0.8069491,0.3621649,-0.007665372,-0.006464928,0.6368511,1.469556,0.7546082,1.811981,55,0,0,0,0.5714287,4.53294,1,0.15,0.2294015,0.2015496,0.0007246757,0.0001708594,28.80722,0.002088681,8.871138e-11,0.00128775,7.62553e-05,0.01504122,0,0.05,0,0.0001708594,-0.01206921,0.196017,1.370497,1.560807,33535,1.234899,855.01,101.3088
14349,1790244416.348,-0.1187192,-0.156771,0.2955005,-0.01110857,-0.04536001,-0.0001131725,0,-0.04169406,-0.00142489,-0.006127188,-0.02668946,-0.0004024772,0,-0.0005021192,0.2659497,-0.007689183,0,0,-0.00709868,0.04270517,-0.1,-0.00812705,-0.006821282,-0.007037179,0.1662293,0.09045833,-0.001301551,-0.001020512,0.1227093,0.2931305,0.1418281,0.3672384,55,0,1,1,0,2.867542,1,0.15,0.1399086,0.4441032,0.0007200692,7.59375e-05,28.80191,0.002789287,8.372933e-11,0.001993955,7.526197e-05,0.01420253,0.1,0.05,0,7.59375e-05,-0.01188241,0.2964842,1.376785,1.54748,33616,1.235068,802.01,90.7079
14350,1790244419.291,-0.4820853,-0.6582279,1.175635,-0.0535145,-0.02106001,-0.0008944526,-0.005,-0.2001688,-0.007046805,-0.06966694,-0.1394962,-0.001530606,-0.0239,-0.002669536,1.126485,-0.02747009,-0.01581059,-0.003940296,-0.03136564,0.01631819,-0.025,-0.3895275,-0.05113719,-0.02244068,0.6309956,0.1855145,-0.006875619,-0.005756441,0.4788632,1.060686,0.5617282,1.371853,55,0,0.5,0.5,0.5,1.710252,1,0.15,0.2105448,0.3005049,0.0007002573,0.0001139063,28.80623,0.00210938,1.118401e-11,0.001333214,7.590796e-05,0.01062751,0,0.1,0,0.0001139063,-0.01130142,0.2571055,1.379773,1.549504,33559,1.23528,796.73,92.00212
14351,1790244422.227,-0.4462692,-0.596918,1.091259,-0.04786853,-0.7170217,-0.0006616437,-0.0008333334,-0.1503849,-0.006854034,-0.01576469,-0.09705766,-0.001389855,0,-0.001334725,0.9888491,-0.02779524,0,0,-0.02852438,0.5826957,-0.03333334,-0.484611,-0.03318467,-0.01737141,0.5874728,0.3266823,-0.005018249,-0.004341542,0.454321,1.066344,0.5381743,1.32035,55,0,0.3333333,0.3333333,0.3333333,1.966168,1,0.15,0.210103,0.215399,0.0007199149,0.0001708594,28.80671,0.002457074,7.12184e-11,0.00166135,7.580963e-05,0.01381839,0,0.1,0,0.0001708594,-0.01224744,0.1848549,1.365754,1.558098,33621,1.234897,836.01,99.56345
14352,1790244425.161,-0.1126877,-0.1679996,0.3060006,-0.01185799,-0.0126,-0.0002626455,0,-0.03791011,-0.002108475,-0.0004652912,-0.02425355,-0.0004085104,0,-0.0005699372,0.2883997,-0.008757144,0,0,-0.005848138,0.01395137,-0.1,-0.001456417,-0.006800234,-0.005609496,0.1738232,0.0941401,-0.001261897,-0.0009946035,0.1322399,0.3349172,0.169461,0.3759733,55,0,1,1,0,2.328064,1,0.15,0.1698505,0.1987227,0.000725474,0.0001139063,28.80071,0.002891925,1.34899e-11,0.002095061,7.138995e-05,0.0132114,0.05,0.05,0,0.0001139063,-0.01043115,0.2372288,1.358153,1.563579,33645,1.234674,800.17,92.65619
14353,1790244428.064,-0.5105091,-0.6874725,1.259411,-0.04938185,-0.7139341,-0.001195617,-0.016,-0.1908067,-0.008033483,-0.04828482,-0.1270695,-0.001595651,-0.008908,-0.001955232,1.117868,-0.0306445,-0.005711896,-0.0004525581,-0.03561274,0.415726,-0.02,-0.3094715,-0.04339013,-0.02220945,0.6690801,0.3077249,-0.00614817,-0.00501565,0.5215682,1.060434,0.5881248,1.515858,55,0.25,0.25,0.25,0,1.247424,1,0.15,0.1283534,0.1904474,0.0007371088,0.0001708594,28.7963,0.0025207,2.462955e-12,0.001700493,8.309841e-05,0.01428038,0,0.1,0,0.0001708594,-0.01184171,0.2012471,1.351533,1.539689,34000,1.234096,842.89,97.60993
14354,1790244430.983,-0.4681811,-0.6236813,1.133259,-0.0497728,-0.7166275,-0.0005993183,0,-0.1608141,-0.007500301,-0.02394386,-0.1027537,-0.001418808,0,-0.001488604,1.015924,-0.02799693,0,0,-0.03199046,0.5467489,-0.03333334,-0.4972306,-0.03534135,-0.01959208,0.6065191,0.3382069,-0.005257054,-0.004369321,0.4839444,1.119916,0.6074826,1.377097,55,0.1666667,0.3333333,0.3333333,0.1666667,3.09004,1,0.15,0.1374317,0.3737112,0.0007431196,0.0001708594,28.78686,0.002859397,7.923619e-13,0.002030524,8.57531e-05,0.01526958,0,0.05,0,0.0001708594,-0.01242621,0.2178987,1.362828,1.543753,33821,1.233752,799.74,91.74687
14355,1790244433.908,-0.3874159,-0.5091611,0.9380068,-0.04109306,-0.3770929,-0.0005954434,0,-0.1428972,-0.005780961,-0.01454061,-0.09400635,-0.001222564,-0.007166668,-0.00141767,0.8693395,-0.02204162,-0.00566334,-0.0001681486,-0.02553393,0.3044559,-0.03333334,-0.3304409,-0.03012871,-0.01838435,0.5092825,0.225844,-0.004867081,-0.004136112,0.3968201,0.8999278,0.4526183,1.108912,55,0,0.4,0.4,0.4,1.999442,1,0.15,0.1670648,0.5742947,0.0007278752,0.0001139063,28.78365,0.00271642,5.803632e-11,0.001905461,8.308415e-05,0.01458849,0.1,0.1,0,0.0001139063,-0.01047625,0.1895273,1.363727,1.549171,33747,1.233446,840.24,94.97514
14356,1790244436.835,-0.6273522,-0.8182733,1.498514,-0.06733837,-0.8273336,-0.0009113497,-0.005,-0.2572751,-0.009064863,-0.08445437,-0.1732569,-0.001876026,-0.02142,-0.002198762,1.398388,-0.03350944,-0.01389675,-0.002494275,-0.04674774,0.4284819,0,0,-0.05769018,-0.02765295,0.7767744,0.2718821,-0.008248581,-0.006787255,0.6244091,1.368151,0.717355,1.737848,55,0,0,0,0,2.713889,1,0.15,0.1245783,0.5331128,0.0007379216,7.59375e-05,28.77702,0.002532723,2.925058e-11,0.001709644,8.515751e-05,0.01326191,0.1,0.1,0,7.59375e-05,-0.01079326,0.2767121,1.363707,1.552466,33709,1.233106,766.83,89.99293
14357,1790244439.748,-0.5088651,-0.7075438,1.265411,-0.04422575,-0.08710504,-0.0006221319,0,-0.1802536,-0.00888881,-0.02073214,-0.1184782,-0.001700327,-0.007555999,-0.001981407,1.149659,-0.03002767,-0.004037781,-0.00060748,-0.02994993,0.0477475,-0.02,-1.000394,-0.03498337,-0.02167975,0.7054952,0.3409912,-0.005986544,-0.005051784,0.5286154,1.070774,0.6168798,1.516543,55,0,0.25,0.25,0.75,2.189214,1,0.15,0.8973631,0.3717477,0.0007105274,0.0001139063,28.77267,0.002209732,4.558931e-12,0.001426707,7.249822e-05,0.0114087,0,0.1,0,0.0001139063,-0.0111643,0.2237585,1.355995,1.544186,33895,1.232706,804.25,92.87515
14358,1790244442.685,-0.4198835,-0.5510706,1.015722,-0.04250711,-0.4520606,-0.0006084237,-0.0007142859,-0.1489966,-0.006374212,-0.02862336,-0.09576933,-0.001315937,-0.002340001,-0.001452363,0.9002202,-0.02439192,-0.00122973,-0.0003209297,-0.02614751,0.2819208,-0.04285715,-0.4463755,-0.03143235,-0.01775133,0.5539525,0.2900657,-0.004891828,-0.003969252,0.43446,0.9620956,0.4980186,1.217757,55,0.1666667,0.5,0.3333333,0.3333333,2.312577,1,0.15,0.1627113,0.3082039,0.0006895729,7.59375e-05,28.76635,0.002219704,1.870919e-11,0.001444194,8.593764e-05,0.0113696,0.1,0.1,0,7.59375e-05,-0.008987228,0.1944431,1.365835,1.559831,33600,1.232303,813.47,92.17939
14359,1790244445.584,-0.4493826,-0.6101673,1.108009,-0.04882918,-0.09320909,-0.0006475949,-0.006666667,-0.1703378,-0.006845005,-0.06123237,-0.1125003,-0.001471292,-0.01079333,-0.001936189,1.012375,-0.02550541,-0.007468495,-0.001511143,-0.02697322,0.04099112,-0.03333334,-0.5499772,-0.03345401,-0.01990862,0.6093231,0.2609583,-0.005911745,-0.005034996,0.4599206,0.9196666,0.5283985,1.298789,55,0,0.5,0.5,0.5,30.40634,1,0.15,1.305053,0.5276982,0.0007100338,0.0001139063,28.75831,0.002358419,1.357228e-11,0.001569727,7.865887e-05,0.01072866,0,0.1,0,0.0001139063,-0.01113695,0.2043621,1.349482,1.537182,34054,1.231663,784.91,88.99913
14360,1790244448.489,-0.4242595,-0.5497705,1.020608,-0.04810493,-0.71777,-0.0006788661,-0.003,-0.1623204,-0.006101656,-0.0114519,-0.105936,-0.001270428,-0.009680002,-0.001334838,0.9587178,-0.02439066,-0.006204237,-0.000250864,-0.03301141,0.4560466,-0.04,-0.008101981,-0.03209519,-0.01625536,0.5330457,0.2342167,-0.004992041,-0.004163498,0.4294169,0.976532,0.5005673,1.234956,55,0,0.5,0.5,0,1.980675,1,0.15,0.09395604,0.3616521,0.0007361896,0.0001139063,28.75006,0.003348971,1.478701e-10,0.002536619,7.616279e-05,0.01439084,0.05,0.1,0,0.0001139063,-0.0115011,0.220139,1.362675,1.530183,33981,1.231286,828.61,95.99232
14361,1790244451.489,-0.3959311,-0.5182123,0.9637548,-0.04487007,-0.5346724,-0.0009114112,-0.02875001,-0.1324496,-0.006097468,-0.024913,-0.08501735,-0.001224633,0,-0.001369454,0.87388,-0.02404941,0,0,-0.02819301,0.3633573,-0.025,-0.4486383,-0.02898998,-0.01709799,0.5112299,0.2863038,-0.004641141,-0.003808568,0.4007411,0.904384,0.5101331,1.163629,55,0,0.25,0.25,0.5,4.94073,1,0.15,0.2296512,0.2991545,0.0007017073,0.0001708594,28.74702,0.002352364,4.584435e-11,0.001545814,0.0001048428,0.01422927,0,0.1,0,0.0001708594,-0.01214694,0.2053624,1.350471,1.637587,32898,1.231057,828.65,96.58337
14362,1790244454.406,-0.6065996,-0.8191117,1.498514,-0.06554057,-0.713576,-0.001256645,-0.001666667,-0.214291,-0.009662079,-0.01787649,-0.1407897,-0.00190103,-0.007490001,-0.001963817,1.415937,-0.03638963,-0.004732276,-0.001427808,-0.04357332,0.4837798,0,-0.7476818,-0.04767006,-0.02486753,0.7978077,0.3898297,-0.007366366,-0.006137326,0.6281043,1.425832,0.7587507,1.813207,55,0,0,0,0.6,5.326756,1,0.15,0.1733356,0.28694,0.000683947,0.0001139063,28.74311,0.00205971,1.093648e-11,0.001280339,9.542444e-05,0.01490979,0.05,0.05,0,0.0001139063,-0.01043798,0.2351934,1.365033,1.538581,33855,1.230693,785,90.81306
14363,1790244457.308,-0.3818974,-0.5065943,0.9313191,-0.03905218,-0.3615664,-0.0006481339,-0.004375,-0.1435442,-0.005866274,-0.008241873,-0.09340769,-0.001199275,-0.010285,-0.001341017,0.8920566,-0.02183591,-0.00588746,-0.001287109,-0.02583092,0.25611,-0.05,-0.2144679,-0.02788049,-0.0167474,0.502725,0.2089865,-0.004648037,-0.004012282,0.3904992,0.9205434,0.465908,1.125718,55,0,0.6666667,0.6666667,0.1666667,2.74917,1,0.15,0.1565557,0.2544779,0.0006920523,0.0001139063,28.73892,0.002143776,8.797836e-11,0.001352119,9.960371e-05,0.01447181,0.05,0.1,0,0.0001139063,-0.01133046,0.1998947,1.352884,1.537386,34012,1.230235,823.13,97.39241
14364,1790244460.216,-0.609216,-0.8227938,1.498514,-0.07238753,-0.0356008,-0.0009320569,-0.05999999,-0.2490869,-0.00906763,-0.02804105,-0.169209,-0.001982123,-0.0275,-0.002777771,1.418473,-0.03452238,-0.01696916,-0.003302799,-0.03946865,0.03389465,0,-0.6530595,-0.05235512,-0.03090879,0.8158069,0.2727672,-0.008161081,-0.007090806,0.6196146,1.329876,0.696243,1.758886,55,0,0,0,1,3.073211,1,0.15,0.5480348,0.2636892,0.0007022702,0.0001708594,28.728,0.001937106,6.237093e-11,0.001158051,7.678412e-05,0.01599083,0,0.1,0,0.0001708594,-0.01059941,0.164315,1.357848,1.538617,33939,1.229304,890.32,103.4169
14365,1790244463.221,-0.6036628,-0.8081228,1.498514,-0.06582525,-0.4496357,-0.002069497,-0.006000001,-0.2215521,-0.009669907,-0.02386192,-0.1455239,-0.001968144,-0.013104,-0.002049334,1.430693,-0.03621873,-0.009593307,-0.000501443,-0.03958896,0.2529383,0,-0.9502012,-0.05047653,-0.02401302,0.8038644,0.3582991,-0.007410939,-0.006548281,0.621776,1.367053,0.7628535,1.808292,55,0.25,0,0,0.5,4.275681,1,0.15,0.1897594,0.2129204,0.000717706,0.0001708594,28.71039,0.002701923,1.016671e-11,0.00191153,7.268741e-05,0.0150756,0,0.05,0,0.0001708594,-0.01170616,0.1450531,1.35063,1.640964,32860,1.227839,905.27,102.1241
14366,1790244466.137,-0.6143979,-0.8183579,1.498514,-0.06996055,-0.7104403,-0.001172535,-0.005,-0.2179326,-0.009658856,-0.011556,-0.140842,-0.001909931,-0.005596669,-0.001979507,1.375637,-0.03713391,-0.003835171,-5.018291e-05,-0.04056653,0.4075598,0,-0.7722502,-0.05268892,-0.02535753,0.7983004,0.409166,-0.007145231,-0.006044261,0.6362087,1.361512,0.7519341,1.803324,55,0,0,0,0.6,2.402049,1,0.15,0.2199567,0.2077152,0.0007162521,0.0001708594,28.69027,0.002086955,1.405689e-12,0.001293164,7.753972e-05,0.01447284,0,0.05,0,0.0001708594,-0.01157423,0.1510968,1.357896,1.546331,33848,1.226597,875.63,99.7862
14367,1790244469.056,-0.4335925,-0.5965335,1.098009,-0.03981002,-0.1811944,-0.0004953947,-0.005,-0.1432678,-0.007077374,-0.003049159,-0.09334622,-0.00147281,0,-0.001561216,0.9795402,-0.02677715,0,0,-0.02606209,0.1498609,-0.03333334,-0.9705418,-0.02833296,-0.01689222,0.6098706,0.3339992,-0.005111463,-0.004187417,0.4658329,1.023507,0.5722277,1.326202,55,0,0.3333333,0.3333333,0.6666667,1.664656,1,0.15,1.087023,0.2848202,0.0007214362,0.0001139063,28.67501,0.002807642,1.69649e-13,0.00201434,7.186583e-05,0.01424679,0.05,0.05,0,0.0001139063,-0.009969894,0.1877704,1.358273,1.548585,33817,1.225904,854.98,99.14041
14368,1790244471.955,-0.294036,-0.3847737,0.7310047,-0.03226938,-0.2478165,-0.0005273416,0,-0.1016261,-0.004497019,-0.0002235236,-0.0652052,-0.000978261,0,-0.0009509297,0.6550868,-0.01792727,0,0,-0.01734,0.1888023,-0.06666668,-0.5142533,-0.02026366,-0.011933,0.4042984,0.2218842,-0.003485549,-0.002938565,0.3060407,0.6624436,0.3388765,0.8879363,60,0,0.6666667,0.6666667,0.3333333,0.4198965,1,0.15,0.9562806,0.18084,0.0007474066,0.0001139063,28.6713,0.00302481,1.644903e-13,0.002202269,7.513456e-05,0.0113748,0,0.05,0,0.0001139063,-0.01131187,0.2499579,1.347931,1.540009,34039,1.225928,847.71,98.93359
14369,1790244474.830,-0.4334077,-0.5784864,1.060009,-0.04504129,-0.5941262,-0.0006312601,0,-0.1598043,-0.00666132,-0.006278114,-0.1077327,-0.001329374,-0.0104,-0.001490297,0.9843411,-0.0256637,-0.007547427,-0.0005138365,-0.03067279,0.4594306,-0.03333334,-0.01094738,-0.03317649,-0.01938032,0.5667171,0.2413865,-0.005454074,-0.004474039,0.4477127,1.054158,0.5439538,1.294796,60,0,0.5,0.5,0,1.408794,1,0.15,0.08851369,0.1819347,0.0007247336,0.0001139063,28.66897,0.002939405,5.932185e-11,0.00214545,6.92209e-05,0.01522691,0.05,0.1,0,0.0001139063,-0.01147279,0.200825,1.312938,1.550358,34332,1.225503,815.81,94.67088
14370,1790244477.710,-0.6078883,-0.8113586,1.498514,-0.067892,-1.058675,-0.0005602894,0,-0.2124867,-0.009505933,-0.02500701,-0.1356123,-0.001886189,0,-0.001823969,1.322986,-0.03598284,0,0,-0.0429088,0.6520275,0,-0.761306,-0.05153353,-0.02248501,0.7942936,0.4450282,-0.006652208,-0.005467146,0.6396948,1.267056,0.6734638,1.837743,60,0,0,0,0.5,4.079021,1,0.15,0.2296934,0.3226466,0.000741951,0.0001139063,28.66416,0.003359713,4.231867e-11,0.00254717,7.05923e-05,0.01531934,0.05,0.1,0,0.0001139063,-0.0109492,0.2419627,1.319084,1.550059,34262,1.225506,841.15,95.90412
14371,1790244480.588,-0.6227975,-0.8286254,1.498514,-0.07350646,-1.346171,-0.001717311,-0.01,-0.212854,-0.009505985,-0.06556115,-0.1346549,-0.00182942,0,-0.001741326,1.363936,-0.03824108,0,0,-0.0452432,0.8898537,0,-0.4248645,-0.05884535,-0.02620859,0.7680799,0.4373881,-0.007036377,-0.005812532,0.6118807,1.460475,0.7286898,1.819654,60,0.25,0,0,0,3.180763,1,0.15,0.1575083,0.3042268,0.0007187758,0.0001139063,28.66676,0.002402416,6.713905e-12,0.001610073,7.356724e-05,0.01219938,0.05,0.1,0,0.0001139063,-0.01061813,0.1947524,1.315493,1.550443,34300,1.225527,812.63,93.68098
14372,1790244483.486,-0.4958657,-0.6543124,1.217072,-0.05928089,-0.5782647,-0.001470048,-0.01,-0.1841854,-0.007476126,-0.04204001,-0.1198371,-0.001540449,-0.009902501,-0.001611228,1.153784,-0.02964778,-0.007197595,-0.0006713165,-0.03550417,0.4204436,-0.025,-0.3125245,-0.04191847,-0.0260241,0.6396648,0.29023,-0.006267676,-0.005369948,0.5124322,1.188808,0.5904723,1.457597,60,0,0.3333333,0.3333333,0.3333333,2.551762,1,0.15,0.111463,0.2236083,0.0007588421,0.0001139063,28.66927,0.00316314,9.012225e-13,0.002316,8.82973e-05,0.01557747,0.05,0.1,0,0.0001139063,-0.01031376,0.2357378,1.344673,1.54061,34070,1.22574,822.38,95.44167
14373,1790244486.376,-0.6110312,-0.8090307,1.498514,-0.06061685,-0.7546558,-0.0009970039,0,-0.2167177,-0.009837019,-0.02771106,-0.1416974,-0.001918616,-0.00578,-0.001904616,1.374142,-0.03603271,-0.00419427,-0.000932543,-0.04307365,0.5139055,0,-0.6542456,-0.04473421,-0.02440105,0.8001719,0.4021382,-0.007075818,-0.00602515,0.6398402,1.373982,0.7639644,1.807647,60,0,0,0,0.5,3.833825,1,0.15,0.1757626,0.2512712,0.0007152894,0.0001139063,28.67257,0.002948376,2.020596e-13,0.002156992,7.609416e-05,0.01099496,0,0.05,0,0.0001139063,-0.01071773,0.2073025,1.337239,1.540926,34155,1.225685,894.21,104.1416
14374,1790244489.276,-0.6079738,-0.8361425,1.498514,-0.07165837,-0.1450389,-0.0007041781,0,-0.2166124,-0.009368217,-0.003409188,-0.138692,-0.00202406,0,-0.002261352,1.293409,-0.03460838,0,0,-0.03281757,0.1022237,0,-1.571409,-0.03927616,-0.02586504,0.8324355,0.4558533,-0.006939895,-0.005613857,0.6522092,1.410111,0.7862207,1.843751,60,0,0,0,1,3.411645,1,0.15,0.3160431,0.3535042,0.0007382388,7.59375e-05,28.67145,0.002927463,2.504463e-11,0.002119589,6.963478e-05,0.01424924,0.1,0.1,0,7.59375e-05,-0.01065113,0.2452811,1.352442,1.535874,34035,1.22559,782.31,88.73921
14375,1790244492.194,-0.446528,-0.5899333,1.093343,-0.05122523,-0.4640846,-0.00141368,-0.01222222,-0.1697969,-0.006767551,-0.02075364,-0.1108621,-0.001403227,-0.01110667,-0.001588825,1.03868,-0.0261347,-0.007462824,-0.0009746909,-0.03118972,0.350882,-0.03333334,-0.3547746,-0.03822977,-0.01809059,0.5753717,0.2490365,-0.005615971,-0.004832861,0.4518719,1.08118,0.5305656,1.297492,60,0,0.4285715,0.4285715,0.2857143,2.269662,1,0.15,0.1337842,0.2960404,0.0006978431,0.0001139063,28.67222,0.002240552,1.524037e-10,0.001456343,8.636549e-05,0.01160276,0,0.1,0,0.0001139063,-0.01120096,0.2360699,1.374031,1.531611,33832,1.225735,860.19,100.1705
14376,1790244495.098,-0.5283931,-0.6978139,1.293385,-0.05871136,-0.5422084,-0.0008332784,-0.00375,-0.2013438,-0.007939965,-0.03223867,-0.1337675,-0.001635662,-0.01209,-0.002160846,1.189234,-0.03104155,-0.00821945,-0.001902892,-0.03698293,0.2506021,0,-0.5096742,-0.04476319,-0.02656007,0.6887035,0.3007498,-0.00645096,-0.005345159,0.5452682,1.184331,0.6225981,1.537408,60,0.3333333,0,0,0.3333333,5.673251,1,0.15,0.2062863,0.2690352,0.0006991182,0.0001139063,28.67037,0.002163292,7.280847e-11,0.00137573,8.844296e-05,0.01380738,0.05,0.1,0,0.0001139063,-0.01088184,0.2185692,1.353259,1.538919,33989,1.225359,826.22,97.48066
