step,wall_time,Episode_Reward/action_rate,Episode_Reward/action_rate_arm,Episode_Reward/alive,Episode_Reward/ang_vel_xy,Episode_Reward/arm_torque_margin,Episode_Reward/base_height,Episode_Reward/collision,Episode_Reward/dof_acc,Episode_Reward/dof_acc_arm,Episode_Reward/dof_pos_limits,Episode_Reward/dof_vel,Episode_Reward/dof_vel_arm,Episode_Reward/feet_air_time,Episode_Reward/feet_contact_forces,Episode_Reward/feet_contact_number,Episode_Reward/feet_drag,Episode_Reward/feet_height,Episode_Reward/feet_height_high,Episode_Reward/feet_pos_xy,Episode_Reward/hip_pos,Episode_Reward/lin_vel_z,Episode_Reward/mech_effort,Episode_Reward/mech_overspeed,Episode_Reward/mech_progress,Episode_Reward/mech_torn,Episode_Reward/ref_dof_leg,Episode_Reward/stand_still,Episode_Reward/torque_limits,Episode_Reward/torques,Episode_Reward/tracking_ang_vel,Episode_Reward/tracking_ee_force_world,Episode_Reward/tracking_ee_orn_roll,Episode_Reward/tracking_lin_vel_force_world,Loss/base_velocity,Loss/effective_lr,Loss/entropy,Loss/estimator,Loss/force_base,Loss/force_ee,Loss/gripper_pos,Loss/kl,Loss/kl_above_upper,Loss/kl_below_lower,Loss/kl_first_minibatch,Loss/learning_rate,Loss/surrogate,Loss/value,Mechanism/frontier_opened_ema,Mechanism/frontier_opened_fraction,Mechanism/latch_released_fraction,Mechanism/opened_fraction,Mechanism/opened_hinge,Mechanism/opened_pull,Mechanism/opened_push,Mechanism/opened_side,Mechanism/opened_up,Mechanism/peak_ceiling_n,Mechanism/torn_fraction,Perf/collection_time,Perf/learning_time,Perf/total_fps,Policy/mean_std,Train/mean_episode_length,Train/mean_reward
13030,1790256316.142,-0.5083882,-0.6431568,1.116005,-0.0479532,-0.9854153,-0.002749559,-0.02083334,-0.1860808,-0.007412838,-0.02525798,-0.1207014,-0.001396928,-0.002466667,-0.001816476,1.010689,-0.03102737,-0.001965788,-5.290386e-05,-0.03183216,-0.05832567,-0.02028802,-0.01360497,-0.002496352,0.9793817,0,0.5838749,0.3111619,-0.00544301,-0.004568204,0.4246931,1.209915,0.4884217,1.332133,0.0007361464,0.0001139063,29.46674,0.003302022,2.621526e-10,0.002461699,0.0001041762,0.008778703,0,0.05,0,0.0001139063,-0.01530266,0.1667558,0.7223991,0.75,1,0.8000001,0.5,1,0,1,0.5,20,0,1.410835,1.594428,32710,1.273444,732.55,96.32201
13031,1790256319.165,-0.5198097,-0.6488528,1.152006,-0.05589388,-1.129481,-0.007488837,-0.03750001,-0.183378,-0.007963149,-0.1261615,-0.1181246,-0.00141974,0,-0.001914495,1.094982,-0.0361553,0,0,-0.03378217,-0.09491565,-0.02121579,-0.02602735,-0.001283177,1.622984,0,0.5757308,0.3321339,-0.005300516,-0.004584392,0.4214532,1.34788,0.4766197,1.377338,0.0007253813,0.0001139063,29.44021,0.003297223,1.784782e-10,0.002469827,0.0001020149,0.01403667,0.05,0.1,0,0.0001139063,-0.01297719,0.146357,0.7033993,1,1,1,0.75,1,0,1,1,20,0,1.407998,1.600673,32673,1.27169,754.77,100.7062
13032,1790256322.268,-0.5388805,-0.6998273,1.188007,-0.05306738,-0.8870189,-0.003121816,-0.005714286,-0.2102644,-0.007904382,-0.01439404,-0.1382719,-0.00148401,-0.01237714,-0.002337307,1.133001,-0.03315101,-0.008255078,-0.0004527598,-0.03498472,-0.06982012,-0.02212908,-0.01524039,-0.009147866,0.9358767,0,0.618358,0.2673331,-0.005783225,-0.004910897,0.4508604,1.280149,0.5306174,1.405989,0.0007270508,0.0001139063,29.42099,0.003277308,1.608101e-10,0.002450157,0.0001001006,0.0114747,0,0.05,0,0.0001139063,-0.008649267,0.1455986,0.7308664,1,1,1,1,1,1,1,1,20,0,1.480262,1.592999,31986,1.270602,780.97,102.0894
13033,1790256325.807,-0.554377,-0.6816458,1.224007,-0.05225832,-1.246656,-0.003069252,0,-0.1979226,-0.007846182,-0.009109598,-0.1266108,-0.001514614,0,-0.001576025,1.106158,-0.03457773,0,0,-0.03298176,-0.05865169,-0.01946512,-0.01724937,-0.01036812,0.7398164,0,0.6364375,0.3601375,-0.005607399,-0.004780536,0.476746,1.297314,0.5589547,1.473129,0.0007236625,0.0001708594,29.40009,0.003298681,1.624526e-10,0.002474302,0.0001007166,0.01262661,0,0.1,0,0.0001708594,-0.01367933,0.1518753,0.7179865,0,1,0.5,0,1,1,0.5,1,20,0,1.971434,1.543838,27964,1.268909,804.2,103.0513
13034,1790256329.352,-0.5697125,-0.7156587,1.260008,-0.05390612,-1.331333,-0.004756597,-0.003,-0.2079953,-0.008011227,-0.005466293,-0.1318648,-0.001518067,0,-0.001881864,1.161958,-0.03887337,0,0,-0.03848153,-0.0857259,-0.01936871,-0.02265877,-0.003656106,1.525422,0,0.6483082,0.3687467,-0.005662983,-0.004775413,0.4801438,1.470898,0.5621434,1.519937,0.000732985,0.0001139063,29.37833,0.003285535,1.613141e-10,0.002449965,0.000102584,0.01083772,0.05,0.05,0,0.0001139063,-0.009055701,0.124819,0.7123038,0.8000001,1,0.8000001,1,1,0,1,0,20,0,1.97105,1.55089,27911,1.267555,828.91,107.4315
13035,1790256332.870,-0.5942,-0.7405041,1.296009,-0.0558228,-1.356417,-0.00366989,0,-0.2169503,-0.008597774,-0.006476378,-0.1385699,-0.001576053,0,-0.002081783,1.169658,-0.03800941,0,0,-0.0374646,-0.07396828,-0.02329805,-0.01887673,-0.01414651,1.427547,0,0.6769025,0.3821776,-0.005956253,-0.005020891,0.5043739,1.515133,0.6114382,1.546775,0.0007233141,0.0001139063,29.35784,0.00328789,1.662628e-10,0.002458067,0.0001065089,0.008959715,0,0.05,0,0.0001139063,-0.0118685,0.1019273,0.673716,1,1,1,0,1,0,1,0.5,20,0,1.957438,1.53779,28125,1.266174,852.32,112.8879
13036,1790256336.547,-0.5894011,-0.7552607,1.33201,-0.05953545,-0.4889463,-0.001609146,-0.006666667,-0.2347083,-0.00895012,-0.06094079,-0.1568545,-0.001721117,-0.02346,-0.002503023,1.27486,-0.03413464,-0.01532021,-0.001713393,-0.03622163,-0.05671629,-0.02365099,-0.005022883,-0.006912975,0.3729836,0,0.7147009,0.2486546,-0.006742937,-0.005983751,0.5243028,1.312074,0.564392,1.54857,0.0007185356,0.0001139063,29.33605,0.003278177,1.765207e-10,0.002452324,0.0001073171,0.008995651,0,0.05,0,0.0001139063,-0.01388035,0.1081523,0.6890686,1,nan,1,1,1,0.5,1,0,20,0,2.113122,1.540548,26905,1.264554,867,113.6162
13037,1790256340.087,-0.6248362,-0.7851518,1.368011,-0.05559718,-1.54124,-0.006347962,-0.00125,-0.2251621,-0.008766422,-0.004211253,-0.1409708,-0.001636138,0,-0.002077266,1.290848,-0.04345568,0,0,-0.04416846,-0.1005961,-0.02399308,-0.03132395,-0.002432128,2.069089,0,0.6924024,0.3971428,-0.006168985,-0.005227746,0.5105807,1.66576,0.5404512,1.650333,0.0007292064,0.0001139063,29.30896,0.003283955,1.630018e-10,0.002447972,0.000106776,0.008981218,0,0.05,0,0.0001139063,-0.01348039,0.1187907,0.720172,0.3333333,1,0.5,1,1,0,1,1,20,0,1.992015,1.522712,27969,1.26263,896.99,114.6216
13038,1790256343.594,-0.645147,-0.8049034,1.404011,-0.05505064,-1.530675,-0.003454377,0,-0.2299664,-0.009272533,-0.009172421,-0.1463833,-0.001715504,0,-0.002037235,1.273523,-0.04078282,0,0,-0.04378801,-0.08637788,-0.02584893,-0.02934819,-0.01429414,1.398771,0,0.7325494,0.4138038,-0.006280482,-0.005358809,0.5377671,1.636834,0.6114854,1.69258,0.0007198415,0.0001139063,29.27508,0.003225002,2.396991e-10,0.002393289,0.0001118714,0.01312236,0.05,0.1,0,0.0001139063,-0.01210254,0.08724651,0.6989325,1,1,1,1,1,0,1,0,20,0,1.958751,1.515461,28295,1.260358,915.84,118.972
13039,1790256347.083,-0.6538276,-0.8100404,1.440012,-0.05925506,-1.502945,-0.003904416,0,-0.2402653,-0.008825598,-0.01289332,-0.1539823,-0.001724484,0,-0.002236628,1.304461,-0.04490816,0,0,-0.04387405,-0.08386576,-0.0275946,-0.02737187,-0.00798698,1.324948,0,0.7496275,0.4239846,-0.006578144,-0.005734978,0.5671656,1.531429,0.5559349,1.734817,0.0007100202,0.0001139063,29.24806,0.003206854,1.661097e-10,0.002387963,0.0001088702,0.00949978,0,0.05,0,0.0001139063,-0.01271585,0.09151679,0.7277934,1,nan,1,1,1,0,1,1,20,0,1.958306,1.499069,28433,1.258656,948.23,124.0406
13040,1790256350.379,-0.6687588,-0.8444316,1.476013,-0.0617184,-1.653792,-0.003669477,0,-0.2451665,-0.01020548,-0.006259152,-0.1540261,-0.001798894,0,-0.002664139,1.333828,-0.04393366,0,0,-0.03999262,-0.07741152,-0.02686326,-0.02660058,-0.005693711,2.362887,0,0.7796929,0.4376944,-0.00659668,-0.005448801,0.5703783,1.790305,0.6938159,1.781963,0.0007035777,0.0001139063,29.22054,0.003177959,1.55787e-10,0.002366022,0.0001083587,0.008959824,0,0.05,0,0.0001139063,-0.01328588,0.08134294,0.7593063,0.6666667,1,1,1,1,0,0,1,20,0,1.769278,1.507523,29999,1.256731,963.74,125.662
13041,1790256353.647,-0.6701127,-0.862789,1.498514,-0.06265684,-1.280005,-0.005413133,-0.006250001,-0.2555811,-0.009945578,-0.02273377,-0.1679705,-0.001857488,-0.012345,-0.002346682,1.447788,-0.04373978,-0.007773881,-0.001098659,-0.04702975,-0.1010447,-0.02729286,-0.02099261,-0.00175625,1.551433,0,0.7674022,0.3543565,-0.007046083,-0.006047617,0.5521587,1.681605,0.6443057,1.788669,0.0007031338,0.0001139063,29.19119,0.003252266,1.543635e-10,0.00243607,0.0001130618,0.008583013,0,0.05,0,0.0001139063,-0.01364672,0.08682115,0.7644303,0.5,1,0.6666667,0,1,0.5,0,1,20,0,1.732982,1.517513,30242,1.254759,994.72,130.7326
13042,1790256356.829,-0.6804907,-0.8473284,1.498514,-0.06749518,-1.703445,-0.005643862,-0.0025,-0.2485391,-0.009882077,-0.01039171,-0.1558743,-0.00177537,0,-0.002512311,1.389612,-0.0471899,0,0,-0.04741495,-0.1039006,-0.02291507,-0.01802501,-0.008590654,1.693603,0,0.7672231,0.4375838,-0.006636737,-0.005555771,0.5678117,1.759171,0.6819122,1.798187,0.00069145,0.0001139063,29.16017,0.003285687,1.55977e-10,0.002481938,0.0001122994,0.009557305,0,0.05,0,0.0001139063,-0.01201091,0.09311901,0.7973741,1,1,1,1,1,0,1,0,20,0,1.66404,1.500762,31061,1.252761,999,132.6657
13043,1790256359.725,-0.6748395,-0.8553631,1.498514,-0.0646445,-1.657322,-0.006006684,0,-0.2456291,-0.009979308,-0.04379222,-0.1561171,-0.001839456,0,-0.002352686,1.39205,-0.04568108,0,0,-0.04531275,-0.09649637,-0.0237339,-0.03020896,-0.0002594644,1.96576,0,0.769372,0.4380916,-0.006659171,-0.005702513,0.5714029,1.721993,0.6637276,1.814781,0.0006879291,0.0001708594,29.12524,0.003307515,1.545067e-10,0.002506055,0.0001135309,0.01189821,0,0.1,0,0.0001708594,-0.01457591,0.0868955,0.7174622,1,1,0.75,0.5,1,0.5,1,1,20,0,1.337222,1.541716,34145,1.250037,999,133.6435
13044,1790256362.584,-0.6862257,-0.8776688,1.498514,-0.06472635,-1.119171,-0.004440462,-0.001666667,-0.2779599,-0.01065013,-0.01217744,-0.1795752,-0.001866797,-0.023,-0.003084652,1.476714,-0.04354052,-0.01498941,-0.002275826,-0.04403659,-0.08633115,-0.02920664,-0.02039822,-0.001403905,1.168176,0,0.7793081,0.2922158,-0.007533826,-0.006512584,0.5774331,1.683051,0.6656795,1.782641,0.0006842059,0.0001139063,29.08698,0.003299244,1.516473e-10,0.002503219,0.0001118189,0.01293081,0.05,0.05,0,0.0001139063,-0.01072721,0.06880282,0.7605593,1,1,1,1,1,0.6666667,1,1,20,0,1.290765,1.557449,34514,1.247749,999,135.1707
13045,1790256365.461,-0.6778654,-0.8631775,1.498514,-0.06230145,-1.648328,-0.00605016,-0.014,-0.2415469,-0.01016079,-0.04433453,-0.1531154,-0.001817772,0,-0.002381599,1.379472,-0.04409263,0,0,-0.04333925,-0.1005102,-0.02564428,-0.03325,-0.01618051,1.874877,0,0.7763879,0.4399572,-0.006725586,-0.005653666,0.573361,1.749751,0.6454037,1.810104,0.0006728432,0.0001139063,29.05713,0.003297054,1.51362e-10,0.002514514,0.000109697,0.008660004,0,0.05,0,0.0001139063,-0.01219532,0.07112108,0.8223809,1,1,1,1,1,1,1,0,20,0,1.316769,1.548938,34303,1.245821,999,133.3099
13046,1790256368.533,-0.673485,-0.8636246,1.498514,-0.06159138,-1.003367,-0.004268116,-0.006000001,-0.2584255,-0.009904827,-0.05240911,-0.1712727,-0.001883451,-0.015424,-0.002721485,1.450323,-0.04361108,-0.01084279,-0.0007238607,-0.045353,-0.08914526,-0.02759516,-0.0193472,-0.001334321,1.194519,0,0.7751378,0.3292467,-0.007355557,-0.006441462,0.5634927,1.668822,0.6366132,1.767874,0.0006845464,0.0001708594,29.02062,0.003316471,1.558562e-10,0.002521503,0.0001104214,0.01269242,0,0.1,0,0.0001708594,-0.01447789,0.08171916,0.6724085,0.3333333,1,0.3333333,0.3333333,1,0.5,0.5,0,20,0,1.455474,1.602989,32141,1.243109,999,130.7038
13047,1790256371.717,-0.6727993,-0.8533291,1.498514,-0.05981737,-1.691105,-0.006501451,-0.007500002,-0.2391725,-0.009663018,-0.03414772,-0.1515168,-0.001803234,0,-0.002083526,1.412688,-0.04608999,0,0,-0.04808542,-0.105069,-0.02448805,-0.03300615,-0.008452434,1.281467,0,0.7661567,0.4372046,-0.006602868,-0.005557541,0.5615896,1.578479,0.674507,1.815645,0.0006780086,7.59375e-05,28.98015,0.00328883,1.560802e-10,0.002500126,0.000110695,0.01211717,0.1,0.05,0,7.59375e-05,-0.01492213,0.06927891,0.7059431,0.2,1,0.3333333,0,1,0,1,0,20,0,1.648678,1.517955,31043,1.240478,999,134.8291
13048,1790256374.995,-0.6678459,-0.8658409,1.498514,-0.06540519,-0.5505079,-0.006519181,-0.005,-0.2594181,-0.01002629,-0.02612841,-0.1766323,-0.001953106,-0.02344,-0.002886921,1.497515,-0.043664,-0.01583228,-0.00261159,-0.04605504,-0.1023572,-0.02495971,-0.01664258,-5.543088e-05,0.9291791,0,0.7604144,0.2880866,-0.007544323,-0.006887225,0.5670054,1.453821,0.5946583,1.753823,0.0006732356,0.0001139063,28.9465,0.00326106,1.588699e-10,0.002480062,0.0001077625,0.00860343,0,0.1,0,0.0001139063,-0.01375852,0.07490933,0.771468,1,1,1,1,1,1,1,1,20,0,1.728484,1.53336,30137,1.238508,999,130.9863
13049,1790256378.105,-0.663783,-0.8554556,1.498514,-0.06017712,-1.723266,-0.003721868,0,-0.2409853,-0.01010535,-0.013325,-0.1517725,-0.001821276,0,-0.002349006,1.373145,-0.04392856,0,0,-0.04499806,-0.08726113,-0.02609502,-0.02446158,-0.0223073,2.095102,0,0.7876157,0.4433463,-0.006608361,-0.005440088,0.5650076,1.81514,0.6398784,1.808582,0.0006649283,0.0001139063,28.91202,0.003235288,1.839168e-10,0.002463643,0.000106716,0.008708989,0,0.05,0,0.0001139063,-0.01547672,0.06059396,0.6452368,0.5,nan,0.6666667,1,1,1,0.5,0,20,0,1.576501,1.518555,31761,1.236009,999,131.7131
13050,1790256381.254,-0.6675781,-0.8386514,1.498514,-0.07209258,-1.704663,-0.01355107,-0.0125,-0.2346642,-0.009852136,-0.04427638,-0.1488525,-0.001781654,0,-0.001760686,1.498165,-0.04890509,0,0,-0.04948227,-0.1552022,-0.02134024,-0.033604,-7.450067e-06,2.726299,0,0.725484,0.4254376,-0.006665274,-0.005771223,0.5487493,1.807962,0.6864914,1.811221,0.0006774235,0.0001139063,28.87309,0.003272419,1.631262e-10,0.002487091,0.0001079037,0.00886916,0,0.05,0,0.0001139063,-0.01411112,0.06768373,0.6490859,0.5,nan,0.5,0,1,0,1,1,20,0,1.610251,1.522184,31382,1.233371,999,132.6874
13051,1790256384.414,-0.667684,-0.8437195,1.498514,-0.05505602,-1.697923,-0.004899024,-0.005,-0.2295887,-0.01007,-0.01083314,-0.1458313,-0.001827552,0,-0.002242634,1.381812,-0.0444134,0,0,-0.04572505,-0.08242439,-0.02665076,-0.03132866,-0.007583692,2.117915,0,0.7818708,0.4415872,-0.006621683,-0.005499003,0.5624506,1.798521,0.6768381,1.798193,0.0006714522,0.0001708594,28.82618,0.003311598,1.651464e-10,0.002531417,0.0001087285,0.01430366,0,0.1,0,0.0001708594,-0.01108979,0.08064485,0.7719628,1,nan,1,1,1,0,1,1,20,0,1.628814,1.515493,31264,1.23014,999,132.6958
13052,1790256387.729,-0.6665659,-0.8524632,1.498514,-0.05649272,-0.5785048,-0.002203572,-0.003333334,-0.2596253,-0.009442696,-0.03139613,-0.1760052,-0.001951057,-0.02068001,-0.002954004,1.464364,-0.04165097,-0.0147304,-0.002046377,-0.0469305,-0.07266554,-0.03193525,-0.01284679,-0.003060782,0.6089752,0,0.7891271,0.296034,-0.007350254,-0.006531142,0.5821154,1.567591,0.6678146,1.764389,0.0006782787,0.0001708594,28.78182,0.003301737,1.555387e-10,0.002518331,0.0001051265,0.0118172,0,0.05,0,0.0001708594,-0.01545748,0.07395539,0.7484462,1,nan,1,1,1,0.3333333,0.5,0,20,0,1.767028,1.530661,29809,1.227361,999,132.9856
13053,1790256390.877,-0.666531,-0.8480768,1.498514,-0.06668229,-1.291297,-0.01220718,-0.05749998,-0.2438359,-0.0101838,-0.08238693,-0.1555141,-0.001840414,-0.003885,-0.00247753,1.478989,-0.04714323,-0.003000118,-9.873721e-05,-0.04485936,-0.1299823,-0.02384727,-0.04103992,-0.00703323,1.580136,0,0.7409467,0.4019494,-0.006773723,-0.006165804,0.5481007,1.692085,0.6527603,1.796722,0.0006720168,0.0001708594,28.73481,0.003261034,1.561692e-10,0.002483105,0.0001059118,0.01099652,0,0.05,0,0.0001708594,-0.01940697,0.06072183,0.8304462,1,1,1,1,1,1,0.5,1,20,0,1.595138,1.536318,31392,1.224044,999,134.228
13054,1790256394.286,-0.6736876,-0.8594227,1.498514,-0.0566031,-1.632408,-0.006745913,-0.0175,-0.2437312,-0.01033668,-0.008396551,-0.1542879,-0.001830212,0,-0.002221578,1.393513,-0.04560458,0,0,-0.04227225,-0.09068769,-0.02419079,-0.03215228,-0.01704979,1.264211,0,0.7703494,0.4382427,-0.006640628,-0.005438354,0.5634019,1.638625,0.6701225,1.813776,0.0006797268,0.0001708594,28.68902,0.003316751,1.540136e-10,0.002527392,0.0001096325,0.01484804,0,0.05,0,0.0001708594,-0.01000454,0.0565291,0.7012872,0,1,0.5,0.5,1,0.5,1,1,20,0,1.613744,1.778083,28982,1.221661,999,134.4491
13055,1790256397.434,-0.6613058,-0.8413101,1.498514,-0.05610334,-1.7244,-0.005103047,0,-0.2319334,-0.0100152,-0.02268273,-0.1458275,-0.001801077,0,-0.002037517,1.42715,-0.04570644,0,0,-0.0477906,-0.09367213,-0.02475055,-0.03929701,-0.01069209,2.260199,0,0.7745614,0.4396569,-0.006617504,-0.005540268,0.5745109,1.808772,0.710808,1.820341,0.0006727168,0.0001708594,28.65174,0.003293282,1.52844e-10,0.002511677,0.0001088878,0.0144258,0,0.05,0,0.0001708594,-0.01067694,0.05658522,0.7191653,0.75,0.5,0.75,1,1,0,1,0,20,0,1.605339,1.524928,31404,1.219234,999,132.8492
13056,1790256400.714,-0.6618518,-0.8481981,1.498514,-0.05885942,-1.110391,-0.004524357,-0.0008333334,-0.2536168,-0.009902656,-0.01527541,-0.1679403,-0.00187392,-0.01677333,-0.002481906,1.477797,-0.04290801,-0.01125207,-0.001565997,-0.04661786,-0.09391501,-0.02706627,-0.02247159,-0.001962899,1.361079,0,0.7765338,0.3287162,-0.007044969,-0.006182713,0.5717611,1.682583,0.6602305,1.792909,0.0006671662,0.0001708594,28.6129,0.003260153,1.462127e-10,0.002488967,0.0001040198,0.01193146,0,0.05,0,0.0001708594,-0.01361389,0.06195701,0.7475061,1,1,1,1,1,1,1,1,20,0,1.726558,1.536291,30128,1.216469,999,134.9369
13057,1790256404.075,-0.6560115,-0.8321039,1.498514,-0.06003578,-1.70009,-0.008875065,-0.005,-0.231932,-0.00946697,-0.02335058,-0.1456441,-0.001783605,0,-0.001878019,1.452989,-0.04654159,0,0,-0.0501567,-0.1286128,-0.02214391,-0.03900687,-0.003348296,1.816478,0,0.7510807,0.4328498,-0.006641462,-0.005712347,0.5650853,1.706181,0.7046942,1.815993,0.0006580001,0.0001708594,28.56697,0.003146594,1.435524e-10,0.002387581,0.0001010126,0.01186046,0,0.05,0,0.0001708594,-0.01297915,0.05884284,0.7715696,1,1,1,1,1,1,1,1,20,0,1.815511,1.526684,29413,1.213476,999,136.9453
13058,1790256407.399,-0.6520505,-0.8429376,1.498514,-0.05551033,-1.196475,-0.003759486,-0.002142857,-0.2592062,-0.01008788,-0.0201582,-0.1683647,-0.001876724,-0.01817714,-0.002522526,1.468914,-0.04187682,-0.01290856,-0.001226113,-0.04521818,-0.08246246,-0.02621794,-0.02679642,-0.0008941143,1.794242,0,0.7869295,0.3156499,-0.007104491,-0.006181189,0.5746962,1.720167,0.6559241,1.801574,0.0006452731,0.0001708594,28.51943,0.003097405,1.434317e-10,0.00235279,9.934117e-05,0.01169508,0,0.05,0,0.0001708594,-0.01430917,0.0564398,0.7242286,1,1,1,1,1,1,0.5,1,20,0,1.772485,1.529799,29768,1.210412,999,135.0023
13059,1790256410.733,-0.6623635,-0.8518924,1.498514,-0.05952519,-1.752424,-0.008433494,-0.01,-0.2356306,-0.009675968,-0.001651026,-0.1451647,-0.001774769,0,-0.001330298,1.472164,-0.04478275,0,0,-0.05239549,-0.1186817,-0.02087974,-0.03632305,-0.0001771528,3.076885,0,0.7511212,0.4329816,-0.006485367,-0.005541391,0.5542554,1.876458,0.7401506,1.831435,0.0006403422,0.0001708594,28.47305,0.003103525,1.396448e-10,0.002362112,0.0001010701,0.01079078,0,0.05,0,0.0001708594,-0.0130882,0.05784547,0.7875956,1,nan,1,0.5,1,0.5,1,0,20,0,1.804578,1.510649,29652,1.207489,999,136.9037
13060,1790256413.987,-0.6548392,-0.8452114,1.498514,-0.06120664,-1.673633,-0.008439822,0,-0.2361407,-0.009987861,-0.008454254,-0.1487322,-0.001798389,0,-0.001854291,1.442263,-0.04662382,0,0,-0.04543339,-0.1130586,-0.02462622,-0.03630375,-0.0006393555,2.169113,0,0.7502153,0.4325897,-0.006477246,-0.005589293,0.561442,1.813131,0.7237968,1.830812,0.0006384988,0.0001139063,28.43099,0.003079477,1.402446e-10,0.002340698,0.0001002799,0.01079219,0.05,0.05,0,0.0001139063,-0.009347772,0.05269593,0.7550232,1,nan,1,1,1,1,0,1,20,0,1.707475,1.526388,30398,1.205133,999,137.2801
13061,1790256417.345,-0.6450158,-0.8413657,1.498514,-0.06037245,-1.231165,-0.006717139,-0.01409091,-0.2431164,-0.01011396,-0.05074225,-0.1589503,-0.001855759,-0.01127273,-0.002417887,1.47045,-0.04373254,-0.007469272,-0.001997957,-0.04475468,-0.1003062,-0.02474009,-0.02685348,-0.003727198,1.267327,0,0.7672297,0.3568592,-0.006945643,-0.006021847,0.5639925,1.632349,0.6646591,1.781055,0.0006281151,0.0001139063,28.39438,0.003082676,1.449638e-10,0.002351704,0.0001028566,0.008958251,0,0.05,0,0.0001139063,-0.01222667,0.06670818,0.8507859,0.8333334,1,0.625,0.4,1,0.25,1,1,20,0,1.819117,1.517698,29460,1.202865,999,135.6959
13062,1790256420.671,-0.624648,-0.8289814,1.498514,-0.06577199,-1.731303,-0.01162705,-0.0075,-0.2103258,-0.01030538,-0.07112573,-0.1333967,-0.001752795,0,-0.001600551,1.499465,-0.04556594,0,0,-0.04833911,-0.1317083,-0.02263463,-0.0388794,-0.00582582,2.292103,0,0.7424822,0.4304082,-0.006495278,-0.005536356,0.565824,1.816814,0.6821196,1.82926,0.0006181773,0.0001139063,28.35913,0.00306274,1.638361e-10,0.002343895,0.0001006674,0.008249975,0,0.05,0,0.0001139063,-0.01326916,0.06807221,0.7112378,1,nan,1,1,1,1,1,0,20,0,1.795436,1.511083,29730,1.200436,999,137.2299
13063,1790256423.985,-0.646935,-0.8307511,1.498514,-0.06386842,-1.649659,-0.007844383,-0.02375001,-0.2290184,-0.01044665,-0.01237946,-0.144996,-0.001845154,0,-0.001887479,1.449576,-0.04538935,0,0,-0.04407179,-0.1019437,-0.02628304,-0.02631336,-0.0005597294,2.374519,0,0.7631397,0.4362958,-0.006501871,-0.005478663,0.5562941,1.803186,0.6844704,1.826256,0.000614271,0.0001708594,28.31322,0.003053994,1.538945e-10,0.002338354,0.000101368,0.01232422,0,0.1,0,0.0001708594,-0.0131855,0.08788384,0.6757258,0.5,1,0.75,1,1,0,0,1,20,0,1.769379,1.526076,29830,1.19719,999,138.2781
13064,1790256427.034,-0.6363367,-0.8194603,1.498514,-0.06103934,-1.685572,-0.005306259,-0.001666667,-0.2235121,-0.00956849,-0.008430778,-0.14146,-0.001755429,0,-0.001856679,1.434463,-0.04465718,0,0,-0.04616231,-0.0941356,-0.02227548,-0.03070833,-0.002090417,2.375846,0,0.7733665,0.4393526,-0.006514696,-0.005291121,0.5697174,1.799792,0.7491915,1.820848,0.0006215604,0.0001708594,28.27068,0.003067299,1.422908e-10,0.002344885,0.000100854,0.01181199,0,0.05,0,0.0001708594,-0.01235112,0.0630044,0.6820288,0.5,1,1,0.3333333,1,0,1,1,20,0,1.498478,1.53503,32406,1.194726,999,138.0497
13065,1790256430.130,-0.6531963,-0.8356948,1.498514,-0.0641097,-1.63221,-0.01847232,-0.015,-0.226542,-0.01041243,-0.03212373,-0.1432306,-0.001807878,0,-0.001880372,1.550817,-0.04979343,0,0,-0.04918958,-0.1605548,-0.0193332,-0.05177198,0,2.803007,0,0.7038105,0.4189657,-0.006451953,-0.006094088,0.5547942,1.84262,0.6758761,1.802509,0.0006218452,0.0001708594,28.234,0.003100108,1.564248e-10,0.00237816,0.0001001026,0.01309229,0,0.05,0,0.0001708594,-0.0106543,0.0713929,0.5916184,0,nan,0,1,1,0,1,0,20,0,1.544565,1.53803,31890,1.192512,999,139.4463
13066,1790256433.260,-0.631879,-0.8226778,1.498514,-0.05807271,-0.8580477,-0.006026077,-0.01875,-0.2518769,-0.009816993,-0.01262132,-0.1674189,-0.001884089,-0.02486,-0.002338705,1.513277,-0.04219126,-0.01539665,-0.004845151,-0.04580811,-0.09029269,-0.02822699,-0.02191088,-0.01104483,1.129282,0,0.7717043,0.2729319,-0.00750614,-0.006585216,0.5741947,1.622015,0.7066364,1.774983,0.0006106317,0.0001708594,28.20145,0.003056935,1.392253e-10,0.002348979,9.73235e-05,0.01180936,0,0.05,0,0.0001708594,-0.009982859,0.07788718,0.6682427,1,1,1,1,1,0,1,0,20,0,1.567373,1.549591,31538,1.190409,999,138.9315
13067,1790256436.193,-0.6351537,-0.8243568,1.498514,-0.060892,-1.247425,-0.007712858,-0.0025,-0.2411202,-0.01032413,-0.01377797,-0.1563224,-0.001876842,-0.01102,-0.001947502,1.500277,-0.04377706,-0.007634025,-0.0005902284,-0.04529442,-0.1042266,-0.02535114,-0.02378976,-0.004251928,1.861136,0,0.7585871,0.3514364,-0.00686714,-0.006014465,0.5702227,1.708034,0.6736659,1.804919,0.0005998871,0.0001708594,28.16696,0.003024279,1.700697e-10,0.002328314,9.607786e-05,0.01162453,0,0.05,0,0.0001708594,-0.01103332,0.0736457,0.7341775,1,1,0.8333334,1,1,0,1,1,20,0,1.341964,1.57887,33656,1.188064,999,138.0644
