attempt,step,time_s,phase,jaw_centre_error_m,lateral_error_m,along_error_m,tip_goal_error_m,jaw_command_m,approach_elevation_deg,jaw_tilt_deg,base_height_m,fell,cup_lift_m,cup_tilt_deg
1,412,8.24,arrive,0.07122,0.06877,0.01854,0.07122,0.03,-7.88,5.27,0.3147,0,0.0002,0.39
2,412,8.24,arrive,0.06252,0.06035,0.01632,0.06252,0.03,-10.92,4.15,0.3157,0,0.0275,90.0
3,412,8.24,arrive,0.04209,0.02433,-0.03434,0.04209,0.03,-22.93,14.78,0.3166,0,0.0024,5.08
0,413,8.26,arrive,0.06077,0.06077,0.00053,0.06077,0.03,-17.22,12.42,0.3173,0,0.0037,7.75
1,413,8.26,arrive,0.06818,0.06549,0.01897,0.06818,0.03,-8.07,5.06,0.3147,0,0.0,0.05
2,413,8.26,arrive,0.06261,0.06072,0.01528,0.06261,0.03,-11.15,4.17,0.3155,0,0.0275,90.0
3,413,8.26,arrive,0.04261,0.02523,-0.03434,0.04261,0.03,-22.91,14.92,0.3167,0,0.0025,5.29
0,414,8.28,arrive,0.06056,0.06056,0.00024,0.06056,0.03,-17.17,12.71,0.3174,0,0.0037,7.73
1,414,8.28,arrive,0.06815,0.06577,0.01786,0.06815,0.03,-8.34,5.06,0.3147,0,0.0,0.0
2,414,8.28,arrive,0.0658,0.0644,0.01354,0.0658,0.03,-11.19,4.17,0.3154,0,0.0275,90.0
3,414,8.28,arrive,0.04198,0.02485,-0.03383,0.04198,0.03,-22.87,15.05,0.3167,0,0.0029,6.09
0,415,8.3,arrive,0.06009,0.06009,0.0,0.06009,0.03,-17.17,13.05,0.3175,0,0.0036,7.49
1,415,8.3,arrive,0.07124,0.06941,0.01605,0.07124,0.03,-8.46,5.06,0.3146,0,0.0,0.0
2,415,8.3,arrive,0.06995,0.06861,0.01363,0.06995,0.03,-10.75,4.34,0.3152,0,0.0275,90.0
3,415,8.3,arrive,0.04081,0.02327,-0.03353,0.04081,0.03,-22.84,15.09,0.3168,0,0.0029,6.13
0,416,8.32,arrive,0.0596,0.0596,-0.00025,0.0596,0.03,-17.15,13.36,0.3176,0,0.0035,7.35
1,416,8.32,arrive,0.07557,0.07394,0.01562,0.07557,0.03,-8.11,5.3,0.3145,0,0.0,0.0
2,416,8.32,arrive,0.07098,0.06908,0.01634,0.07098,0.03,-10.12,4.38,0.3151,0,0.0275,90.0
3,416,8.32,arrive,0.0399,0.02223,-0.03313,0.0399,0.03,-22.8,14.98,0.3168,0,0.0024,5.1
0,417,8.34,arrive,0.05915,0.05914,-0.00057,0.05915,0.03,-17.13,13.65,0.3177,0,0.0034,7.18
1,417,8.34,arrive,0.07772,0.07561,0.018,0.07772,0.03,-7.38,5.36,0.3144,0,0.0,0.0
2,417,8.34,arrive,0.0685,0.06598,0.01841,0.0685,0.03,-10.0,4.04,0.315,0,0.0275,90.0
3,417,8.34,arrive,0.03982,0.0229,-0.03258,0.03982,0.03,-22.91,14.95,0.3169,0,0.0021,4.36
0,418,8.36,arrive,0.05874,0.05873,-0.00102,0.05874,0.03,-17.12,13.92,0.3179,0,0.0033,6.94
1,418,8.36,arrive,0.07535,0.0726,0.02019,0.07535,0.03,-7.12,5.16,0.3143,0,0.0,0.0
2,418,8.36,arrive,0.06643,0.06381,0.01849,0.06643,0.03,-10.27,3.97,0.3149,0,0.0275,90.0
3,418,8.36,arrive,0.04051,0.02475,-0.03207,0.04051,0.03,-22.93,15.09,0.3169,0,0.0034,7.03
0,419,8.38,arrive,0.05829,0.05827,-0.00146,0.05829,0.03,-17.1,14.17,0.318,0,0.0032,6.69
1,419,8.38,arrive,0.07259,0.06962,0.02057,0.07259,0.03,-7.35,5.02,0.3142,0,0.0,0.0
2,419,8.38,arrive,0.0652,0.06288,0.01726,0.0652,0.03,-10.58,3.88,0.3147,0,0.0275,90.0
3,419,8.38,arrive,0.04162,0.02629,-0.03226,0.04162,0.03,-22.79,15.28,0.3169,0,0.0046,9.58
0,420,8.4,arrive,0.05835,0.05832,-0.00168,0.05835,0.03,-17.17,14.42,0.3181,0,0.003,6.24
1,420,8.4,arrive,0.07097,0.06825,0.01946,0.07097,0.03,-7.7,4.93,0.3142,0,0.0,0.0
2,420,8.4,arrive,0.06552,0.06362,0.01568,0.06552,0.03,-10.7,3.77,0.3146,0,0.0275,90.0
3,420,8.4,arrive,0.04072,0.02531,-0.0319,0.04072,0.03,-22.56,15.33,0.3169,0,0.0054,11.26
0,421,8.42,arrive,0.06131,0.06129,-0.00143,0.06131,0.03,-17.43,14.37,0.3182,0,0.0025,5.25
1,421,8.42,arrive,0.07011,0.06777,0.01797,0.07011,0.03,-7.93,4.75,0.3141,0,0.0,0.0
2,421,8.42,arrive,0.0686,0.06716,0.01398,0.0686,0.03,-10.54,3.68,0.3144,0,0.0275,90.0
3,421,8.42,arrive,0.03766,0.02158,-0.03087,0.03766,0.03,-22.4,15.29,0.3169,0,0.0058,12.17
0,422,8.44,arrive,0.06536,0.06536,-0.00033,0.06536,0.03,-17.21,14.0,0.3183,0,0.0022,4.77
1,422,8.44,arrive,0.07092,0.069,0.0164,0.07092,0.03,-7.94,4.57,0.314,0,0.0,0.0
2,422,8.44,arrive,0.07208,0.07065,0.01429,0.07208,0.03,-10.11,3.73,0.3142,0,0.0275,90.0
3,422,8.44,arrive,0.03591,0.01944,-0.03019,0.03591,0.03,-22.43,15.15,0.317,0,0.0059,12.35
0,423,8.46,arrive,0.0671,0.06708,0.00168,0.0671,0.03,-16.61,13.66,0.3183,0,0.0027,5.97
1,423,8.46,arrive,0.0746,0.0731,0.01486,0.0746,0.03,-7.7,4.45,0.3138,0,0.0,0.0
2,423,8.46,arrive,0.07186,0.07002,0.01617,0.07186,0.03,-9.85,3.62,0.314,0,0.0275,90.0
3,423,8.46,arrive,0.03752,0.02258,-0.02997,0.03752,0.03,-22.45,14.81,0.3171,0,0.0056,11.81
0,424,8.48,arrive,0.06962,0.06953,0.00351,0.06962,0.03,-15.96,13.62,0.3182,0,0.0034,7.17
1,424,8.48,arrive,0.07863,0.07715,0.01519,0.07863,0.03,-7.28,4.5,0.3136,0,0.0,0.0
2,424,8.48,arrive,0.06861,0.06654,0.01673,0.06861,0.03,-10.04,3.34,0.3139,0,0.0275,90.0
3,424,8.48,arrive,0.04013,0.0264,-0.03022,0.04013,0.03,-22.34,14.96,0.3171,0,0.005,10.53
0,425,8.5,arrive,0.0733,0.07321,0.0036,0.0733,0.03,-15.77,13.46,0.3182,0,0.0037,7.75
1,425,8.5,arrive,0.07861,0.07688,0.01642,0.07861,0.03,-7.12,4.45,0.3134,0,0.0,0.0
2,425,8.5,arrive,0.06652,0.06462,0.01578,0.06652,0.03,-10.32,3.24,0.3136,0,0.0275,90.0
3,425,8.5,arrive,0.04008,0.02703,-0.0296,0.04008,0.03,-22.26,15.21,0.3171,0,0.0054,11.25
0,426,8.52,arrive,0.07524,0.07503,0.00561,0.07524,0.03,-15.41,13.0,0.3182,0,0.0036,7.53
1,426,8.52,arrive,0.07507,0.07326,0.01638,0.07507,0.03,-7.34,4.23,0.3131,0,0.0,0.0
2,426,8.52,arrive,0.06777,0.06629,0.01409,0.06777,0.03,-10.39,3.22,0.3134,0,0.0275,90.0
3,426,8.52,arrive,0.03754,0.02424,-0.02867,0.03754,0.03,-22.02,15.2,0.3171,0,0.006,12.5
0,427,8.54,arrive,0.07734,0.07696,0.00767,0.07734,0.03,-14.87,12.55,0.3182,0,0.0031,6.47
1,427,8.54,arrive,0.07273,0.07109,0.01539,0.07273,0.03,-7.56,4.03,0.3129,0,0.0,0.0
2,427,8.54,arrive,0.07155,0.07043,0.01259,0.07155,0.03,-10.17,3.19,0.3131,0,0.0275,90.0
3,427,8.54,arrive,0.03496,0.02077,-0.02813,0.03496,0.03,-21.92,15.03,0.3171,0,0.0062,13.06
0,428,8.56,arrive,0.07996,0.07953,0.00832,0.07996,0.03,-14.47,12.46,0.3181,0,0.0022,4.7
1,428,8.56,arrive,0.07359,0.07225,0.01395,0.07359,0.03,-7.56,3.94,0.3126,0,0.0,0.0
2,428,8.56,arrive,0.07418,0.07301,0.01315,0.07418,0.03,-9.75,3.15,0.3128,0,0.0275,90.0
3,428,8.56,arrive,0.03456,0.02079,-0.0276,0.03456,0.03,-21.91,14.8,0.3171,0,0.0062,12.97
0,429,8.58,arrive,0.08243,0.08189,0.00937,0.08243,0.03,-14.15,12.35,0.3181,0,0.0014,3.08
1,429,8.58,arrive,0.07625,0.07511,0.01315,0.07625,0.03,-7.37,3.81,0.3122,0,0.0,0.0
2,429,8.58,arrive,0.07269,0.07125,0.01437,0.07269,0.03,-9.64,3.0,0.3125,0,0.0275,90.0
3,429,8.58,arrive,0.03734,0.02513,-0.02761,0.03734,0.03,-21.91,14.9,0.3172,0,0.0058,12.25
0,430,8.6,arrive,0.08404,0.08327,0.01133,0.08404,0.03,-13.84,11.89,0.3182,0,0.0018,3.86
1,430,8.6,arrive,0.07789,0.07679,0.01305,0.07789,0.03,-7.22,3.6,0.3119,0,0.0,0.0
2,430,8.6,arrive,0.0701,0.06858,0.01456,0.0701,0.03,-9.84,2.82,0.3122,0,0.0275,90.0
3,430,8.6,arrive,0.03878,0.02721,-0.02763,0.03878,0.03,-21.99,15.22,0.3172,0,0.0064,13.5
0,431,8.62,arrive,0.08463,0.08355,0.01345,0.08463,0.03,-13.47,11.48,0.3182,0,0.0029,5.95
1,431,8.62,arrive,0.07712,0.07603,0.01291,0.07712,0.03,-7.26,3.31,0.3115,0,0.0,0.0
2,431,8.62,arrive,0.06868,0.06737,0.01336,0.06868,0.03,-10.09,2.74,0.3119,0,0.0275,90.0
3,431,8.62,arrive,0.03744,0.02563,-0.02729,0.03744,0.03,-21.73,15.24,0.3171,0,0.0073,15.32
0,432,8.64,arrive,0.08504,0.08382,0.01437,0.08504,0.03,-13.21,11.31,0.3183,0,0.0037,7.76
1,432,8.64,arrive,0.07635,0.07537,0.01215,0.07635,0.03,-7.37,3.14,0.3111,0,0.0,0.0
2,432,8.64,arrive,0.06913,0.06815,0.01163,0.06913,0.03,-10.15,2.61,0.3115,0,0.0275,90.0
3,432,8.64,arrive,0.03408,0.02146,-0.02648,0.03408,0.03,-21.49,15.18,0.3171,0,0.0079,16.61
0,433,8.66,arrive,0.08685,0.08566,0.01431,0.08685,0.03,-13.1,11.11,0.3183,0,0.0043,8.94
1,433,8.66,arrive,0.07654,0.07576,0.01087,0.07654,0.03,-7.43,2.96,0.3106,0,0.0,0.0
2,433,8.66,arrive,0.0715,0.07074,0.01038,0.0715,0.03,-9.94,2.44,0.3111,0,0.0275,90.0
3,433,8.66,arrive,0.03239,0.01996,-0.02551,0.03239,0.03,-21.43,14.86,0.3172,0,0.0082,17.44
0,434,8.68,arrive,0.0883,0.08682,0.0161,0.0883,0.03,-12.78,10.71,0.3184,0,0.0045,9.49
1,434,8.68,arrive,0.07766,0.07703,0.0099,0.07766,0.03,-7.34,2.77,0.3101,0,0.0,0.0
2,434,8.68,arrive,0.07377,0.07303,0.01042,0.07377,0.03,-9.66,2.23,0.3106,0,0.0275,90.0
3,434,8.68,arrive,0.03521,0.02432,-0.02546,0.03521,0.03,-21.5,14.72,0.3172,0,0.0084,17.83
0,435,8.7,arrive,0.08965,0.0877,0.01862,0.08965,0.03,-12.27,10.33,0.3185,0,0.0045,9.39
1,435,8.7,arrive,0.07871,0.07813,0.00956,0.07871,0.03,-7.22,2.58,0.3096,0,0.0,0.0
2,435,8.7,arrive,0.07374,0.07291,0.01098,0.07374,0.03,-9.63,2.02,0.3102,0,0.0275,90.0
3,435,8.7,arrive,0.03863,0.02859,-0.02598,0.03863,0.03,-21.44,14.94,0.3172,0,0.0084,17.81
0,436,8.72,arrive,0.09251,0.09023,0.02044,0.09251,0.03,-11.71,9.9,0.3186,0,0.0041,8.69
1,436,8.72,arrive,0.07875,0.0782,0.00928,0.07875,0.03,-7.23,2.39,0.3091,0,0.0,0.0
2,436,8.72,arrive,0.07237,0.07161,0.01046,0.07237,0.03,-9.85,1.86,0.3097,0,0.0275,90.0
3,436,8.72,arrive,0.03806,0.0277,-0.0261,0.03806,0.03,-21.23,14.96,0.3172,0,0.0082,17.39
0,437,8.74,arrive,0.09511,0.09235,0.02273,0.09511,0.03,-11.11,9.6,0.3188,0,0.0035,7.36
1,437,8.74,arrive,0.07841,0.07796,0.0084,0.07841,0.03,-7.35,2.21,0.3085,0,0.0,0.0
2,437,8.74,arrive,0.07133,0.07076,0.00898,0.07133,0.03,-10.06,1.71,0.3093,0,0.0275,90.0
3,437,8.74,arrive,0.03448,0.02361,-0.02512,0.03448,0.03,-20.99,14.92,0.3172,0,0.0078,16.55
0,438,8.76,arrive,0.09718,0.09385,0.02524,0.09718,0.03,-10.59,9.26,0.3189,0,0.0026,5.43
1,438,8.76,arrive,0.07872,0.07842,0.00692,0.07872,0.03,-7.41,2.02,0.3079,0,0.0,0.0
2,438,8.76,arrive,0.0722,0.07183,0.0073,0.0722,0.03,-10.02,1.55,0.3087,0,0.0275,90.0
3,438,8.76,arrive,0.03197,0.02099,-0.02411,0.03197,0.03,-20.94,14.8,0.3172,0,0.0072,15.24
0,439,8.78,arrive,0.09869,0.0948,0.02741,0.09869,0.03,-10.19,8.92,0.319,0,0.0016,3.37
1,439,8.78,arrive,0.08043,0.08024,0.00554,0.08043,0.03,-7.29,1.82,0.3072,0,0.0,0.0
2,439,8.78,arrive,0.07469,0.07444,0.00609,0.07469,0.03,-9.77,1.38,0.3081,0,0.0275,90.0
3,439,8.78,arrive,0.03373,0.02351,-0.02419,0.03373,0.03,-21.05,14.55,0.3173,0,0.0063,13.34
0,440,8.8,arrive,0.10024,0.09584,0.02939,0.10024,0.03,-9.76,8.6,0.3191,0,0.0014,2.98
1,440,8.8,arrive,0.08279,0.08265,0.00486,0.08279,0.03,-7.06,1.64,0.3065,0,0.0,0.0
2,440,8.8,arrive,0.07712,0.07689,0.00587,0.07712,0.03,-9.5,1.19,0.3075,0,0.0275,90.0
3,440,8.8,arrive,0.03629,0.0264,-0.02491,0.03629,0.03,-21.27,14.93,0.3172,0,0.0061,12.9
0,441,8.82,arrive,0.10219,0.09731,0.03121,0.10219,0.03,-9.31,8.29,0.3192,0,0.0021,4.47
1,441,8.82,arrive,0.08419,0.08406,0.0047,0.08419,0.03,-6.94,1.46,0.3057,0,0.0,0.0
2,441,8.82,arrive,0.0778,0.07757,0.00601,0.0778,0.03,-9.47,1.0,0.3068,0,0.0275,90.0
3,441,8.82,arrive,0.0376,0.02846,-0.02458,0.0376,0.03,-21.02,15.15,0.3172,0,0.0067,14.07
0,442,8.84,arrive,0.10409,0.09867,0.03314,0.10409,0.03,-8.85,8.02,0.3193,0,0.0028,5.8
1,442,8.84,arrive,0.08424,0.08414,0.00419,0.08424,0.03,-7.03,1.3,0.305,0,0.0,0.0
2,442,8.84,arrive,0.07721,0.07704,0.00513,0.07721,0.03,-9.65,0.84,0.3061,0,0.0275,90.0
3,442,8.84,arrive,0.03662,0.02766,-0.02401,0.03662,0.03,-20.71,15.2,0.3171,0,0.0072,15.08
0,443,8.86,arrive,0.10574,0.09974,0.0351,0.10574,0.03,-8.42,7.73,0.3193,0,0.003,6.37
1,443,8.86,arrive,0.08419,0.08414,0.00275,0.08419,0.03,-7.19,1.11,0.3041,0,0.0,0.0
2,443,8.86,arrive,0.07727,0.07719,0.00348,0.07727,0.03,-9.77,0.68,0.3054,0,0.0275,90.0
3,443,8.86,arrive,0.0341,0.02522,-0.02295,0.0341,0.03,-20.48,15.2,0.3171,0,0.0074,15.68
0,444,8.88,arrive,0.10711,0.10053,0.03697,0.10711,0.03,-8.05,7.46,0.3194,0,0.0029,6.16
1,444,8.88,arrive,0.08565,0.08564,0.00114,0.08565,0.03,-7.15,0.92,0.3033,0,0.0,0.0
2,444,8.88,arrive,0.07906,0.07904,0.00189,0.07906,0.03,-9.63,0.53,0.3046,0,0.0275,90.0
3,444,8.88,arrive,0.03303,0.0242,-0.02248,0.03303,0.03,-20.47,15.19,0.3171,0,0.0075,15.88
0,445,8.9,arrive,0.10842,0.1013,0.03865,0.10842,0.03,-7.68,7.2,0.3194,0,0.0026,5.35
1,445,8.9,arrive,0.08844,0.08844,-0.00044,0.08844,0.03,-6.96,0.75,0.3023,0,0.0,0.0
2,445,8.9,arrive,0.08188,0.08188,0.00052,0.08188,0.03,-9.4,0.37,0.3037,0,0.0275,90.0
3,445,8.9,arrive,0.03457,0.02596,-0.02284,0.03457,0.03,-20.51,15.2,0.3171,0,0.0074,15.66
0,446,8.92,arrive,0.10999,0.10242,0.04012,0.10999,0.03,-7.28,6.95,0.3193,0,0.0021,4.4
1,446,8.92,arrive,0.09171,0.09169,-0.00183,0.09171,0.03,-6.7,0.56,0.3013,0,0.0,0.0
2,446,8.92,arrive,0.08489,0.08488,-0.00061,0.08489,0.03,-9.15,0.19,0.3028,0,0.0275,90.0
3,446,8.92,arrive,0.03679,0.0286,-0.02315,0.03679,0.03,-20.41,15.38,0.3171,0,0.0071,14.98
0,447,8.94,arrive,0.11161,0.10352,0.04171,0.11161,0.03,-6.84,6.73,0.3193,0,0.002,4.27
1,447,8.94,arrive,0.09484,0.0948,-0.00292,0.09484,0.03,-6.45,0.37,0.3002,0,0.0,0.0
2,447,8.94,arrive,0.08712,0.0871,-0.0014,0.08712,0.03,-8.98,0.01,0.3018,0,0.0275,90.0
3,447,8.94,arrive,0.03777,0.02992,-0.02306,0.03777,0.03,-20.24,15.49,0.3171,0,0.0065,13.77
0,448,8.96,arrive,0.11293,0.10427,0.04338,0.11293,0.03,-6.44,6.51,0.3192,0,0.0025,5.17
1,448,8.96,arrive,0.09709,0.09702,-0.00368,0.09709,0.03,-6.29,0.17,0.2991,0,0.0,0.0
2,448,8.96,arrive,0.08832,0.0883,-0.00229,0.08832,0.03,-8.93,0.2,0.3007,0,0.0275,90.0
3,448,8.96,arrive,0.03575,0.02777,-0.02251,0.03575,0.03,-20.09,15.48,0.3171,0,0.0057,11.93
0,449,8.98,arrive,0.11391,0.10472,0.04483,0.11391,0.03,-6.1,6.28,0.3192,0,0.003,6.21
1,449,8.98,arrive,0.09818,0.09807,-0.00455,0.09818,0.03,-6.28,0.02,0.2979,0,0.0,0.0
2,449,8.98,arrive,0.08947,0.08938,-0.00385,0.08947,0.03,-8.93,0.36,0.2996,0,0.0275,90.0
3,449,8.98,arrive,0.03275,0.02428,-0.02198,0.03275,0.03,-20.06,15.47,0.3171,0,0.0045,9.36
0,450,9.0,arrive,0.11502,0.10544,0.04595,0.11502,0.03,-5.73,6.05,0.319,0,0.0032,6.69
1,450,9.0,arrive,0.09919,0.099,-0.00607,0.09919,0.03,-6.32,0.19,0.2967,0,0.0,0.0
2,450,9.0,arrive,0.09111,0.09094,-0.0055,0.09111,0.03,-8.85,0.52,0.2984,0,0.0275,90.0
3,450,9.0,arrive,0.03299,0.0244,-0.0222,0.03299,0.03,-20.11,15.4,0.3171,0,0.0032,6.62
0,451,9.02,arrive,0.1165,0.10658,0.04704,0.1165,0.03,-5.3,5.83,0.3188,0,0.0031,6.41
1,451,9.02,arrive,0.1008,0.1005,-0.00773,0.1008,0.03,-6.29,0.34,0.2954,0,0.0,0.0
2,451,9.02,arrive,0.09326,0.09298,-0.0072,0.09326,0.03,-8.72,0.67,0.2972,0,0.0275,90.0
3,451,9.02,arrive,0.03555,0.02744,-0.0226,0.03555,0.03,-20.06,15.45,0.3171,0,0.0016,3.34
0,452,9.04,arrive,0.11794,0.10758,0.04832,0.11794,0.03,-4.85,5.61,0.3186,0,0.0025,5.26
1,452,9.04,arrive,0.10286,0.10242,-0.00944,0.10286,0.03,-6.19,0.49,0.2941,0,0.0,0.0
2,452,9.04,arrive,0.09556,0.09515,-0.00889,0.09556,0.03,-8.57,0.82,0.2959,0,0.0275,90.0
3,452,9.04,arrive,0.03747,0.02979,-0.02272,0.03747,0.03,-19.91,15.61,0.3171,0,0.0009,2.17
0,453,9.06,arrive,0.11889,0.10809,0.04952,0.11889,0.03,-4.47,5.38,0.3184,0,0.0016,3.33
1,453,9.06,arrive,0.10505,0.10445,-0.01117,0.10505,0.03,-6.08,0.66,0.2928,0,0.0,0.0
2,453,9.06,arrive,0.09766,0.0971,-0.01053,0.09766,0.03,-8.45,0.98,0.2946,0,0.0275,90.0
3,453,9.06,arrive,0.03692,0.02935,-0.02241,0.03692,0.03,-19.74,15.66,0.3171,0,0.0023,4.83
0,454,9.08,arrive,0.11973,0.10867,0.05025,0.11973,0.03,-4.14,5.13,0.3181,0,0.0008,1.95
1,454,9.08,arrive,0.10698,0.10621,-0.01282,0.10698,0.03,-5.99,0.82,0.2915,0,0.0,0.0
2,454,9.08,arrive,0.0993,0.09856,-0.01209,0.0993,0.03,-8.36,1.16,0.2933,0,0.0275,90.0
3,454,9.08,arrive,0.03375,0.0258,-0.02177,0.03375,0.03,-19.63,15.62,0.3171,0,0.0032,6.76
0,455,9.1,arrive,0.12093,0.10972,0.05084,0.12093,0.03,-3.72,4.89,0.3177,0,0.0017,3.57
1,455,9.1,arrive,0.10841,0.10747,-0.01429,0.10841,0.03,-5.94,0.99,0.2901,0,0.0,0.0
2,455,9.1,arrive,0.10057,0.09964,-0.01366,0.10057,0.03,-8.31,1.32,0.2919,0,0.0275,90.0
3,455,9.1,arrive,0.03199,0.02367,-0.02152,0.03199,0.03,-19.64,15.52,0.3171,0,0.0036,7.58
0,456,9.12,arrive,0.12127,0.11016,0.05071,0.12127,0.03,-3.48,4.6,0.3173,0,0.0026,5.39
1,456,9.12,arrive,0.10886,0.10776,-0.01543,0.10886,0.03,-5.98,1.14,0.2888,0,0.0,0.0
2,456,9.12,arrive,0.10162,0.10046,-0.01534,0.10162,0.03,-8.29,1.46,0.2905,0,0.0275,90.0
3,456,9.12,arrive,0.03432,0.02659,-0.0217,0.03432,0.03,-19.65,15.58,0.3172,0,0.003,6.16
0,457,9.14,arrive,0.11802,0.10747,0.04877,0.11802,0.03,-3.94,4.27,0.3169,0,0.0031,6.42
1,457,9.14,arrive,0.10858,0.10726,-0.0169,0.10858,0.03,-6.14,1.29,0.2876,0,0.0,0.0
2,457,9.14,arrive,0.10254,0.10111,-0.01709,0.10254,0.03,-8.3,1.59,0.2891,0,0.0275,90.0
3,457,9.14,arrive,0.03702,0.02975,-0.02202,0.03702,0.03,-19.56,15.79,0.3171,0,0.0017,3.6
0,458,9.16,arrive,0.11311,0.1028,0.04719,0.11311,0.03,-4.55,3.98,0.3165,0,0.0032,6.61
1,458,9.16,arrive,0.10873,0.1071,-0.01876,0.10873,0.03,-6.26,1.43,0.2863,0,0.0,0.0
2,458,9.16,arrive,0.10322,0.10148,-0.01887,0.10322,0.03,-8.32,1.7,0.2877,0,0.0275,90.0
3,458,9.16,arrive,0.03719,0.02991,-0.02209,0.03719,0.03,-19.39,15.86,0.3171,0,0.0005,1.24
0,459,9.18,arrive,0.10768,0.09745,0.04581,0.10768,0.03,-5.07,3.71,0.3161,0,0.0029,6.02
1,459,9.18,arrive,0.10957,0.10759,-0.02073,0.10957,0.03,-6.27,1.55,0.2851,0,0.0,0.0
2,459,9.18,arrive,0.10348,0.1014,-0.02061,0.10348,0.03,-8.37,1.82,0.2864,0,0.0275,90.0
3,459,9.18,arrive,0.03416,0.0266,-0.02143,0.03416,0.03,-19.2,15.83,0.3171,0,0.0019,3.87
0,460,9.2,arrive,0.10232,0.09228,0.04421,0.10232,0.03,-5.53,3.4,0.3158,0,0.0023,4.81
1,460,9.2,arrive,0.11032,0.10798,-0.02261,0.11032,0.03,-6.3,1.68,0.284,0,0.0,0.0
2,460,9.2,arrive,0.10326,0.10083,-0.0223,0.10326,0.03,-8.48,1.96,0.2851,0,0.0275,90.0
3,460,9.2,arrive,0.03186,0.02421,-0.0207,0.03186,0.03,-19.09,15.69,0.3172,0,0.0028,5.94
0,461,9.22,arrive,0.09748,0.08802,0.04189,0.09748,0.03,-6.17,2.95,0.3156,0,0.0016,3.38
1,461,9.22,arrive,0.10996,0.10731,-0.02399,0.10996,0.03,-6.44,1.83,0.2829,0,0.0,0.0
2,461,9.22,arrive,0.10289,0.10003,-0.02411,0.10289,0.03,-8.6,2.09,0.2839,0,0.0275,90.0
3,461,9.22,arrive,0.03327,0.02616,-0.02055,0.03327,0.03,-19.09,15.67,0.3172,0,0.0028,5.76
0,462,9.24,arrive,0.09251,0.0835,0.03982,0.09251,0.03,-6.83,2.62,0.3154,0,0.0012,2.92
1,462,9.24,arrive,0.10845,0.10543,-0.0254,0.10845,0.03,-6.72,1.96,0.2819,0,0.0,0.0
2,462,9.24,arrive,0.10269,0.09934,-0.02601,0.10269,0.03,-8.7,2.21,0.2827,0,0.0275,90.0
3,462,9.24,arrive,0.03603,0.02924,-0.02105,0.03603,0.03,-19.05,15.7,0.3172,0,0.0024,5.05
0,463,9.26,arrive,0.08796,0.07948,0.03769,0.08796,0.03,-7.43,2.31,0.3152,0,0.0017,3.62
1,463,9.26,arrive,0.10694,0.10343,-0.02721,0.10694,0.03,-7.0,2.1,0.2811,0,0.0,0.0
2,463,9.26,arrive,0.10244,0.09858,-0.02784,0.10244,0.03,-8.81,2.33,0.2816,0,0.0275,90.0
3,463,9.26,arrive,0.03714,0.03057,-0.02108,0.03714,0.03,-18.9,15.84,0.3172,0,0.0019,4.06
0,464,9.28,arrive,0.08429,0.07649,0.03543,0.08429,0.03,-7.92,1.98,0.3151,0,0.002,4.28
1,464,9.28,arrive,0.10626,0.10218,-0.02917,0.10626,0.03,-7.19,2.22,0.2803,0,0.0,0.0
2,464,9.28,arrive,0.1016,0.09721,-0.02955,0.1016,0.03,-9.01,2.44,0.2806,0,0.0275,90.0
3,464,9.28,arrive,0.03572,0.02921,-0.02057,0.03572,0.03,-18.67,15.87,0.3171,0,0.0011,2.38
0,465,9.3,arrive,0.08043,0.07323,0.03326,0.08043,0.03,-8.41,1.7,0.315,0,0.0021,4.32
1,465,9.3,arrive,0.10559,0.10096,-0.03092,0.10559,0.03,-7.39,2.33,0.2796,0,0.0,0.0
2,465,9.3,arrive,0.09989,0.09491,-0.03116,0.09989,0.03,-9.3,2.55,0.2797,0,0.0275,90.0
3,465,9.3,arrive,0.03341,0.02681,-0.01995,0.03341,0.03,-18.52,15.72,0.3171,0,0.0003,0.79
0,466,9.32,arrive,0.07585,0.0692,0.03105,0.07585,0.03,-8.98,1.4,0.315,0,0.0018,3.75
1,466,9.32,arrive,0.10376,0.09863,-0.03221,0.10376,0.03,-7.72,2.43,0.2791,0,0.0,0.0
2,466,9.32,arrive,0.09783,0.09218,-0.03277,0.09783,0.03,-9.63,2.68,0.2789,0,0.0275,90.0
3,466,9.32,arrive,0.03285,0.0263,-0.01967,0.03285,0.03,-18.51,15.68,0.3172,0,0.0007,1.49
0,467,9.34,arrive,0.07147,0.06543,0.02876,0.07147,0.03,-9.61,1.1,0.3151,0,0.0014,3.06
1,467,9.34,arrive,0.10076,0.09502,-0.03352,0.10076,0.03,-8.21,2.54,0.2787,0,0.0,0.0
2,467,9.34,arrive,0.096,0.0896,-0.03446,0.096,0.03,-9.94,2.79,0.2782,0,0.0275,90.0
3,467,9.34,arrive,0.03585,0.02957,-0.02026,0.03585,0.03,-18.57,15.77,0.3172,0,0.0008,1.65
0,468,9.36,arrive,0.06796,0.06262,0.02643,0.06796,0.03,-10.14,0.82,0.3151,0,0.0015,3.27
1,468,9.36,arrive,0.09772,0.09119,-0.03512,0.09772,0.03,-8.72,2.64,0.2785,0,0.0,0.0
2,468,9.36,arrive,0.09439,0.08717,-0.03619,0.09439,0.03,-10.27,2.88,0.2777,0,0.0275,90.0
3,468,9.36,arrive,0.03873,0.03263,-0.02087,0.03873,0.03,-18.46,15.98,0.3172,0,0.0004,0.89
