step,wall_time,Episode_Reward/action_rate,Episode_Reward/action_rate_arm,Episode_Reward/alive,Episode_Reward/ang_vel_xy,Episode_Reward/arm_torque_margin,Episode_Reward/base_height,Episode_Reward/collision,Episode_Reward/dof_acc,Episode_Reward/dof_acc_arm,Episode_Reward/dof_pos_limits,Episode_Reward/dof_vel,Episode_Reward/dof_vel_arm,Episode_Reward/feet_air_time,Episode_Reward/feet_contact_forces,Episode_Reward/feet_contact_number,Episode_Reward/feet_drag,Episode_Reward/feet_height,Episode_Reward/feet_height_high,Episode_Reward/feet_pos_xy,Episode_Reward/fixture_force_tracking,Episode_Reward/fixture_lost,Episode_Reward/hip_pos,Episode_Reward/lin_vel_z,Episode_Reward/ref_dof_leg,Episode_Reward/stand_still,Episode_Reward/torque_limits,Episode_Reward/torques,Episode_Reward/tracking_ang_vel,Episode_Reward/tracking_ee_force_world,Episode_Reward/tracking_ee_orn_roll,Episode_Reward/tracking_lin_vel_force_world,Fixture/force_ceiling_n,Fixture/lost_backed_off_fraction,Fixture/lost_fraction,Fixture/lost_lifted_off_fraction,Fixture/lost_slid_off_fraction,Fixture/mean_error_n,Fixture/relative_force_error,Fixture/relative_force_error_ema,Loss/base_velocity,Loss/effective_lr,Loss/entropy,Loss/estimator,Loss/force_base,Loss/force_ee,Loss/gripper_pos,Loss/kl,Loss/kl_above_upper,Loss/kl_below_lower,Loss/kl_first_minibatch,Loss/learning_rate,Loss/surrogate,Loss/value,Perf/collection_time,Perf/learning_time,Perf/total_fps,Policy/mean_std,Train/mean_episode_length,Train/mean_reward
11943,1790236791.514,-0.2051707,-0.2477321,0.4889991,-0.02953114,-0.4639615,-0.0003008969,0,-0.07921546,-0.003618443,-0.0008808458,-0.05119374,-0.0005982057,0,-0.0009044096,0.4381509,-0.01396619,0,0,-0.01244509,0.2718607,-0.1,-0.0211227,-0.007889464,0.2641632,0.1466801,-0.002067158,-0.001511418,0.2004842,0.5140473,0.1708114,0.5952817,15,0,1,0.5,0.5,4.882739,0.9075503,0.7549067,0.0007469574,7.59375e-05,28.17852,0.001860789,9.351901e-09,0.001061231,5.259185e-05,0.01114336,0,0.05,0,7.59375e-05,-0.01073589,0.5264773,1.364387,1.593464,33234,1.173646,664.67,76.03646
11944,1790236794.457,-0.4282405,-0.518729,1.049009,-0.05331247,-0.3035418,-0.001379467,-0.0025,-0.1880147,-0.008027231,-0.03683398,-0.1262669,-0.00133406,-0.02001666,-0.002013026,1.075411,-0.02796652,-0.01452202,-0.002462167,-0.03217871,0.2012971,-0.03333334,-0.0568037,-0.01929602,0.5488272,0.1624877,-0.004896959,-0.004119716,0.3996477,0.9883856,0.3692254,1.226866,15,0,0.6666667,0.6666667,0,3.698422,0.6598675,0.7765516,0.0007299395,7.59375e-05,28.18318,0.001881066,8.944651e-09,0.001077735,7.338288e-05,0.01003798,0,0.05,0,7.59375e-05,-0.01031417,0.5521069,1.353842,1.57816,33527,1.174005,719.05,83.76975
11945,1790236797.424,-0.3065197,-0.3817779,0.7563041,-0.04211627,-0.4429975,-0.0009788753,-0.006000001,-0.1332623,-0.005560547,-0.0135776,-0.087666,-0.0009263246,-0.012488,-0.001340744,0.7487952,-0.02060222,-0.009393747,-0.0005052464,-0.02285418,0.1797591,-0.08000001,-0.04397152,-0.01403069,0.3887762,0.1339251,-0.003394276,-0.002719278,0.2796912,0.697973,0.2469665,0.8772199,15,0,1,0.75,0.25,9.417927,0.9181139,0.8053805,0.0007275875,5.0625e-05,28.19117,0.001885416,8.928701e-09,0.00106474,9.307927e-05,0.01536762,0.1,0.1,0,5.0625e-05,-0.009693017,0.50983,1.373033,1.583964,33244,1.174689,678.54,77.11833
11946,1790236800.369,-0.3102202,-0.3786057,0.7542056,-0.04390565,-0.7312741,-0.0007517232,-0.004,-0.122591,-0.005815785,-0.009335531,-0.0775454,-0.0009177981,0,-0.001092726,0.6768341,-0.02169397,0,0,-0.02035701,0.509572,-0.06,-0.03546296,-0.01253377,0.3979387,0.2235728,-0.003223337,-0.002488232,0.3033155,0.7967165,0.2762774,0.9053165,15,0,0.6,0.6,0,3.392178,0.6462506,0.8033978,0.0007395134,7.59375e-05,28.2001,0.001878808,9.088463e-09,0.001071326,6.795952e-05,0.01122872,0,0.1,0,7.59375e-05,-0.01072763,0.6313458,1.360269,1.573335,33509,1.175182,671.34,76.61768
11947,1790236803.372,-0.4022225,-0.501036,0.998821,-0.05189745,-0.2323512,-0.001277237,-0.018125,-0.1824424,-0.007441153,-0.04192796,-0.1233419,-0.001268585,-0.023465,-0.001993412,1.012203,-0.02735806,-0.01839049,-0.0005328649,-0.03209571,0.1489047,-0.0375,-0.06374656,-0.02166579,0.5126575,0.1274317,-0.004604949,-0.003836994,0.365963,0.9243862,0.3013276,1.131641,15,0,0.75,0.75,0,3.649501,0.5951191,0.7745776,0.000737818,7.59375e-05,28.2091,0.001856345,8.917832e-09,0.001049852,6.866665e-05,0.01266655,0.05,0.1,0,7.59375e-05,-0.009957366,0.674993,1.361732,1.629638,32862,1.175841,704.77,79.90935
11948,1790236806.318,-0.3888641,-0.4736746,0.9492921,-0.04977013,-0.5023419,-0.001485586,-0.007142858,-0.1631374,-0.007215357,-0.03269808,-0.1071895,-0.001191275,-0.009665715,-0.001834662,0.8953136,-0.02755082,-0.006990186,-0.0003796062,-0.02786823,0.2863791,-0.05714286,-0.05363774,-0.01863128,0.4903141,0.2154381,-0.004195164,-0.003363632,0.3628919,0.9422377,0.2996008,1.10657,15,0,0.8000001,0.2,0.6,6.196823,0.7158546,0.8020632,0.0007228445,0.0001139063,28.21949,0.001799518,8.584531e-09,0.001018635,5.802976e-05,0.01313986,0,0.1,0,0.0001139063,-0.01134329,0.516693,1.357344,1.57768,33493,1.176609,733.99,84.11721
11949,1790236809.274,-0.3654663,-0.4526529,0.9090065,-0.04604996,-0.188215,-0.002124019,-0.01055556,-0.16569,-0.006614662,-0.06903969,-0.1133555,-0.001147665,-0.01984,-0.00186385,0.923552,-0.02510542,-0.01396888,-0.001649561,-0.02840302,0.0795586,-0.05555556,-0.05793275,-0.01995746,0.4643198,0.1301895,-0.00417664,-0.003548937,0.3389847,0.8164729,0.2963271,1.039172,15,0,1,0.6,0.4,9.33794,0.9473714,0.7475522,0.0007355451,0.0001139063,28.23092,0.001822521,8.183e-09,0.001025894,6.107355e-05,0.01423172,0,0.05,0,0.0001139063,-0.009985604,0.6331186,1.360209,1.584615,33381,1.177406,678.87,78.54276
11950,1790236812.228,-0.3419069,-0.4101905,0.8426317,-0.04306725,-0.04490479,-0.001028773,-0.01,-0.1529207,-0.006403526,-0.009700786,-0.1049803,-0.001084697,-0.02271501,-0.002084537,0.8890207,-0.02295493,-0.01804705,-0.000682737,-0.02674808,0.02870685,-0.05,-0.04973393,-0.01614995,0.4367159,0.08236752,-0.003963452,-0.003472159,0.3099337,0.7721445,0.3011163,0.9577535,15,0,1,1,0,8.375616,0.9166836,0.781562,0.0007301454,7.59375e-05,28.23967,0.001799013,8.143174e-09,0.001006905,6.195492e-05,0.01126624,0.05,0.05,0,7.59375e-05,-0.008293867,0.5638545,1.355822,1.587482,33399,1.177767,718.81,81.47021
11951,1790236815.182,-0.2482912,-0.3094306,0.6127545,-0.03109159,-0.2909993,-0.0004284391,-0.003333334,-0.1088383,-0.004677364,-0.006582854,-0.07328796,-0.0007757632,-0.01057,-0.001310678,0.5936213,-0.01644074,-0.007228289,-0.00134688,-0.01722905,0.235055,-0.06666668,-0.02871312,-0.01331755,0.3279225,0.1087421,-0.002807921,-0.002276225,0.2388472,0.6101961,0.228712,0.7177884,15,0,0.8000001,0.8000001,0,4.182811,0.5729789,0.7683834,0.000729513,0.0001139063,28.24824,0.001816942,8.196965e-09,0.001011557,7.586404e-05,0.01473109,0,0.1,0,0.0001139063,-0.01033932,0.7281572,1.35397,1.588582,33407,1.178624,639.13,72.8533
11952,1790236818.229,-0.402478,-0.5011217,0.9909625,-0.05235692,-0.6081625,-0.001021,-0.01,-0.1660222,-0.00759823,-0.01285078,-0.1088163,-0.0012354,-0.0095,-0.001811196,0.9272615,-0.02722385,-0.006904332,-0.001300752,-0.0288782,0.4011877,-0.04545455,-0.05486951,-0.01914429,0.5222529,0.2231757,-0.004385452,-0.003469334,0.3815421,0.9899265,0.3360494,1.162828,15,0,0.625,0.5,0.125,5.134799,0.717292,0.7579306,0.0007315777,5.0625e-05,28.26068,0.001832587,8.394776e-09,0.001019508,8.149336e-05,0.01257296,0.1,0.05,0,5.0625e-05,-0.01132679,0.5752999,1.380693,1.655231,32380,1.179206,626.61,72.49197
11953,1790236821.161,-0.352442,-0.4217306,0.8460068,-0.04469277,-0.04716217,-0.001920147,-0.02875001,-0.166407,-0.006178479,-0.01355946,-0.1147102,-0.001076767,-0.023185,-0.002032296,0.8759705,-0.02373727,-0.01815651,-0.001268605,-0.02798315,0.02398439,-0.05,-0.05229324,-0.02008774,0.4303797,0.0816267,-0.004159172,-0.003658714,0.3071505,0.8345273,0.2973335,0.93896,15,0,1,1,0,9.647505,1.146955,0.8249209,0.0007376405,7.59375e-05,28.26896,0.00183895,8.423776e-09,0.001018082,8.321889e-05,0.0110596,0,0.1,0,7.59375e-05,-0.01036842,0.6729519,1.358802,1.563376,33640,1.179859,585.56,66.45749
11954,1790236824.207,-0.4208838,-0.5235366,1.049708,-0.05343686,-0.4477532,-0.001696666,-0.0085,-0.1706443,-0.007831736,-0.1012877,-0.1148295,-0.001326388,-0.010054,-0.001890083,1.002068,-0.02957502,-0.007272347,-0.001195099,-0.0321525,0.2738137,-0.04,-0.05797589,-0.0203459,0.5425565,0.2420939,-0.004615352,-0.003658641,0.3955028,1.001246,0.2924606,1.213431,15,0,0.6666667,0.6666667,0,5.906679,0.838629,0.8032112,0.0007385957,5.0625e-05,28.27776,0.001876133,8.255711e-09,0.001009611,0.0001279187,0.009500089,0.1,0.1,0,5.0625e-05,-0.008613284,0.6025249,1.348047,1.68629,32397,1.180288,661.72,75.53397
11955,1790236827.144,-0.4687757,-0.5779177,1.12951,-0.06255539,-0.9678104,-0.001381443,-0.005,-0.1891,-0.008692097,-0.02732893,-0.1211073,-0.00139092,-0.004382857,-0.001845245,1.039494,-0.03230224,-0.003325936,-0.00123786,-0.03266269,0.6300305,-0.02857143,-0.05917413,-0.0203015,0.5903729,0.3018223,-0.00489123,-0.003710042,0.4379257,1.127093,0.3798335,1.339035,15,0,0.3333333,0.3333333,0,4.262165,0.7411432,0.7614228,0.0007291131,5.0625e-05,28.28448,0.001844501,8.270625e-09,0.001001805,0.0001135743,0.01038691,0.05,0.1,0,5.0625e-05,-0.008735222,0.6389339,1.348439,1.571435,33667,1.180724,598.04,67.97998
11956,1790236830.044,-0.4830197,-0.5900961,1.169635,-0.05954161,-0.8708735,-0.001063033,-0.0025,-0.1955853,-0.009010117,-0.005446455,-0.1294238,-0.001438264,-0.01215,-0.002431213,1.097846,-0.03267364,-0.009448855,-0.0006350476,-0.03387017,0.5970628,-0.025,-0.06144112,-0.02421135,0.6176435,0.2631745,-0.005108665,-0.003955448,0.4486542,1.150286,0.4543488,1.383764,15,0,0.3333333,0.3333333,0,3.925831,0.6367704,0.7712053,0.0007299507,7.59375e-05,28.29056,0.00180258,7.995175e-09,0.001003387,6.923414e-05,0.009940196,0,0.1,0,7.59375e-05,-0.009888873,0.5348644,1.316987,1.573367,34011,1.181077,602.74,68.33528
11957,1790236832.982,-0.505717,-0.6174558,1.233572,-0.06451228,-0.7565571,-0.001170943,-0.005625,-0.2157998,-0.009549014,-0.0128195,-0.1417444,-0.001547104,-0.0174125,-0.002714946,1.188216,-0.03319459,-0.01328216,-0.001158213,-0.036382,0.5291108,-0.025,-0.06568253,-0.02398586,0.649352,0.2411005,-0.005608159,-0.004376448,0.4726661,1.188929,0.398773,1.436565,15,0,0.4,0,0.4,2.72093,0.6261808,0.7461879,0.0007261417,7.59375e-05,28.29441,0.00182009,8.089804e-09,0.001019178,7.476186e-05,0.009262234,0,0.05,0,7.59375e-05,-0.01148213,0.5474465,1.339857,1.580258,33664,1.181225,670.6,75.73624
11958,1790236835.902,-0.3286785,-0.3953117,0.7887556,-0.04427999,-0.7934279,-0.0008777995,-0.0025,-0.1317575,-0.006097671,-0.0119988,-0.08331794,-0.0009711434,0,-0.001565232,0.7046795,-0.02306088,0,0,-0.0221325,0.4633535,-0.06666668,-0.03842413,-0.01314367,0.4110429,0.2323264,-0.003355493,-0.002489103,0.3073798,0.8198805,0.2321423,0.9507072,15,0,0.6666667,0.6666667,0,5.400339,0.6765177,0.750247,0.0007338437,7.59375e-05,28.298,0.001843062,8.397343e-09,0.001017422,9.178795e-05,0.0100624,0,0.05,0,7.59375e-05,-0.009517208,0.5549627,1.318156,1.58996,33803,1.181599,586.79,66.52605
11959,1790236838.829,-0.327429,-0.3995301,0.7913631,-0.04047866,-0.3023659,-0.00100535,-0.02928571,-0.1472332,-0.005832684,-0.005144875,-0.09996542,-0.0009905153,-0.01608571,-0.001742471,0.7914349,-0.02221984,-0.01140337,-0.001260906,-0.02489277,0.1506317,-0.05714286,-0.0422798,-0.01721317,0.4138796,0.1232212,-0.003632906,-0.003133827,0.298609,0.7767436,0.2745635,0.9065861,15,0,0.8000001,0.6,0.2,6.556304,0.8839509,0.7758092,0.0007347391,0.0001139063,28.30767,0.001865892,8.097826e-09,0.001047712,8.343309e-05,0.01380251,0,0.1,0,0.0001139063,-0.01136219,0.5564325,1.334572,1.574504,33792,1.18241,659.83,75.60866
11960,1790236841.740,-0.08040275,-0.08415937,0.1844998,-0.007545318,-0.00432,-5.544707e-05,0,-0.02815088,-0.001263376,-0.004012059,-0.01862186,-0.0002442084,0,-0.0003513113,0.1608499,-0.005521168,0,0,-0.00470252,0.005442123,-0.1,-0.005998294,-0.004172712,0.1023821,0.05610105,-0.0007591349,-0.0006801027,0.07924621,0.1856456,0.08959968,0.2209053,15,0,1,1,0,3.977375,0.8234999,0.7660391,0.0007398406,0.0001139063,28.31865,0.001820972,7.969859e-09,0.001030691,5.043234e-05,0.01392606,0,0.05,0,0.0001139063,-0.01106449,0.4612925,1.301472,1.597782,33906,1.182942,573.1,65.1217
11961,1790236844.643,-0.2802038,-0.3484444,0.7010677,-0.03447894,-0.2390314,-0.0009836357,-0.005625001,-0.1143307,-0.005096217,-0.01392723,-0.0753406,-0.0008876113,-0.00797,-0.001172659,0.6832053,-0.01944425,-0.006132619,-0.000640368,-0.02053156,0.1870899,-0.0625,-0.03701334,-0.0130204,0.3664746,0.1512912,-0.003090918,-0.002463498,0.2684089,0.6766782,0.221048,0.8333302,15,0,0.8333334,0.6666667,0.1666667,1.561562,0.811839,0.7741437,0.0007260552,0.0001139063,28.32689,0.001807247,7.90676e-09,0.001031616,4.956885e-05,0.01252219,0,0.05,0,0.0001139063,-0.01263636,0.5656414,1.303673,1.588593,33988,1.18363,607.81,70.30804
11962,1790236847.551,-0.5186862,-0.6348292,1.241411,-0.06631023,-1.377129,-0.0008652952,-0.007000001,-0.2017227,-0.009858098,-0.01293523,-0.1266726,-0.001512472,0,-0.001780794,1.110248,-0.03454285,0,0,-0.032686,1.072991,-0.02,-0.05614839,-0.01902495,0.656933,0.3685502,-0.005193406,-0.003928722,0.4947864,1.32824,0.4749171,1.510181,15,0,0.2,0.2,0,1.875424,0.5950245,0.7567155,0.0007228111,0.0001139063,28.34127,0.001839872,7.557581e-09,0.001046714,7.033971e-05,0.01552955,0.05,0.1,0,0.0001139063,-0.01154543,0.4891328,1.325047,1.572619,33925,1.184621,607.77,69.80641
11963,1790236850.455,-0.3775777,-0.4657272,0.9047183,-0.05308802,-0.6998762,-0.001034619,-0.004285715,-0.1580845,-0.006861748,-0.03520736,-0.1016754,-0.001113596,-0.006414286,-0.001867303,0.8324477,-0.02597259,-0.005312813,-0.00057188,-0.0265852,0.3958892,-0.0857143,-0.05577428,-0.01772037,0.4700457,0.2190582,-0.003995887,-0.002982657,0.3369672,0.8854425,0.2893081,1.079722,15,0,1,1,0,5.344213,0.8294783,0.73798,0.0007233148,0.0001139063,28.35239,0.001826531,7.736432e-09,0.001052437,5.077128e-05,0.01402351,0,0.05,0,0.0001139063,-0.01049761,0.554866,1.303762,1.588241,33991,1.185199,582.86,66.71557
11964,1790236853.374,-0.2665816,-0.3260534,0.6355753,-0.03525622,-0.616521,-0.0004247764,0,-0.1041601,-0.004766364,-0.009492899,-0.06655314,-0.0007774429,0,-0.001171038,0.5637529,-0.01808378,0,0,-0.01729708,0.4176365,-0.07142858,-0.02699818,-0.01079571,0.3401657,0.189756,-0.002715808,-0.001997747,0.2568911,0.6702823,0.2347723,0.7677797,15,0,0.7142857,0.4285715,0.2857143,4.461066,0.6810383,0.7776684,0.0007286693,7.59375e-05,28.36015,0.001821865,7.585903e-09,0.00103023,6.295781e-05,0.01315978,0.05,0.05,0,7.59375e-05,-0.009066008,0.6974716,1.325128,1.582065,33814,1.185573,592.56,66.47889
11965,1790236856.286,-0.3541113,-0.4277993,0.8440058,-0.0471239,-0.4716268,-0.0008634584,-0.007222224,-0.1511621,-0.006231906,-0.02807942,-0.09992176,-0.001046614,-0.01312223,-0.001844533,0.8133394,-0.02333015,-0.008806476,-0.0006580115,-0.02515704,0.2865735,-0.05555556,-0.04901444,-0.01667352,0.4398072,0.1628464,-0.003842988,-0.003135145,0.3214905,0.8244807,0.2842388,0.9912777,15,0,0.7142857,0.4285715,0.2857143,3.941885,0.7452114,0.8077507,0.0007353671,7.59375e-05,28.36687,0.001838978,7.530383e-09,0.00102881,7.479353e-05,0.01493832,0.05,0.1,0,7.59375e-05,-0.009746847,0.6103798,1.309925,1.592344,33871,1.186088,516.61,58.93079
11966,1790236859.220,-0.3542337,-0.4540641,0.8831298,-0.04867232,-0.5495492,-0.001595342,-0.006250001,-0.1521438,-0.006705982,-0.004144549,-0.1007533,-0.001101334,-0.006820004,-0.001686938,0.8307306,-0.02542093,-0.006790557,-0.0006283073,-0.02658961,0.2990576,-0.075,-0.05126728,-0.01730617,0.4537293,0.2036593,-0.003890659,-0.002981641,0.3313014,0.9215848,0.2830032,1.041953,15,0,1,1,0,5.66952,0.80683,0.8100088,0.0007313495,3.375e-05,28.37479,0.001841005,7.391956e-09,0.001022638,8.700976e-05,0.01316592,0.15,0.1,0,3.375e-05,-0.0102488,0.6561446,1.329036,1.593263,33639,1.18655,567.44,64.7023
11967,1790236862.133,-0.4152226,-0.5046262,1.001067,-0.05558397,-0.6417089,-0.0009895402,-0.0025,-0.1786272,-0.007407985,-0.02786117,-0.117017,-0.001235794,-0.01237,-0.001954917,0.9430498,-0.02765801,-0.0088598,-0.001329358,-0.0300765,0.4494034,-0.0625,-0.04925643,-0.01838851,0.5282898,0.2141875,-0.004468276,-0.003683454,0.3845095,1.010314,0.3571182,1.164311,15,0,0.8333334,0.1666667,0.6666667,4.686359,0.731182,0.778074,0.0007223544,3.375e-05,28.37951,0.001836446,7.687557e-09,0.0009966866,0.0001173971,0.009272783,0.05,0.1,0,3.375e-05,-0.00732139,0.6192849,1.325345,1.576982,33870,1.1868,608.7,70.01925
11968,1790236865.075,-0.3194661,-0.4026428,0.7736704,-0.04170446,-0.5130605,-0.0008164719,-0.005555556,-0.133115,-0.00599229,-0.01154614,-0.08757983,-0.000960085,-0.007788891,-0.001590789,0.7245429,-0.02122459,-0.005321189,-0.004539977,-0.02299879,0.3165447,-0.06666668,-0.04291264,-0.01501163,0.4059367,0.172403,-0.003448199,-0.002676078,0.2980697,0.7821506,0.2685302,0.9132046,15,0,0.8571429,0.4285715,0.4285715,5.794536,0.7684507,0.7337239,0.000720036,7.59375e-05,28.38372,0.001869186,7.809527e-09,0.001003737,0.0001454059,0.009257704,0,0.15,0,7.59375e-05,-0.01274468,0.5710403,1.348496,1.582426,33540,1.187178,612.95,69.52802
11969,1790236868.114,-0.3001408,-0.3645081,0.7228555,-0.03561174,-0.1922629,-0.0008584247,-0.005500001,-0.1350642,-0.005412766,-0.03185817,-0.09024658,-0.0009299843,-0.016674,-0.001544163,0.734941,-0.01932592,-0.01294067,-0.0003573752,-0.02152874,0.1444234,-0.06,-0.0417401,-0.01468447,0.3785318,0.09218308,-0.003303278,-0.002859719,0.2720696,0.6834118,0.2572153,0.8463235,15,0,0.8571429,0.7142857,0.1428572,3.196678,0.5192515,0.7835767,0.0007246549,0.0001139063,28.38994,0.001821198,7.746506e-09,0.001003532,9.300269e-05,0.01299318,0,0.1,0,0.0001139063,-0.01232996,0.5749905,1.355266,1.674396,32447,1.18778,603.47,68.18938
11970,1790236871.051,-0.6255356,-0.7805899,1.498514,-0.08558105,-0.8625576,-0.001745245,-0.006250001,-0.2859034,-0.01126252,-0.01287876,-0.1924597,-0.001855644,-0.028525,-0.00330864,1.494914,-0.04003156,-0.02180269,-0.005276324,-0.04522725,0.3577161,0,-0.08342837,-0.03060942,0.7827179,0.220964,-0.006964566,-0.005806926,0.5587656,1.454556,0.4616516,1.762462,15,0,0,0,0,9.378378,0.8662827,0.7833887,0.0007340037,7.59375e-05,28.39957,0.001813782,7.426961e-09,0.0009952169,8.455441e-05,0.01329571,0.05,0.05,0,7.59375e-05,-0.01133713,0.623931,1.341265,1.584369,33600,1.18837,606.81,69.42014
11971,1790236873.990,-0.4467735,-0.5696565,1.086007,-0.05939488,-0.7327115,-0.001105934,-0.015,-0.190026,-0.008313421,-0.009996155,-0.1279923,-0.00132335,-0.016095,-0.002568482,1.031519,-0.02995017,-0.01139934,-0.002442501,-0.03240993,0.4441105,-0.05,-0.06661886,-0.02253773,0.570347,0.2101695,-0.00493308,-0.003804571,0.415081,1.075238,0.3764961,1.267707,15,0,0.6666667,0,0.6666667,4.055476,0.7373489,0.7760774,0.0007356665,0.0001139063,28.40843,0.001784548,7.190304e-09,0.0009972801,5.159415e-05,0.01458795,0,0.1,0,0.0001139063,-0.01153909,0.6166003,1.346434,1.581055,33579,1.188989,558.57,64.46081
11972,1790236876.928,-0.1496414,-0.18156,0.354251,-0.01745046,-0.0272909,-0.0002807443,-0.003333334,-0.06274419,-0.002635762,-0.008989708,-0.0436687,-0.0004625418,-0.007370002,-0.0008784983,0.3553349,-0.01012395,-0.006464906,-0.005126136,-0.01110386,0.02201262,-0.08333334,-0.01675918,-0.008252896,0.1869917,0.04745595,-0.00169857,-0.00142467,0.1271164,0.3493597,0.1391013,0.3989632,15,0,1,0.4,0.6,6.018455,0.7625531,0.7430485,0.0007514624,0.0001139063,28.41728,0.001849977,7.332792e-09,0.001032782,6.572479e-05,0.01310008,0,0.05,0,0.0001139063,-0.01328259,0.6094329,1.339914,1.587008,33586,1.189645,521.31,59.94876
11973,1790236879.864,-0.3851539,-0.4671967,0.9178571,-0.05274665,-0.6388818,-0.002262597,-0.014,-0.1565887,-0.006789108,-0.03496486,-0.1007611,-0.001140385,-0.004552001,-0.001697189,0.8598717,-0.02712214,-0.003887463,-6.432175e-05,-0.02777804,0.461915,-0.05,-0.05825299,-0.01662736,0.4672973,0.2344389,-0.00405731,-0.003171451,0.3484074,0.9401135,0.2855141,1.074842,15,0,0.625,0.375,0.25,4.265117,0.6391474,0.7706019,0.0007372111,5.0625e-05,28.4272,0.001842033,7.836691e-09,0.001024492,8.032216e-05,0.01379545,0.1,0.05,0,5.0625e-05,-0.01058137,0.5553935,1.331421,1.59269,33618,1.190174,594.11,67.87787
11974,1790236882.767,-0.3258314,-0.3870843,0.7597547,-0.04584269,-0.7603936,-0.001214304,-0.0025,-0.1306753,-0.005651127,-0.01397196,-0.08150084,-0.0009276218,0,-0.001305978,0.6826415,-0.02183228,0,0,-0.02142706,0.4186776,-0.075,-0.04202126,-0.01222094,0.3947837,0.2235063,-0.003216902,-0.002400459,0.290948,0.7638266,0.2455631,0.9118702,15,0,0.75,0.5,0.25,6.996927,0.9614269,0.7848276,0.0007350579,7.59375e-05,28.43467,0.001787431,8.126888e-09,0.0009959909,5.637412e-05,0.009239994,0,0.1,0,7.59375e-05,-0.0122754,0.5272289,1.313248,1.578135,33998,1.190749,596.94,67.86974
11975,1790236885.679,-0.340028,-0.4172723,0.8187544,-0.04758538,-0.5398943,-0.0008927815,-0.0075,-0.1422288,-0.00612745,-0.01975221,-0.09211554,-0.001023121,-0.008100001,-0.001591152,0.7649378,-0.02290078,-0.006244497,-0.0003128571,-0.02401691,0.3548695,-0.06666668,-0.04007589,-0.01580668,0.4301167,0.1865888,-0.00363166,-0.002838628,0.3092671,0.8147817,0.2694864,0.9652283,15,0,0.8000001,0.4,0.4,4.060325,0.9527065,0.7657378,0.0007396633,5.0625e-05,28.44483,0.00179569,7.960453e-09,0.000998512,5.750656e-05,0.01255932,0.1,0.1,0,5.0625e-05,-0.01084943,0.6551549,1.316639,1.585416,33873,1.191452,552.18,63.36503
11976,1790236888.599,-0.4118839,-0.5164515,1.002008,-0.05069016,-0.209812,-0.001096632,-0.004375,-0.1706239,-0.007464373,-0.1221342,-0.1174795,-0.001275861,-0.016775,-0.001907361,1.010766,-0.02725991,-0.01245741,-0.002014163,-0.03140939,0.1048831,-0.0375,-0.05675335,-0.02038458,0.521971,0.1714631,-0.00464028,-0.003924658,0.3750074,0.9383887,0.3105044,1.139308,15,0,0.75,0.75,0,5.977361,0.9256538,0.7800514,0.0007333577,7.59375e-05,28.45431,0.00182446,7.961951e-09,0.001006339,8.475594e-05,0.009841351,0,0.1,0,7.59375e-05,-0.01096638,0.5592807,1.321346,1.589114,33776,1.192133,682.73,76.86131
11977,1790236891.506,-0.4022201,-0.4921826,0.9804084,-0.0501863,-0.02281363,-0.001551493,-0.02200001,-0.1859869,-0.007297304,-0.01176709,-0.1275092,-0.001259284,-0.024116,-0.002132182,1.010939,-0.02671773,-0.01933101,-0.001571124,-0.03233333,0.01444228,-0.02,-0.05625352,-0.02233787,0.5045626,0.1107334,-0.00467877,-0.004116248,0.3563666,0.9184632,0.331146,1.102099,15,0,0.5,0,0.5,6.490861,0.9090006,0.779102,0.0007326917,5.0625e-05,28.46284,0.00181917,7.95084e-09,0.001001261,8.520952e-05,0.01090737,0.1,0.1,0,5.0625e-05,-0.009307027,0.7181172,1.302735,1.593144,33946,1.192606,618.99,70.74879
11978,1790236894.413,-0.3839065,-0.4700056,0.9101317,-0.048853,-0.5214398,-0.0009716525,-0.007500001,-0.1641174,-0.007004695,-0.01003683,-0.1080126,-0.001134094,-0.0158725,-0.001947556,0.8670565,-0.02421287,-0.01262909,-0.0007250438,-0.02717572,0.2930034,-0.05,-0.04493615,-0.01736845,0.4828569,0.1596883,-0.004158561,-0.003400753,0.3477787,0.8998473,0.3318359,1.05198,15,0,0.6666667,0.3333333,0.3333333,6.110057,0.7168318,0.7765858,0.0007488282,5.0625e-05,28.4697,0.00182488,8.220211e-09,0.0009828382,9.320587e-05,0.01205044,0.05,0.1,0,5.0625e-05,-0.007100763,0.5559993,1.302597,1.593998,33937,1.192954,643.82,73.31933
11979,1790236897.326,-0.3975391,-0.4773253,0.9348817,-0.05183539,-0.571968,-0.0006592802,-0.005,-0.1755325,-0.007156454,-0.005550853,-0.116138,-0.001162045,-0.01635,-0.001976968,0.8995693,-0.02489263,-0.0104145,-0.005525792,-0.02712189,0.4306167,-0.05,-0.04418512,-0.01843257,0.4992225,0.1688463,-0.004292202,-0.003508269,0.363028,0.9579777,0.3727708,1.096406,15,0,0.6666667,0.3333333,0.3333333,3.709679,0.5957393,0.7801441,0.0007418023,7.59375e-05,28.47473,0.001789961,7.598421e-09,0.0009749211,7.322995e-05,0.01190618,0,0.1,0,7.59375e-05,-0.01033231,0.7282733,1.303204,1.600247,33857,1.19342,589.85,67.61886
